Day,Total infected,Total tested,Total deaths,Total recovered,Infected,Actual tested,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Known infected %,Infected population %,Population immunity %,Death rate,Total isolated,Isolated
1,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0.0,0.00167,0.0,0.0,0.0,0.0
2,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0.0,0.00167,0.0,0.0,0.0,0.0
3,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0.0,0.002,0.0,0.0,0.0,0.0
4,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0.0,0.00233,0.0,0.0,0.0,0.0
5,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0.0,0.00233,0.0,0.0,0.0,0.0
6,10,0,0,0,10,0,1,10,0,1,0,0,0,0,0,0,0,0.0,0.00333,0.0,0.0,0.0,0.0
7,12,1,0,1,11,1,1,11,1,1,0,1,0,0,0,0,0,0.00033,0.00367,0.00033,0.0,0.0,0.0
8,14,1,0,2,12,1,1,12,1,1,0,2,0,0,0,0,0,0.00033,0.004,0.00067,0.0,0.0,0.0
9,16,2,0,2,14,2,1,14,2,1,0,2,0,0,0,0,0,0.00067,0.00467,0.00067,0.0,0.0,0.0
10,17,2,0,3,14,2,1,14,2,1,0,3,0,0,0,0,0,0.00067,0.00467,0.001,0.0,0.0,0.0
11,20,3,0,4,16,3,1,16,3,1,0,4,0,0,0,0,0,0.001,0.00533,0.00133,0.0,0.0,0.0
12,22,3,0,4,18,3,2,18,3,2,0,4,0,0,0,0,0,0.001,0.006,0.00133,0.0,0.0,0.0
13,26,4,0,7,19,3,1,19,4,1,0,7,0,0,0,0,0,0.001,0.00633,0.00233,0.0,0.0,0.0
14,30,4,0,7,23,3,1,23,4,1,0,7,0,0,0,0,0,0.001,0.00767,0.00233,0.0,0.0,0.0
15,30,4,0,9,21,2,2,21,4,2,0,9,0,0,0,0,0,0.00067,0.007,0.003,0.0,0.0,0.0
16,37,4,0,11,26,1,2,26,4,2,0,11,0,0,0,0,0,0.00033,0.00867,0.00367,0.0,0.0,0.0
17,42,5,0,14,28,2,2,28,5,2,0,14,0,0,0,0,0,0.00067,0.00933,0.00467,0.0,0.0,0.0
18,43,5,0,15,28,2,3,28,5,3,0,15,0,0,0,0,0,0.00067,0.00933,0.005,0.0,0.0,0.0
19,48,6,0,16,32,3,3,32,6,3,0,16,0,0,0,0,0,0.001,0.01067,0.00533,0.0,0.0,0.0
20,53,7,0,16,37,4,4,37,7,4,0,16,0,0,0,0,0,0.00133,0.01233,0.00533,0.0,0.0,0.0
21,57,9,0,19,38,6,5,37,9,5,0,19,1,0,0,0,0,0.002,0.01267,0.00633,0.0,0.0,0.0
22,62,10,0,21,41,7,6,40,10,6,0,21,1,0,0,0,0,0.00233,0.01367,0.007,0.0,0.0,0.0
23,77,10,0,23,54,5,6,51,10,6,0,23,3,0,0,0,0,0.00167,0.018,0.00767,0.0,0.0,0.0
24,83,13,0,24,59,8,6,56,13,6,0,23,3,0,0,0,1,0.00267,0.01967,0.008,0.0,0.0,0.0
25,96,13,0,26,70,7,8,64,13,8,0,25,6,0,0,0,1,0.00233,0.02333,0.00867,0.0,0.0,0.0
26,110,17,1,27,82,10,9,73,17,9,1,26,9,0,0,0,1,0.00333,0.02734,0.009,0.00909,0.0,0.0
27,122,19,1,32,89,10,9,79,19,9,1,30,10,0,0,0,2,0.00333,0.02968,0.01067,0.0082,0.0,0.0
28,131,23,1,40,90,13,10,81,23,9,1,37,9,0,1,0,3,0.00433,0.03001,0.01334,0.00763,0.0,0.0
29,141,26,1,47,93,12,9,82,25,7,1,44,11,1,2,0,3,0.004,0.03101,0.01567,0.00709,0.0,0.0
30,157,29,1,53,103,13,10,86,27,8,1,50,17,2,2,0,3,0.00433,0.03434,0.01767,0.00637,0.0,0.0
31,173,36,2,54,117,19,11,98,34,9,2,51,19,2,2,0,3,0.00634,0.03903,0.01801,0.01156,0.0,0.0
32,180,37,3,59,118,17,12,98,35,10,3,55,20,2,2,0,4,0.00567,0.03937,0.01969,0.01667,0.0,0.0
33,189,40,3,71,115,18,14,95,38,12,3,64,20,2,2,0,7,0.00601,0.03837,0.02369,0.01587,0.0,0.0
34,196,44,4,80,112,17,11,95,41,11,4,69,17,3,0,0,11,0.00567,0.03738,0.0267,0.02041,0.0,0.0
35,202,46,5,92,105,14,12,88,43,12,5,80,17,3,0,0,12,0.00467,0.03506,0.03072,0.02475,0.0,0.0
36,213,49,5,99,109,15,12,92,46,12,5,85,17,3,0,0,14,0.00501,0.03639,0.03306,0.02347,0.0,0.0
37,215,52,6,109,100,12,10,81,49,8,6,94,19,3,2,0,15,0.00401,0.0334,0.03641,0.02791,0.0,0.0
38,227,54,6,124,97,10,9,72,49,7,6,107,25,5,2,0,17,0.00334,0.0324,0.04142,0.02643,0.0,0.0
39,234,58,8,142,84,10,7,61,53,5,8,121,23,5,2,0,21,0.00334,0.02807,0.04746,0.03419,0.0,0.0
40,239,60,9,157,73,8,5,52,55,3,9,132,21,5,2,0,25,0.00267,0.02441,0.05249,0.03766,0.0,0.0
41,244,60,9,162,73,7,6,49,55,3,9,137,24,5,3,0,25,0.00234,0.02441,0.05416,0.03689,0.0,0.0
42,251,64,10,170,71,8,4,49,57,2,10,140,22,7,2,0,30,0.00268,0.02375,0.05686,0.03984,0.0,0.0
43,259,68,10,176,73,11,7,46,58,4,10,145,27,10,3,0,31,0.00368,0.02441,0.05886,0.03861,0.0,0.0
44,261,71,10,184,67,12,6,40,60,4,10,152,27,11,2,0,32,0.00401,0.02241,0.06154,0.03831,0.0,0.0
45,264,72,11,187,66,11,6,39,61,3,11,155,27,11,3,0,32,0.00368,0.02208,0.06256,0.04167,0.0,0.0
46,275,74,11,192,72,11,6,44,62,4,11,155,28,12,2,0,37,0.00368,0.02409,0.06424,0.04,0.0,0.0
47,289,75,11,204,74,8,4,45,63,2,11,164,29,12,2,0,40,0.00268,0.02476,0.06825,0.03806,0.0,0.0
48,300,75,11,209,80,7,4,47,63,1,11,168,33,12,3,0,41,0.00234,0.02676,0.06992,0.03667,0.0,0.0
49,308,77,11,215,82,6,3,47,64,0,11,172,35,13,3,0,43,0.00201,0.02743,0.07193,0.03571,0.0,0.0
50,318,78,11,220,87,6,2,46,65,0,11,175,41,13,2,0,45,0.00201,0.02911,0.0736,0.03459,0.0,0.0
51,329,78,11,229,89,5,4,45,65,1,11,178,44,13,3,0,51,0.00167,0.02978,0.07661,0.03343,0.0,0.0
52,336,81,11,240,85,6,7,37,66,2,11,186,48,15,5,0,54,0.00201,0.02844,0.08029,0.03274,0.0,0.0
53,353,85,12,245,96,8,10,44,67,2,11,189,52,18,8,1,56,0.00268,0.03213,0.08199,0.03399,0.0,0.0
54,364,90,12,250,102,13,13,48,68,3,11,192,54,22,10,1,58,0.00435,0.03414,0.08367,0.03297,0.0,0.0
