Day,Total infected,Total tested,Total deaths,Total recovered,Infected,Actual tested,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Known infected %,Infected population %,Population immunity %,Death rate,Total isolated,Isolated
1,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0.0,0.00167,0.0,0.0,0,0
2,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0.0,0.002,0.0,0.0,0,0
3,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0.0,0.002,0.0,0.0,0,0
4,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0.0,0.00233,0.0,0.0,0,0
5,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0.0,0.003,0.0,0.0,0,0
6,10,0,0,1,9,0,0,9,0,0,0,1,0,0,0,0,0,0.0,0.003,0.00033,0.0,0,0
7,12,0,0,2,10,0,0,10,0,0,0,2,0,0,0,0,0,0.0,0.00333,0.00067,0.0,0,0
8,13,0,0,2,11,0,0,11,0,0,0,2,0,0,0,0,0,0.0,0.00367,0.00067,0.0,0,0
9,14,0,0,2,12,0,1,12,0,1,0,2,0,0,0,0,0,0.0,0.004,0.00067,0.0,0,0
10,15,2,0,2,13,2,1,11,2,1,0,2,2,0,0,0,0,0.00067,0.00433,0.00067,0.0,0,0
11,16,2,0,2,14,2,2,12,2,2,0,2,2,0,0,0,0,0.00067,0.00467,0.00067,0.0,0,0
12,19,3,0,4,15,3,2,12,3,2,0,4,3,0,0,0,0,0.001,0.005,0.00133,0.0,0,0
13,26,3,0,6,20,1,1,17,3,1,0,6,3,0,0,0,0,0.00033,0.00667,0.002,0.0,0,0
14,28,3,0,7,21,1,1,18,3,1,0,7,3,0,0,0,0,0.00033,0.007,0.00233,0.0,0,0
15,32,3,0,8,24,1,1,21,3,1,0,8,3,0,0,0,0,0.00033,0.008,0.00267,0.0,0,0
16,36,3,0,10,26,0,0,18,3,0,0,10,8,0,0,0,0,0.0,0.00867,0.00333,0.0,0,0
17,41,4,0,12,29,1,0,19,4,0,0,11,10,0,0,0,1,0.00033,0.00967,0.004,0.0,0,0
18,42,4,0,12,30,1,0,24,4,0,0,11,6,0,0,0,1,0.00033,0.01,0.004,0.0,0,0
19,47,4,0,12,35,1,1,27,4,1,0,11,8,0,0,0,1,0.00033,0.01167,0.004,0.0,0,0
20,51,5,0,13,38,2,1,31,5,1,0,11,7,0,0,0,2,0.00067,0.01267,0.00433,0.0,0,0
21,54,5,1,14,39,0,1,26,5,1,1,12,13,0,0,0,2,0.0,0.013,0.00467,0.01852,0,0
22,59,6,1,17,41,1,3,30,6,1,1,13,11,0,2,0,4,0.00033,0.01367,0.00567,0.01695,0,0
23,72,8,1,21,50,3,3,35,6,1,1,15,15,2,2,0,6,0.001,0.01667,0.007,0.01389,0,0
24,82,8,1,24,57,3,3,41,6,1,1,17,16,2,2,0,7,0.001,0.01901,0.008,0.0122,0,0
25,92,8,1,28,63,3,5,48,6,2,1,19,15,2,3,0,9,0.001,0.02101,0.00934,0.01087,0,0
26,97,12,1,33,63,5,3,49,9,1,1,21,14,3,2,0,12,0.00167,0.02101,0.011,0.01031,0,0
27,103,12,1,39,63,4,3,48,9,1,1,26,15,3,2,0,13,0.00133,0.02101,0.013,0.00971,0,0
28,109,13,1,43,65,5,3,49,10,1,1,29,16,3,2,0,14,0.00167,0.02167,0.01434,0.00917,0,0
29,117,17,1,45,71,7,4,51,13,3,1,30,20,4,1,0,15,0.00233,0.02367,0.01501,0.00855,0,0
30,126,22,1,50,75,12,7,56,18,4,1,32,19,4,3,0,18,0.004,0.02501,0.01667,0.00794,0,0
31,131,24,2,53,76,10,6,57,19,4,1,35,19,5,2,1,18,0.00334,0.02535,0.01768,0.01527,0,0
32,142,24,2,59,81,10,7,60,19,5,1,41,21,5,2,1,18,0.00334,0.02702,0.01968,0.01408,0,0
33,156,26,2,67,87,11,6,64,21,4,1,47,23,5,2,1,20,0.00367,0.02902,0.02235,0.01282,0,0
34,172,27,2,72,98,9,6,69,21,4,1,51,29,6,2,1,21,0.003,0.03269,0.02402,0.01163,0,0
35,190,30,2,83,105,9,5,75,23,2,1,58,30,7,3,1,25,0.003,0.03502,0.02769,0.01053,0,0
36,204,32,2,92,110,10,6,78,23,3,1,64,32,9,3,1,28,0.00334,0.03669,0.03069,0.0098,0,0
37,218,34,2,99,117,10,10,81,25,6,1,69,36,9,4,1,30,0.00334,0.03903,0.03302,0.00917,0,0
38,236,41,2,103,131,15,8,87,30,4,1,73,44,11,4,1,30,0.005,0.0437,0.03436,0.00847,0,0
39,253,41,2,113,138,13,6,92,30,4,1,79,46,11,2,1,34,0.00434,0.04603,0.03769,0.00791,0,0
40,269,43,3,121,145,12,5,96,32,3,2,85,49,11,2,1,36,0.004,0.04838,0.04037,0.01115,0,0
41,284,45,3,126,155,14,7,105,33,5,2,88,50,12,2,1,38,0.00467,0.05172,0.04204,0.01056,0,0
42,308,49,3,140,165,16,8,109,36,5,2,95,56,13,3,1,45,0.00534,0.05506,0.04671,0.00974,0,0
43,332,52,3,156,173,16,7,115,37,4,2,106,58,15,3,1,50,0.00534,0.05772,0.05205,0.00904,0,0
44,363,56,3,164,196,18,9,123,40,6,2,113,73,16,3,1,51,0.00601,0.0654,0.05472,0.00826,0,0
45,392,65,3,180,209,23,13,138,46,9,2,120,71,19,4,1,60,0.00767,0.06974,0.06006,0.00765,0,0
46,420,74,3,193,224,29,17,144,52,11,2,130,80,22,6,1,63,0.00968,0.07474,0.0644,0.00714,0,0
47,456,80,3,201,252,32,19,162,56,12,2,136,90,24,7,1,65,0.01068,0.08408,0.06707,0.00658,0,0
48,497,83,3,222,272,29,20,170,58,15,2,148,102,25,5,1,74,0.00968,0.09076,0.07407,0.00604,0,0
49,535,89,3,243,289,27,22,190,63,15,2,156,99,26,7,1,87,0.00901,0.09643,0.08108,0.00561,0,0
50,577,97,3,251,323,33,27,212,67,16,2,162,111,30,11,1,89,0.01101,0.10777,0.08375,0.0052,0,0
51,635,109,4,270,361,36,25,237,73,17,3,174,124,36,8,1,96,0.01202,0.12049,0.09012,0.0063,0,0
52,691,118,4,296,391,37,28,254,81,17,3,191,137,37,11,1,105,0.01235,0.13051,0.0988,0.00579,0,0
53,744,132,4,315,425,44,36,266,89,21,3,207,159,43,15,1,108,0.01469,0.14186,0.10514,0.00538,0,0
54,784,144,4,341,439,49,37,267,96,21,3,224,172,48,16,1,117,0.01636,0.14653,0.11382,0.0051,0,0
55,841,153,4,371,466,48,38,270,102,24,3,243,196,51,14,1,128,0.01602,0.15554,0.12383,0.00476,0,0
56,896,162,4,402,490,50,40,276,108,28,3,259,214,54,12,1,143,0.01669,0.16355,0.13418,0.00446,0,0
57,958,176,5,434,519,54,37,295,116,26,4,278,224,60,11,1,156,0.01803,0.17329,0.14491,0.00522,0,0
58,1021,192,6,467,548,57,36,309,126,27,5,294,239,66,9,1,173,0.01904,0.18303,0.15598,0.00588,0,0
59,1070,208,7,508,555,61,38,297,141,25,6,325,258,67,13,1,183,0.02038,0.18543,0.16973,0.00654,0,0
60,1130,222,7,547,576,63,38,301,147,25,6,351,275,75,13,1,196,0.02105,0.19245,0.18276,0.00619,0,0
61,1175,237,10,597,568,61,41,292,159,24,7,377,276,78,17,3,220,0.0204,0.18997,0.19967,0.00851,0,0
62,1243,260,10,632,601,74,51,304,170,26,7,395,297,90,25,3,237,0.02475,0.201,0.21137,0.00805,0,0
63,1303,281,10,682,611,77,45,315,179,21,7,420,296,102,24,3,262,0.02575,0.20435,0.22809,0.00767,0,0
64,1350,295,10,741,599,76,46,303,187,18,7,451,296,108,28,3,290,0.02542,0.20033,0.24783,0.00741,0,0
65,1399,316,10,800,589,79,45,307,198,16,7,479,282,118,29,3,321,0.02642,0.19699,0.26756,0.00715,0,0
66,1451,334,10,845,596,83,44,304,206,14,7,509,292,128,30,3,336,0.02776,0.19933,0.28261,0.00689,0,0
67,1506,350,10,897,599,85,46,302,215,17,7,533,297,135,29,3,364,0.02843,0.20033,0.3,0.00664,0,0
68,1554,367,10,965,579,83,45,290,226,20,7,566,289,141,25,3,399,0.02776,0.19365,0.32274,0.00644,0,0
69,1599,383,12,1018,569,79,45,293,235,20,8,593,276,148,25,4,425,0.02644,0.19043,0.3407,0.0075,0,0
70,1654,395,12,1071,571,72,50,298,239,25,8,620,273,156,25,4,451,0.0241,0.1911,0.35843,0.00726,0,0
71,1701,414,12,1130,559,75,56,289,250,24,8,652,270,164,32,4,478,0.0251,0.18708,0.37818,0.00705,0,0
72,1742,435,12,1183,547,83,56,280,257,25,8,679,267,178,31,4,504,0.02778,0.18307,0.39592,0.00689,0,0
73,1785,454,12,1235,538,86,55,267,269,25,8,710,271,185,30,4,525,0.02878,0.18005,0.41332,0.00672,0,0
74,1822,462,12,1287,523,74,53,251,274,22,8,740,272,188,31,4,547,0.02477,0.17503,0.43072,0.00659,0,0
75,1866,480,13,1350,503,70,48,247,287,23,9,764,256,193,25,4,586,0.02343,0.1684,0.45196,0.00697,0,0
76,1910,494,13,1405,492,68,50,250,296,26,9,786,242,198,24,4,619,0.02277,0.16471,0.47037,0.00681,0,0
77,1947,506,13,1460,474,63,47,240,303,26,9,817,234,203,21,4,643,0.02109,0.15869,0.48878,0.00668,0,0
78,1974,524,13,1504,457,69,44,236,311,22,9,837,221,213,22,4,667,0.0231,0.153,0.50352,0.00659,0,0
79,2003,535,13,1562,428,63,46,224,316,22,9,865,204,219,24,4,697,0.02109,0.14329,0.52293,0.00649,0,0
80,2029,551,14,1608,407,63,41,214,324,21,9,886,193,227,20,5,722,0.0211,0.1363,0.53851,0.0069,0,0
81,2052,559,14,1657,381,54,38,204,329,18,9,911,177,230,20,5,746,0.01808,0.1276,0.55492,0.00682,0,0
82,2077,568,14,1700,363,50,40,197,331,16,9,940,166,237,24,5,760,0.01674,0.12157,0.56932,0.00674,0,0
83,2100,579,16,1744,340,48,39,176,337,18,9,966,164,242,21,7,778,0.01609,0.11394,0.58445,0.00762,0,0
84,2126,589,17,1780,329,48,37,170,342,17,9,988,159,247,20,8,792,0.01609,0.11029,0.59671,0.008,0,0
85,2148,598,17,1825,306,43,33,162,346,14,9,1008,144,252,19,8,817,0.01442,0.10258,0.6118,0.00791,0,0
86,2169,609,17,1862,290,39,30,149,351,15,9,1026,141,258,15,8,836,0.01307,0.09722,0.6242,0.00784,0,0
87,2183,619,17,1898,268,35,24,133,357,10,9,1047,135,262,14,8,851,0.01173,0.08984,0.63627,0.00779,0,0
88,2194,626,17,1928,249,31,24,128,361,13,9,1063,121,265,11,8,865,0.01039,0.08347,0.64633,0.00775,0,0
89,2203,638,17,1959,227,35,22,117,369,12,9,1079,110,269,10,8,880,0.01173,0.0761,0.65672,0.00772,0,0
90,2210,642,17,1986,207,31,23,110,370,13,9,1090,97,272,10,8,896,0.01039,0.06939,0.66577,0.00769,0,0
91,2220,655,17,2016,187,36,26,99,376,15,9,1106,88,279,11,8,910,0.01207,0.06269,0.67583,0.00766,0,0
92,2237,663,17,2037,183,32,21,99,381,11,9,1117,84,282,10,8,920,0.01073,0.06135,0.68287,0.0076,0,0
93,2246,666,18,2057,171,28,17,95,383,8,10,1125,76,283,9,8,932,0.00939,0.05734,0.68981,0.00801,0,0
94,2258,670,18,2087,153,22,17,90,387,7,10,1137,63,283,10,8,950,0.00738,0.05131,0.69987,0.00797,0,0
95,2273,678,19,2118,136,22,17,80,390,8,10,1156,56,288,9,9,962,0.00738,0.04562,0.7105,0.00836,0,0
96,2278,683,19,2134,125,20,16,71,393,6,10,1165,54,290,10,9,969,0.00671,0.04193,0.71587,0.00834,0,0
97,2285,686,22,2148,115,15,12,64,395,5,11,1175,51,291,7,11,973,0.00504,0.03862,0.72129,0.00963,0,0
98,2289,688,22,2163,104,12,11,58,396,7,11,1182,46,292,4,11,981,0.00403,0.03492,0.72633,0.00961,0,0
99,2295,691,22,2175,98,12,11,55,398,6,11,1190,43,293,5,11,985,0.00403,0.03291,0.73036,0.00959,0,0
100,2301,695,23,2186,92,13,14,54,400,8,12,1195,38,295,6,11,991,0.00437,0.0309,0.7343,0.01,0,0
101,2305,701,23,2193,89,18,14,53,404,8,12,1200,36,297,6,11,993,0.00605,0.0299,0.73665,0.00998,0,0
102,2306,702,24,2200,82,15,14,47,405,7,13,1205,35,297,7,11,995,0.00504,0.02755,0.73925,0.01041,0,0
103,2313,706,24,2210,79,15,12,44,407,6,13,1210,35,299,6,11,1000,0.00504,0.02655,0.74261,0.01038,0,0
104,2314,710,24,2220,70,17,11,39,408,6,13,1215,31,302,5,11,1005,0.00571,0.02352,0.74597,0.01037,0,0
105,2316,711,24,2234,58,12,10,31,409,4,13,1222,27,302,6,11,1012,0.00403,0.01949,0.75067,0.01036,0,0
106,2325,715,24,2246,55,10,8,30,411,3,13,1228,25,304,5,11,1018,0.00336,0.01848,0.7547,0.01032,0,0
107,2326,716,24,2254,48,9,8,25,412,3,13,1233,23,304,5,11,1021,0.00302,0.01613,0.75739,0.01032,0,0
108,2327,719,24,2264,39,8,6,22,414,3,13,1237,17,305,3,11,1027,0.00269,0.0131,0.76075,0.01031,0,0
109,2329,719,26,2271,32,3,4,18,414,1,14,1242,14,305,3,12,1029,0.00101,0.01076,0.76362,0.01116,0,0
110,2330,721,26,2273,31,4,6,17,414,2,14,1243,14,307,4,12,1030,0.00134,0.01042,0.76429,0.01116,0,0
111,2331,723,27,2275,29,5,7,16,415,3,14,1245,13,308,4,13,1030,0.00168,0.00975,0.76522,0.01158,0,0
112,2332,726,28,2279,25,7,6,15,417,3,14,1247,10,309,3,14,1032,0.00236,0.00841,0.76682,0.01201,0,0
113,2333,726,28,2284,21,7,6,14,417,3,14,1248,7,309,3,14,1036,0.00236,0.00707,0.76851,0.012,0,0
114,2335,727,28,2287,20,7,5,13,418,2,14,1251,7,309,3,14,1036,0.00236,0.00673,0.76952,0.01199,0,0
115,2335,727,29,2289,17,4,3,11,418,1,14,1253,6,309,2,15,1036,0.00135,0.00572,0.77045,0.01242,0,0
116,2335,728,29,2290,16,5,3,11,418,1,14,1253,5,310,2,15,1037,0.00168,0.00539,0.77078,0.01242,0,0
117,2336,728,29,2294,13,2,1,10,418,0,14,1255,3,310,1,15,1039,0.00067,0.00438,0.77213,0.01241,0,0
118,2337,729,29,2295,13,3,2,9,419,1,14,1255,4,310,1,15,1040,0.00101,0.00438,0.77247,0.01241,0,0
119,2339,731,30,2297,12,4,1,9,421,1,14,1257,3,310,0,16,1040,0.00135,0.00404,0.7734,0.01283,0,0
120,2339,731,30,2300,9,2,1,6,421,1,14,1260,3,310,0,16,1040,0.00067,0.00303,0.77441,0.01283,0,0
121,2339,731,30,2302,7,1,1,4,421,1,14,1262,3,310,0,16,1040,0.00034,0.00236,0.77508,0.01283,0,0
122,2339,731,30,2303,6,1,1,4,421,1,14,1262,2,310,0,16,1041,0.00034,0.00202,0.77542,0.01283,0,0
123,2339,731,30,2303,6,1,1,4,421,1,14,1262,2,310,0,16,1041,0.00034,0.00202,0.77542,0.01283,0,0
124,2340,731,30,2303,7,1,1,3,421,1,14,1262,4,310,0,16,1041,0.00034,0.00236,0.77542,0.01282,0,0
125,2341,731,30,2305,6,0,0,3,421,0,14,1263,3,310,0,16,1042,0.0,0.00202,0.77609,0.01282,0,0
126,2341,731,30,2306,5,0,0,2,421,0,14,1264,3,310,0,16,1042,0.0,0.00168,0.77643,0.01282,0,0
127,2343,731,30,2306,7,0,0,3,421,0,14,1264,4,310,0,16,1042,0.0,0.00236,0.77643,0.0128,0,0
128,2343,731,30,2306,7,0,0,5,421,0,14,1264,2,310,0,16,1042,0.0,0.00236,0.77643,0.0128,0,0
129,2344,731,30,2307,7,0,0,6,421,0,14,1264,1,310,0,16,1043,0.0,0.00236,0.77677,0.0128,0,0
130,2344,731,30,2307,7,0,0,6,421,0,14,1264,1,310,0,16,1043,0.0,0.00236,0.77677,0.0128,0,0
131,2344,732,30,2308,6,1,0,5,422,0,14,1264,1,310,0,16,1044,0.00034,0.00202,0.7771,0.0128,0,0
132,2344,732,30,2309,5,1,0,4,422,0,14,1265,1,310,0,16,1044,0.00034,0.00168,0.77744,0.0128,0,0
