Day,Total infected,Total tested,Total deaths,Total recovered,Infected,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Infected population %,Death rate
1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.00033,0.0
2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.00033,0.0
3,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0.00033,0.0
4,4,1,0,0,4,1,4,1,1,0,0,0,0,0,0,0,0.00133,0.0
5,5,1,0,0,5,1,5,1,1,0,0,0,0,0,0,0,0.00167,0.0
6,10,1,0,0,10,1,10,1,1,0,0,0,0,0,0,0,0.00333,0.0
7,12,2,0,0,12,1,12,2,1,0,0,0,0,0,0,0,0.004,0.0
8,15,2,0,0,15,2,15,2,2,0,0,0,0,0,0,0,0.005,0.0
9,22,3,0,0,22,2,22,3,2,0,0,0,0,0,0,0,0.00733,0.0
10,32,4,0,0,32,2,31,4,2,0,0,1,0,0,0,0,0.01067,0.0
11,46,6,0,0,46,3,44,6,3,0,0,2,0,0,0,0,0.01533,0.0
12,59,7,1,1,57,3,55,7,3,1,1,2,0,0,0,0,0.019,0.01695
13,80,13,1,3,76,3,71,13,3,1,3,5,0,0,0,0,0.02533,0.0125
14,93,18,1,3,89,4,84,18,4,1,3,5,0,0,0,0,0.02967,0.01075
15,102,24,1,5,96,6,90,24,6,1,5,6,0,0,0,0,0.032,0.0098
16,116,31,1,7,108,8,99,31,7,1,6,9,0,1,0,1,0.036,0.00862
17,124,36,1,13,110,11,98,35,9,1,12,12,1,2,0,1,0.03667,0.00806
18,138,40,2,16,120,12,108,38,10,2,13,12,2,2,0,3,0.04,0.01449
19,161,43,3,24,134,13,119,41,11,3,21,15,2,2,0,3,0.04467,0.01863
20,174,50,3,37,134,16,121,48,15,3,30,13,2,1,0,7,0.04467,0.01724
21,193,62,3,42,148,17,135,60,16,3,34,13,2,1,0,8,0.04933,0.01554
22,218,70,4,53,161,15,148,68,15,3,44,13,2,0,1,9,0.05367,0.01835
23,231,79,5,62,164,16,150,77,16,4,53,14,2,0,1,9,0.05467,0.02165
24,249,87,6,79,164,16,152,83,15,5,67,12,4,1,1,12,0.05467,0.0241
25,268,98,7,94,167,18,154,91,17,6,81,13,7,1,1,13,0.05567,0.02612
26,285,106,7,103,175,19,160,98,18,6,89,15,8,1,1,14,0.05833,0.02456
27,301,119,8,116,177,23,162,111,22,7,102,15,8,1,1,14,0.059,0.02658
28,325,130,10,124,191,22,175,122,20,9,110,16,8,2,1,14,0.06367,0.03077
29,349,136,10,141,198,26,181,126,23,9,126,17,10,3,1,15,0.066,0.02865
30,378,148,11,158,209,23,193,136,21,10,139,16,12,2,1,19,0.06967,0.0291
31,411,160,11,180,220,20,196,148,19,10,158,24,12,1,1,22,0.07333,0.02676
32,435,172,11,192,232,19,206,158,18,10,169,26,14,1,1,23,0.07733,0.02529
33,462,186,13,203,246,20,217,171,16,12,180,29,15,4,1,23,0.082,0.02814
34,487,210,14,217,256,21,222,190,18,13,193,34,20,3,1,24,0.08533,0.02875
35,518,222,14,233,271,23,234,201,20,13,206,37,21,3,1,27,0.09033,0.02703
36,544,235,14,257,273,32,234,214,25,13,228,39,21,7,1,29,0.091,0.02574
37,568,256,15,275,278,37,236,231,30,13,242,42,25,7,2,33,0.09267,0.02641
38,594,271,15,290,289,37,243,245,29,13,257,46,26,8,2,33,0.09633,0.02525
39,631,286,17,319,295,30,243,254,24,14,281,52,32,6,3,38,0.09833,0.02694
40,661,303,20,353,288,27,230,266,20,17,311,58,37,7,3,42,0.096,0.03026
41,694,314,21,368,305,29,240,275,23,17,326,65,39,6,4,42,0.10167,0.03026
42,795,328,21,393,381,28,291,288,23,17,344,90,40,5,4,49,0.127,0.02642
43,892,347,22,419,451,24,324,301,21,18,366,127,46,3,4,53,0.15033,0.02466
44,996,371,22,445,529,28,356,321,22,18,389,173,50,6,4,56,0.17633,0.02209
45,1085,392,22,470,593,36,390,336,26,18,406,203,56,10,4,64,0.19767,0.02028
46,1217,428,22,501,694,44,439,362,31,18,428,255,66,13,4,73,0.23133,0.01808
47,1359,473,22,532,805,50,493,393,33,18,448,312,80,17,4,84,0.26833,0.01619
48,1520,521,22,562,936,73,545,421,48,18,465,391,100,25,4,97,0.312,0.01447
49,1683,598,23,601,1059,82,582,464,47,19,493,477,134,35,4,108,0.353,0.01367
50,1850,672,23,640,1187,99,602,502,55,19,519,585,170,44,4,121,0.39567,0.01243
51,2038,746,24,692,1322,116,634,537,65,20,554,688,209,51,4,138,0.44067,0.01178
52,2197,816,24,757,1416,137,646,572,75,20,595,770,244,62,4,162,0.472,0.01092
53,2356,909,25,842,1489,159,633,615,82,21,648,856,294,77,4,194,0.49633,0.01061
54,2502,1020,27,944,1531,162,632,661,89,21,693,899,359,73,6,251,0.51033,0.01079
