Day,Total infected,Total tested,Total deaths,Total recovered,Infected,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Infected population %,Death rate
1,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.00067,0.0
2,2,1,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0.00067,0.0
3,4,1,0,0,4,0,4,1,0,0,0,0,0,0,0,0,0.00133,0.0
4,4,1,0,0,4,0,4,1,0,0,0,0,0,0,0,0,0.00133,0.0
5,4,1,0,0,4,0,4,1,0,0,0,0,0,0,0,0,0.00133,0.0
6,5,1,0,0,5,0,5,1,0,0,0,0,0,0,0,0,0.00167,0.0
7,7,1,0,0,7,0,7,1,0,0,0,0,0,0,0,0,0.00233,0.0
8,7,1,0,1,6,0,6,1,0,0,1,0,0,0,0,0,0.002,0.0
9,8,1,0,1,7,0,7,1,0,0,1,0,0,0,0,0,0.00233,0.0
10,10,1,0,1,9,0,9,1,0,0,1,0,0,0,0,0,0.003,0.0
11,16,2,0,1,15,0,15,2,0,0,1,0,0,0,0,0,0.005,0.0
12,20,3,0,2,18,0,18,3,0,0,2,0,0,0,0,0,0.006,0.0
13,26,3,0,2,24,0,24,3,0,0,2,0,0,0,0,0,0.008,0.0
14,27,3,0,2,25,1,25,3,1,0,2,0,0,0,0,0,0.00833,0.0
15,34,5,0,3,31,1,31,5,1,0,3,0,0,0,0,0,0.01033,0.0
16,45,5,0,5,40,2,39,5,2,0,4,1,0,0,0,1,0.01333,0.0
17,64,9,0,5,59,2,55,9,2,0,4,4,0,0,0,1,0.01967,0.0
18,81,12,0,7,74,4,69,12,3,0,5,5,0,1,0,2,0.02467,0.0
19,86,18,0,10,76,4,69,17,3,0,8,7,1,1,0,2,0.02533,0.0
20,93,22,0,12,81,6,73,20,5,0,10,8,2,1,0,2,0.027,0.0
21,107,26,0,14,93,7,81,23,5,0,12,12,3,2,0,2,0.031,0.0
22,122,34,0,17,105,11,90,29,9,0,15,15,5,2,0,2,0.035,0.0
