Day,Total infected,Total tested,Total deaths,Total recovered,Infected,Actual tested,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Known infected %,Infected population %,Population immunity %,Death rate,Total isolated,Isolated
1,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0.0,0.002,0.0,0.0,0,0
2,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0.0,0.002,0.0,0.0,0,0
3,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0.0,0.002,0.0,0.0,0,0
4,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0.0,0.00233,0.0,0.0,0,0
5,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0.0,0.00233,0.0,0.0,0,0
6,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0.0,0.003,0.0,0.0,0,0
7,11,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0.0,0.00367,0.0,0.0,0,0
8,12,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0.0,0.004,0.0,0.0,0,0
9,15,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0.0,0.005,0.0,0.0,0,0
10,17,0,0,4,13,0,1,13,0,1,0,4,0,0,0,0,0,0.0,0.00433,0.00133,0.0,0,0
11,18,2,0,4,14,2,1,14,2,1,0,4,0,0,0,0,0,0.00067,0.00467,0.00133,0.0,0,0
12,20,3,0,6,14,2,1,14,3,1,0,6,0,0,0,0,0,0.00067,0.00467,0.002,0.0,0,0
13,21,4,1,6,14,2,1,14,4,1,1,6,0,0,0,0,0,0.00067,0.00467,0.002,0.04762,0,0
14,23,5,1,6,16,3,1,14,5,1,1,6,2,0,0,0,0,0.001,0.00534,0.002,0.04348,0,0
15,26,5,1,8,17,3,1,15,5,1,1,8,2,0,0,0,0,0.001,0.00567,0.00267,0.03846,0,0
16,27,8,2,8,17,5,0,14,8,0,2,8,3,0,0,0,0,0.00167,0.00567,0.00267,0.07407,0,0
17,28,11,2,9,17,8,0,14,11,0,2,9,3,0,0,0,0,0.00267,0.00567,0.003,0.07143,0,0
18,29,11,2,11,16,6,0,13,11,0,2,11,3,0,0,0,0,0.002,0.00534,0.00367,0.06897,0,0
19,30,11,2,14,14,3,0,11,11,0,2,14,3,0,0,0,0,0.001,0.00467,0.00467,0.06667,0,0
20,31,12,2,15,14,3,0,11,12,0,2,15,3,0,0,0,0,0.001,0.00467,0.005,0.06452,0,0
21,33,14,2,16,15,5,0,11,14,0,2,16,4,0,0,0,0,0.00167,0.005,0.00534,0.06061,0,0
22,35,16,2,18,15,5,0,8,14,0,2,18,7,2,0,0,0,0.00167,0.005,0.006,0.05714,0,0
23,36,16,2,20,14,5,0,8,14,0,2,20,6,2,0,0,0,0.00167,0.00467,0.00667,0.05556,0,0
24,36,16,2,23,11,3,0,6,14,0,2,22,5,2,0,0,1,0.001,0.00367,0.00767,0.05556,0,0
25,36,16,2,23,11,3,0,6,14,0,2,22,5,2,0,0,1,0.001,0.00367,0.00767,0.05556,0,0
26,38,16,2,26,10,1,0,5,14,0,2,24,5,2,0,0,2,0.00033,0.00334,0.00867,0.05263,0,0
27,39,17,2,27,10,2,1,5,14,1,2,25,5,3,0,0,2,0.00067,0.00334,0.00901,0.05128,0,0
28,41,20,2,27,12,5,1,6,17,1,2,25,6,3,0,0,2,0.00167,0.004,0.00901,0.04878,0,0
