Day,Total infected,Total tested,Total deaths,Total recovered,Infected,Actual tested,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Known infected %,Infected population %,Population immunity %,Death rate,Total isolated,Isolated
1,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0.0,0.002,0.0,0.0,0,0
2,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0.0,0.002,0.0,0.0,0,0
3,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0.0,0.002,0.0,0.0,0,0
4,7,0,0,0,7,0,1,7,0,1,0,0,0,0,0,0,0,0.0,0.00233,0.0,0.0,0,0
5,8,1,0,0,8,1,1,7,1,1,0,0,1,0,0,0,0,0.00033,0.00267,0.0,0.0,0,0
6,9,1,0,0,9,1,1,8,1,1,0,0,1,0,0,0,0,0.00033,0.003,0.0,0.0,0,0
7,11,1,0,0,11,1,1,10,1,1,0,0,1,0,0,0,0,0.00033,0.00367,0.0,0.0,0,0
8,12,1,0,1,11,1,1,10,1,1,0,1,1,0,0,0,0,0.00033,0.00367,0.00033,0.0,0,0
9,13,1,0,2,11,0,0,10,1,0,0,2,1,0,0,0,0,0.0,0.00367,0.00067,0.0,0,0
10,13,1,0,3,10,0,0,8,1,0,0,3,2,0,0,0,0,0.0,0.00333,0.001,0.0,0,0
11,13,2,0,5,8,1,1,6,2,1,0,5,2,0,0,0,0,0.00033,0.00267,0.00167,0.0,0,0
12,13,3,0,5,8,2,1,6,3,1,0,5,2,0,0,0,0,0.00067,0.00267,0.00167,0.0,0,0
13,13,3,0,5,8,2,1,6,3,1,0,5,2,0,0,0,0,0.00067,0.00267,0.00167,0.0,0,0
14,15,3,0,6,9,2,1,8,3,1,0,5,1,0,0,0,1,0.00067,0.003,0.002,0.0,0,0
15,15,3,0,6,9,2,1,8,3,1,0,5,1,0,0,0,1,0.00067,0.003,0.002,0.0,0,0
16,16,3,0,6,10,2,1,8,3,1,0,5,2,0,0,0,1,0.00067,0.00333,0.002,0.0,0,0
17,16,3,0,8,8,2,1,6,3,1,0,7,2,0,0,0,1,0.00067,0.00267,0.00267,0.0,0,0
18,16,3,0,10,6,0,0,4,3,0,0,9,2,0,0,0,1,0.0,0.002,0.00333,0.0,0,0
19,16,4,0,10,6,1,0,4,3,0,0,9,2,1,0,0,1,0.00033,0.002,0.00333,0.0,0,0
20,16,4,0,11,5,1,0,3,3,0,0,10,2,1,0,0,1,0.00033,0.00167,0.00367,0.0,0,0
21,16,4,0,13,3,0,0,1,3,0,0,11,2,1,0,0,2,0.0,0.001,0.00433,0.0,0,0
22,16,4,0,13,3,0,0,1,3,0,0,11,2,1,0,0,2,0.0,0.001,0.00433,0.0,0,0
23,17,4,0,13,4,0,0,2,3,0,0,11,2,1,0,0,2,0.0,0.00133,0.00433,0.0,0,0
24,17,5,0,14,3,1,0,0,3,0,0,12,3,2,0,0,2,0.00033,0.001,0.00467,0.0,0,0
25,17,5,0,14,3,1,0,0,3,0,0,12,3,2,0,0,2,0.00033,0.001,0.00467,0.0,0,0
26,17,5,0,14,3,1,0,1,3,0,0,12,2,2,0,0,2,0.00033,0.001,0.00467,0.0,0,0
27,18,5,0,14,4,1,0,1,3,0,0,12,3,2,0,0,2,0.00033,0.00133,0.00467,0.0,0,0
28,18,5,0,15,3,0,0,1,3,0,0,12,2,2,0,0,3,0.0,0.001,0.005,0.0,0,0
