Day,Total infected,Total tested,Total deaths,Total recovered,Infected,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Infected population %,Death rate
1,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.00067,0.0
2,2,1,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0.00067,0.0
3,2,1,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0.00067,0.0
4,3,1,0,0,3,0,3,1,0,0,0,0,0,0,0,0,0.001,0.0
5,3,1,0,0,3,1,3,1,1,0,0,0,0,0,0,0,0.001,0.0
6,4,2,0,0,4,1,4,2,1,0,0,0,0,0,0,0,0.00133,0.0
7,6,2,0,0,6,1,6,2,1,0,0,0,0,0,0,0,0.002,0.0
8,6,2,0,0,6,1,6,2,1,0,0,0,0,0,0,0,0.002,0.0
9,7,2,0,0,7,1,7,2,1,0,0,0,0,0,0,0,0.00233,0.0
10,8,2,0,0,8,2,8,2,2,0,0,0,0,0,0,0,0.00267,0.0
11,9,4,0,0,9,2,9,4,2,0,0,0,0,0,0,0,0.003,0.0
12,15,5,0,1,14,1,14,5,1,0,1,0,0,0,0,0,0.00467,0.0
13,17,6,0,1,16,3,16,6,3,0,1,0,0,0,0,0,0.00533,0.0
14,20,9,0,2,18,3,18,9,3,0,2,0,0,0,0,0,0.006,0.0
15,25,9,0,2,23,4,23,9,4,0,2,0,0,0,0,0,0.00767,0.0
16,27,11,0,4,23,3,23,11,3,0,4,0,0,0,0,0,0.00767,0.0
17,29,11,0,4,25,3,25,11,3,0,4,0,0,0,0,0,0.00833,0.0
18,33,13,0,7,26,4,26,13,4,0,7,0,0,0,0,0,0.00867,0.0
19,37,15,1,7,29,3,28,15,3,1,7,1,0,0,0,0,0.00967,0.02703
20,46,15,1,10,35,4,33,15,4,1,10,2,0,0,0,0,0.01167,0.02174
21,54,18,1,12,41,4,38,18,4,1,12,3,0,0,0,0,0.01367,0.01852
