Day,Total infected,Total tested,Total deaths,Total recovered,Infected,Actual tested,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Known infected %,Infected population %,Population immunity %,Death rate,Total isolated,Isolated
1,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0.0,0.002,0.0,0.0,0.0,0.0
2,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0.0,0.00233,0.0,0.0,0.0,0.0
3,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0.0,0.00267,0.0,0.0,0.0,0.0
4,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0.0,0.00267,0.0,0.0,0.0,0.0
5,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0.0,0.00267,0.0,0.0,0.0,0.0
6,8,1,0,0,8,1,0,8,1,0,0,0,0,0,0,0,0,0.00033,0.00267,0.0,0.0,0.0,0.0
7,12,1,0,0,12,1,0,12,1,0,0,0,0,0,0,0,0,0.00033,0.004,0.0,0.0,0.0,0.0
8,14,1,0,2,12,0,1,12,1,1,0,2,0,0,0,0,0,0.0,0.004,0.00067,0.0,0.0,0.0
9,16,2,0,3,13,1,1,12,2,1,0,3,1,0,0,0,0,0.00033,0.00433,0.001,0.0,0.0,0.0
10,19,2,0,4,15,1,1,14,2,1,0,4,1,0,0,0,0,0.00033,0.005,0.00133,0.0,0.0,0.0
11,20,4,0,4,16,3,3,15,4,2,0,4,1,0,1,0,0,0.001,0.00533,0.00133,0.0,0.0,0.0
12,21,6,0,7,14,2,2,12,5,1,0,7,2,1,1,0,0,0.00067,0.00467,0.00233,0.0,0.0,0.0
13,23,7,0,8,15,3,2,11,6,1,0,8,4,1,1,0,0,0.001,0.005,0.00267,0.0,0.0,0.0
14,28,7,0,8,20,3,2,15,6,1,0,8,5,1,1,0,0,0.001,0.00667,0.00267,0.0,0.0,0.0
15,30,8,0,8,22,4,3,16,7,2,0,8,6,1,1,0,0,0.00133,0.00733,0.00267,0.0,0.0,0.0
16,31,10,0,10,21,4,2,13,9,1,0,10,8,1,1,0,0,0.00133,0.007,0.00333,0.0,0.0,0.0
17,34,11,0,13,21,5,2,12,10,1,0,13,9,1,1,0,0,0.00167,0.007,0.00433,0.0,0.0,0.0
18,37,11,0,14,23,4,2,13,10,1,0,14,10,1,1,0,0,0.00133,0.00767,0.00467,0.0,0.0,0.0
19,40,11,0,17,23,2,2,12,10,0,0,17,11,1,2,0,0,0.00067,0.00767,0.00567,0.0,0.0,0.0
20,47,13,0,18,29,3,1,13,10,0,0,17,16,3,1,0,1,0.001,0.00967,0.006,0.0,0.0,0.0
21,52,13,0,19,33,3,1,14,10,0,0,17,19,3,1,0,2,0.001,0.011,0.00633,0.0,0.0,0.0
22,55,13,0,22,33,2,1,15,10,0,0,19,18,3,1,0,3,0.00067,0.011,0.00733,0.0,0.0,0.0
23,58,16,0,23,35,4,2,17,11,0,0,19,18,5,2,0,4,0.00133,0.01167,0.00767,0.0,0.0,0.0
24,66,18,0,24,42,5,3,19,11,1,0,20,23,7,2,0,4,0.00167,0.014,0.008,0.0,0.0,0.0
25,73,20,0,26,47,7,7,22,13,3,0,21,25,7,4,0,5,0.00233,0.01567,0.00867,0.0,0.0,0.0
26,86,24,0,30,56,10,7,26,15,3,0,23,30,9,4,0,7,0.00333,0.01867,0.01,0.0,0.0,0.0
27,90,24,0,34,56,10,9,25,15,4,0,25,31,9,5,0,9,0.00333,0.01867,0.01133,0.0,0.0,0.0
28,98,27,0,37,61,10,7,27,17,2,0,27,34,10,5,0,10,0.00333,0.02033,0.01233,0.0,0.0,0.0
29,107,28,0,41,66,8,6,28,18,2,0,28,38,10,4,0,13,0.00267,0.022,0.01367,0.0,0.0,0.0
30,114,28,1,42,71,7,5,30,18,2,0,29,41,10,3,1,13,0.00233,0.02367,0.014,0.00877,0.0,0.0
31,125,29,2,47,76,7,5,27,18,1,1,33,49,11,4,1,14,0.00233,0.02535,0.01568,0.016,0.0,0.0
32,141,32,2,53,86,6,3,33,18,0,1,36,53,14,3,1,17,0.002,0.02869,0.01768,0.01418,0.0,0.0
33,150,33,2,59,89,6,3,32,19,0,1,38,57,14,3,1,21,0.002,0.02969,0.01968,0.01333,0.0,0.0
34,156,35,3,63,90,7,3,32,19,1,1,39,58,16,2,2,24,0.00234,0.03003,0.02102,0.01923,0.0,0.0
35,162,36,3,73,86,7,5,31,20,3,1,43,55,16,2,2,30,0.00234,0.0287,0.02436,0.01852,0.0,0.0
36,166,40,3,76,87,10,8,30,22,3,1,45,57,18,5,2,31,0.00334,0.02903,0.02536,0.01807,0.0,0.0
37,170,45,3,83,84,15,9,31,23,4,1,47,53,22,5,2,36,0.00501,0.02803,0.02769,0.01765,0.0,0.0
38,174,47,3,88,83,15,9,29,24,3,1,50,54,23,6,2,38,0.00501,0.02769,0.02936,0.01724,0.0,0.0
