Day,Total infected,Total tested,Total deaths,Total recovered,Infected,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Infected population %,Death rate
1,5,1,0,0,5,0,5,1,0,0,0,0,0,0,0,0,0.001,0.0
2,6,1,0,0,6,0,6,1,0,0,0,0,0,0,0,0,0.0012,0.0
3,6,2,0,0,6,0,6,2,0,0,0,0,0,0,0,0,0.0012,0.0
4,6,2,0,0,6,1,6,2,1,0,0,0,0,0,0,0,0.0012,0.0
5,7,4,0,0,7,1,7,4,1,0,0,0,0,0,0,0,0.0014,0.0
6,7,4,0,0,7,1,6,4,1,0,0,1,0,0,0,0,0.0014,0.0
7,8,4,0,0,8,1,6,4,1,0,0,2,0,0,0,0,0.0016,0.0
8,9,4,0,2,7,1,5,4,1,0,2,2,0,0,0,0,0.0014,0.0
9,9,4,0,4,5,1,3,4,1,0,4,2,0,0,0,0,0.001,0.0
10,9,4,0,5,4,0,2,4,0,0,5,2,0,0,0,0,0.0008,0.0
11,10,4,0,6,4,0,2,4,0,0,6,2,0,0,0,0,0.0008,0.0
12,13,4,0,6,7,0,2,4,0,0,6,5,0,0,0,0,0.0014,0.0
13,14,6,0,6,8,0,2,4,0,0,6,6,2,0,0,0,0.0016,0.0
14,14,7,0,6,8,0,2,5,0,0,6,6,2,0,0,0,0.0016,0.0
15,14,8,0,6,8,0,2,5,0,0,6,6,3,0,0,0,0.0016,0.0
16,14,8,0,7,7,0,2,5,0,0,6,5,3,0,0,1,0.0014,0.0
17,14,8,0,7,7,0,2,5,0,0,6,5,3,0,0,1,0.0014,0.0
18,17,9,0,8,9,0,3,6,0,0,6,6,3,0,0,2,0.0018,0.0
19,19,9,0,9,10,0,2,6,0,0,7,8,3,0,0,2,0.002,0.0
20,20,10,0,9,11,0,2,7,0,0,7,9,3,0,0,2,0.0022,0.0
21,21,13,0,9,12,1,2,7,0,0,7,10,6,1,0,2,0.0024,0.0
22,21,14,0,12,9,1,2,7,0,0,7,7,7,1,0,5,0.0018,0.0
23,21,14,0,12,9,1,2,7,0,0,7,7,7,1,0,5,0.0018,0.0
24,23,15,0,13,10,1,2,7,0,0,7,8,8,1,0,6,0.002,0.0
25,23,15,0,14,9,1,1,7,0,0,8,8,8,1,0,6,0.0018,0.0
26,23,16,1,15,7,0,0,7,0,0,9,7,9,0,1,6,0.0014,0.04348
27,26,17,1,16,9,2,0,7,0,0,9,9,10,2,1,7,0.0018,0.03846
28,26,18,1,17,8,2,0,7,0,0,9,8,11,2,1,8,0.0016,0.03846
29,26,18,1,19,6,2,0,7,0,0,9,6,11,2,1,10,0.0012,0.03846
30,26,18,1,20,5,2,0,7,0,0,9,5,11,2,1,11,0.001,0.03846
31,26,18,1,21,4,1,0,7,0,0,9,4,11,1,1,12,0.0008,0.03846
32,26,18,1,22,3,0,0,7,0,0,9,3,11,0,1,13,0.0006,0.03846
33,28,18,1,22,5,0,0,7,0,0,9,5,11,0,1,13,0.001,0.03571
34,28,19,1,22,5,0,0,7,0,0,9,5,12,0,1,13,0.001,0.03571
35,28,19,1,22,5,0,0,7,0,0,9,5,12,0,1,13,0.001,0.03571
36,29,20,1,23,5,0,0,7,0,0,9,5,13,0,1,14,0.001,0.03448
37,29,20,1,23,5,0,0,7,0,0,9,5,13,0,1,14,0.001,0.03448
38,30,20,1,25,4,0,0,7,0,0,9,4,13,0,1,16,0.0008,0.03333
39,30,20,1,25,4,0,0,7,0,0,9,4,13,0,1,16,0.0008,0.03333
40,30,20,1,25,4,0,0,7,0,0,9,4,13,0,1,16,0.0008,0.03333
41,30,20,1,26,3,0,0,7,0,0,9,3,13,0,1,17,0.0006,0.03333
42,32,20,1,26,5,0,0,7,0,0,9,5,13,0,1,17,0.001,0.03125
43,32,20,1,27,4,0,0,7,0,0,9,4,13,0,1,18,0.0008,0.03125
44,34,21,1,27,6,0,0,7,0,0,9,6,14,0,1,18,0.0012,0.02941
45,34,21,1,27,6,0,0,7,0,0,9,6,14,0,1,18,0.0012,0.02941
46,35,22,1,28,6,0,0,7,0,0,9,6,15,0,1,19,0.0012,0.02857
47,36,23,1,28,7,1,0,7,0,0,9,7,16,1,1,19,0.0014,0.02778
48,36,23,1,29,6,1,0,7,0,0,9,6,16,1,1,20,0.0012,0.02778
49,36,23,1,30,5,1,0,7,0,0,9,5,16,1,1,21,0.001,0.02778
50,38,25,2,31,5,0,0,7,0,0,9,5,18,0,2,22,0.001,0.05263
51,39,25,2,31,6,0,0,7,0,0,9,6,18,0,2,22,0.0012,0.05128
52,39,25,2,31,6,0,0,7,0,0,9,6,18,0,2,22,0.0012,0.05128
53,41,25,2,32,7,1,0,7,0,0,9,7,18,1,2,23,0.0014,0.04878
54,41,26,2,33,6,1,0,7,0,0,9,6,19,1,2,24,0.0012,0.04878
55,43,26,2,33,8,1,0,7,0,0,9,8,19,1,2,24,0.0016,0.04651
56,44,26,2,33,9,1,3,7,0,0,9,6,19,1,2,24,0.0018,0.04545
57,46,26,2,33,11,1,3,7,0,0,9,8,19,1,2,24,0.0022,0.04348
58,46,27,2,33,11,1,3,7,0,0,9,8,20,1,2,24,0.0022,0.04348
59,46,28,2,35,9,0,3,8,0,0,9,6,20,0,2,26,0.0018,0.04348
60,47,28,2,36,9,1,2,8,1,0,10,7,20,0,2,26,0.0018,0.04255
61,47,29,2,36,9,1,4,9,1,0,10,5,20,0,2,26,0.0018,0.04255
62,49,29,2,38,9,1,4,9,1,0,11,5,20,0,2,27,0.0018,0.04082
63,52,30,2,38,12,2,5,10,1,0,11,7,20,1,2,27,0.0024,0.03846
64,54,31,2,39,13,2,6,10,1,0,11,7,21,1,2,28,0.0026,0.03704
65,56,32,2,39,15,2,8,10,1,0,11,7,22,1,2,28,0.003,0.03571
66,58,33,2,40,16,3,8,10,1,0,12,8,23,2,2,28,0.0032,0.03448
67,58,35,2,42,14,3,7,11,1,0,13,7,24,2,2,29,0.0028,0.03448
68,60,35,2,44,14,2,8,11,1,0,14,6,24,1,2,30,0.0028,0.03333
69,62,35,2,44,16,2,12,11,1,0,14,4,24,1,2,30,0.0032,0.03226
70,66,39,2,46,18,1,15,14,0,0,15,3,25,1,2,31,0.0036,0.0303
71,68,40,2,48,18,1,16,14,0,0,16,2,26,1,2,32,0.0036,0.02941
72,69,41,2,48,19,1,17,15,0,0,16,2,26,1,2,32,0.0038,0.02899
73,73,42,2,51,20,1,19,16,0,0,18,1,26,1,2,33,0.004,0.0274
74,79,43,2,52,25,4,22,17,3,0,19,3,26,1,2,33,0.005,0.02532
75,83,46,2,53,28,3,26,20,3,0,19,2,26,0,2,34,0.0056,0.0241
76,85,46,2,55,28,3,28,20,3,0,20,0,26,0,2,35,0.0056,0.02353
77,88,46,2,55,31,3,31,20,3,0,20,0,26,0,2,35,0.0062,0.02273
78,96,47,2,57,37,5,37,21,5,0,22,0,26,0,2,35,0.0074,0.02083
79,102,50,2,60,40,4,39,24,4,0,25,1,26,0,2,35,0.008,0.01961
80,108,52,2,61,45,6,43,26,6,0,26,2,26,0,2,35,0.009,0.01852
81,115,56,3,64,48,6,45,30,6,1,29,3,26,0,2,35,0.0096,0.02609
82,125,58,4,67,54,5,50,32,5,2,32,4,26,0,2,35,0.0108,0.032
83,133,59,4,68,61,6,55,33,6,2,33,6,26,0,2,35,0.0122,0.03008
84,141,61,5,73,63,3,57,35,3,3,38,6,26,0,2,35,0.0126,0.03546
85,155,65,5,80,70,5,62,38,5,3,45,8,27,0,2,35,0.014,0.03226
86,168,73,5,82,81,7,70,45,7,3,47,11,28,0,2,35,0.0162,0.02976
87,187,79,5,89,93,8,79,51,8,3,54,14,28,0,2,35,0.0186,0.02674
88,197,84,5,96,96,9,79,55,9,3,59,17,29,0,2,37,0.0192,0.02538
89,210,87,5,99,106,10,88,57,10,3,61,18,30,0,2,38,0.0212,0.02381
90,226,94,5,102,119,13,97,63,12,3,63,22,31,1,2,39,0.0238,0.02212
91,243,105,7,109,127,10,106,72,9,5,69,21,33,1,2,40,0.0254,0.02881
92,262,114,8,121,133,8,111,81,7,6,78,22,33,1,2,43,0.0266,0.03053
93,279,127,8,126,145,10,119,93,8,6,82,26,34,2,2,44,0.029,0.02867
94,301,133,8,139,154,11,124,97,10,6,91,30,36,1,2,48,0.0308,0.02658
95,325,139,8,151,166,12,133,103,11,6,100,33,36,1,2,51,0.0332,0.02462
96,353,156,9,164,180,13,137,116,12,7,110,43,40,1,2,54,0.036,0.0255
97,374,167,10,176,188,13,136,126,10,8,122,52,41,3,2,54,0.0376,0.02674
98,397,186,11,192,194,15,142,141,11,9,134,52,45,4,2,58,0.0388,0.02771
99,428,202,11,209,208,18,144,151,10,9,147,64,51,8,2,62,0.0416,0.0257
100,454,217,11,224,219,21,156,160,13,9,156,63,57,8,2,68,0.0438,0.02423
101,481,240,11,239,231,23,160,177,16,9,164,71,63,7,2,75,0.0462,0.02287
102,515,259,11,259,245,21,164,188,14,9,179,81,71,7,2,80,0.049,0.02136
103,543,274,11,273,259,26,170,199,14,9,190,89,75,12,2,83,0.0518,0.02026
104,563,295,11,295,257,30,166,214,18,9,204,91,81,12,2,91,0.0514,0.01954
105,590,310,12,321,257,27,158,224,16,9,221,99,86,11,3,100,0.0514,0.02034
106,620,321,12,344,264,26,162,232,17,9,239,102,89,9,3,105,0.0528,0.01935
107,645,335,12,360,273,31,162,243,21,9,252,111,92,10,3,108,0.0546,0.0186
108,672,349,13,390,269,27,148,255,20,10,271,121,94,7,3,119,0.0538,0.01935
109,715,369,13,413,289,30,157,267,20,10,285,132,102,10,3,128,0.0578,0.01818
110,755,388,14,438,303,30,164,277,20,11,302,139,111,10,3,136,0.0606,0.01854
111,792,405,15,465,312,32,168,286,21,12,320,144,119,11,3,145,0.0624,0.01894
112,847,429,16,490,341,36,182,300,23,13,335,159,129,13,3,155,0.0682,0.01889
113,891,455,17,515,359,33,183,317,23,13,349,176,138,10,4,166,0.0718,0.01908
114,932,480,17,553,362,29,177,329,17,13,369,185,151,12,4,184,0.0724,0.01824
115,979,503,17,574,388,34,186,339,18,13,385,202,164,16,4,189,0.0776,0.01736
116,1030,527,19,604,407,41,197,352,23,15,401,210,175,18,4,203,0.0814,0.01845
117,1077,559,20,630,427,42,204,367,22,16,412,223,192,20,4,218,0.0854,0.01857
118,1134,587,20,658,456,49,215,378,29,16,426,241,209,20,4,232,0.0912,0.01764
119,1188,615,21,703,464,43,215,393,23,16,447,249,222,20,5,256,0.0928,0.01768
120,1244,642,22,742,480,49,219,403,28,17,465,261,239,21,5,277,0.096,0.01768
121,1305,678,22,771,512,47,227,423,28,17,479,285,255,19,5,292,0.1024,0.01686
122,1370,703,22,822,526,49,232,435,25,17,503,294,268,24,5,319,0.1052,0.01606
123,1422,747,22,881,519,49,229,454,26,17,529,290,293,23,5,352,0.1038,0.01547
124,1468,782,23,929,516,55,224,467,27,17,547,292,315,28,6,382,0.1032,0.01567
125,1522,821,23,967,532,68,236,481,31,17,567,296,340,37,6,400,0.1064,0.01511
126,1584,856,24,1006,554,68,235,496,33,17,588,319,360,35,7,418,0.1108,0.01515
127,1650,897,25,1056,569,63,234,512,29,17,612,335,385,34,8,444,0.1138,0.01515
128,1705,929,26,1116,563,65,246,522,35,17,632,317,407,30,9,484,0.1126,0.01525
129,1774,975,26,1161,587,72,243,544,36,17,655,344,431,36,9,506,0.1174,0.01466
130,1813,1013,27,1218,568,66,231,557,30,17,680,337,456,36,10,538,0.1136,0.01489
131,1851,1053,29,1275,547,67,227,577,29,18,703,320,476,38,11,572,0.1094,0.01567
132,1897,1080,30,1343,524,62,223,584,24,19,731,301,496,38,11,612,0.1048,0.01581
133,1955,1121,31,1396,528,57,223,598,18,20,757,305,523,39,11,639,0.1056,0.01586
134,1986,1160,32,1450,504,58,216,614,17,20,779,288,546,41,12,671,0.1008,0.01611
135,2020,1205,32,1511,477,58,200,634,20,20,808,277,571,38,12,703,0.0954,0.01584
136,2066,1234,32,1558,476,58,203,647,24,20,825,273,587,34,12,733,0.0952,0.01549
137,2098,1274,32,1608,458,61,195,668,22,20,845,263,606,39,12,763,0.0916,0.01525
138,2141,1304,33,1664,444,59,180,679,22,21,871,264,625,37,12,793,0.0888,0.01541
139,2175,1328,36,1717,422,46,174,689,18,21,899,248,639,28,15,818,0.0844,0.01655
140,2203,1352,37,1770,396,41,162,696,16,22,921,234,656,25,15,849,0.0792,0.0168
141,2231,1379,40,1814,377,42,147,702,13,22,944,230,677,29,18,870,0.0754,0.01793
142,2266,1409,42,1860,364,39,150,710,13,24,957,214,699,26,18,903,0.0728,0.01853
143,2298,1432,42,1898,358,40,145,722,11,24,973,213,710,29,18,925,0.0716,0.01828
144,2331,1447,43,1941,347,37,146,731,12,24,992,201,716,25,19,949,0.0694,0.01845
145,2351,1465,43,1986,322,38,133,737,13,24,1010,189,728,25,19,976,0.0644,0.01829
146,2386,1485,44,2025,317,35,136,750,11,24,1024,181,735,24,20,1001,0.0634,0.01844
147,2408,1506,44,2061,303,31,132,756,11,24,1037,171,750,20,20,1024,0.0606,0.01827
148,2434,1530,44,2096,294,27,116,763,10,24,1061,178,767,17,20,1035,0.0588,0.01808
149,2457,1553,44,2131,282,24,118,774,9,24,1070,164,779,15,20,1061,0.0564,0.01791
150,2479,1565,45,2152,282,26,121,778,14,24,1078,161,787,12,21,1074,0.0564,0.01815
151,2502,1593,45,2176,281,23,124,793,14,24,1084,157,800,9,21,1092,0.0562,0.01799
152,2522,1611,46,2218,258,27,119,805,15,24,1101,139,806,12,22,1117,0.0516,0.01824
153,2547,1632,47,2241,259,28,120,815,15,24,1110,139,817,13,23,1131,0.0518,0.01845
154,2560,1646,48,2267,245,29,113,820,15,24,1122,132,826,14,24,1145,0.049,0.01875
155,2576,1657,48,2303,225,28,98,824,12,24,1144,127,833,16,24,1159,0.045,0.01863
156,2591,1676,48,2325,218,31,98,834,11,24,1154,120,842,20,24,1171,0.0436,0.01853
157,2608,1692,49,2351,208,33,93,840,11,25,1167,115,852,22,24,1184,0.0416,0.01879
158,2621,1707,49,2378,194,29,88,846,11,25,1180,106,861,18,24,1198,0.0388,0.0187
159,2632,1722,50,2407,175,24,79,856,8,26,1195,96,866,16,24,1212,0.035,0.019
160,2638,1732,53,2420,165,23,76,858,9,26,1198,89,874,14,27,1222,0.033,0.02009
161,2650,1741,53,2439,158,19,73,860,8,26,1207,85,881,11,27,1232,0.0316,0.02
162,2664,1747,53,2468,143,13,66,862,5,26,1219,77,885,8,27,1249,0.0286,0.01989
163,2669,1758,53,2494,122,12,54,864,4,26,1233,68,894,8,27,1261,0.0244,0.01986
164,2674,1771,53,2513,108,13,51,874,6,26,1243,57,897,7,27,1270,0.0216,0.01982
165,2679,1775,54,2528,97,11,45,876,6,26,1249,52,899,5,28,1279,0.0194,0.02016
166,2687,1781,54,2537,96,13,45,878,6,26,1254,51,903,7,28,1283,0.0192,0.0201
167,2693,1789,56,2550,87,12,41,882,4,28,1262,46,907,8,28,1288,0.0174,0.02079
168,2701,1797,57,2565,79,12,37,884,5,29,1269,42,913,7,28,1296,0.0158,0.0211
169,2703,1803,57,2569,77,12,36,886,4,29,1271,41,917,8,28,1298,0.0154,0.02109
170,2706,1807,58,2583,65,10,33,888,4,29,1277,32,919,6,29,1306,0.013,0.02143
171,2707,1810,58,2589,60,10,30,889,4,29,1279,30,921,6,29,1310,0.012,0.02143
172,2713,1813,59,2603,51,7,24,889,2,29,1288,27,924,5,30,1315,0.0102,0.02175
173,2717,1821,62,2610,45,4,26,893,1,30,1289,19,928,3,32,1321,0.009,0.02282
174,2720,1823,62,2613,45,4,26,894,1,30,1292,19,929,3,32,1321,0.009,0.02279
175,2725,1824,63,2617,45,4,30,894,2,30,1293,15,930,2,33,1324,0.009,0.02312
176,2727,1829,64,2624,39,2,28,899,2,30,1298,11,930,0,34,1326,0.0078,0.02347
177,2728,1836,64,2629,35,2,25,904,1,30,1300,10,932,1,34,1329,0.007,0.02346
178,2730,1838,64,2637,29,3,20,905,2,30,1306,9,933,1,34,1331,0.0058,0.02344
179,2735,1840,64,2639,32,6,23,907,3,30,1308,9,933,3,34,1331,0.0064,0.0234
180,2737,1841,64,2642,31,6,20,907,3,30,1310,11,934,3,34,1332,0.0062,0.02338
