Day,Total infected,Total tested,Total deaths,Total recovered,Infected,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Infected population %,Death rate
1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0002,0.0
2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0002,0.0
3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0002,0.0
4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0002,0.0
5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0002,0.0
6,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0002,0.0
7,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0002,0.0
8,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0002,0.0
9,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.0004,0.0
10,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.0004,0.0
11,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0.0006,0.0
12,3,0,0,1,2,0,2,0,0,0,1,0,0,0,0,0,0.0004,0.0
13,4,0,0,1,3,0,3,0,0,0,1,0,0,0,0,0,0.0006,0.0
14,4,0,0,1,3,0,3,0,0,0,1,0,0,0,0,0,0.0006,0.0
15,4,0,0,2,2,0,2,0,0,0,2,0,0,0,0,0,0.0004,0.0
16,4,0,0,2,2,0,2,0,0,0,2,0,0,0,0,0,0.0004,0.0
17,4,0,0,2,2,1,2,0,1,0,2,0,0,0,0,0,0.0004,0.0
18,4,1,0,2,2,1,2,1,1,0,2,0,0,0,0,0,0.0004,0.0
19,4,1,0,2,2,1,2,1,1,0,2,0,0,0,0,0,0.0004,0.0
20,4,1,0,3,1,0,1,1,0,0,3,0,0,0,0,0,0.0002,0.0
21,4,1,0,3,1,0,1,1,0,0,3,0,0,0,0,0,0.0002,0.0
22,4,1,0,3,1,0,1,1,0,0,3,0,0,0,0,0,0.0002,0.0
23,4,1,0,3,1,0,1,1,0,0,3,0,0,0,0,0,0.0002,0.0
24,4,1,0,3,1,0,1,1,0,0,3,0,0,0,0,0,0.0002,0.0
25,4,1,0,3,1,0,1,1,0,0,3,0,0,0,0,0,0.0002,0.0
26,4,1,0,4,0,0,0,1,0,0,4,0,0,0,0,0,0.0,0.0
27,4,1,0,4,0,0,0,1,0,0,4,0,0,0,0,0,0.0,0.0
28,4,1,0,4,0,0,0,1,0,0,4,0,0,0,0,0,0.0,0.0
29,4,1,0,4,0,0,0,1,0,0,4,0,0,0,0,0,0.0,0.0
30,4,1,0,4,0,0,0,1,0,0,4,0,0,0,0,0,0.0,0.0
31,4,1,0,4,0,0,0,1,0,0,4,0,0,0,0,0,0.0,0.0
32,4,1,0,4,0,0,0,1,0,0,4,0,0,0,0,0,0.0,0.0
33,4,1,0,4,0,0,0,1,0,0,4,0,0,0,0,0,0.0,0.0
34,4,1,0,4,0,0,0,1,0,0,4,0,0,0,0,0,0.0,0.0
35,4,1,0,4,0,0,0,1,0,0,4,0,0,0,0,0,0.0,0.0
36,4,1,0,4,0,0,0,1,0,0,4,0,0,0,0,0,0.0,0.0
37,4,1,0,4,0,0,0,1,0,0,4,0,0,0,0,0,0.0,0.0
38,4,1,0,4,0,0,0,1,0,0,4,0,0,0,0,0,0.0,0.0
39,4,1,0,4,0,0,0,1,0,0,4,0,0,0,0,0,0.0,0.0
40,4,1,0,4,0,0,0,1,0,0,4,0,0,0,0,0,0.0,0.0
41,4,1,0,4,0,0,0,1,0,0,4,0,0,0,0,0,0.0,0.0
42,4,1,0,4,0,0,0,1,0,0,4,0,0,0,0,0,0.0,0.0
43,4,1,0,4,0,0,0,1,0,0,4,0,0,0,0,0,0.0,0.0
44,4,1,0,4,0,0,0,1,0,0,4,0,0,0,0,0,0.0,0.0
45,4,1,0,4,0,0,0,1,0,0,4,0,0,0,0,0,0.0,0.0
46,4,1,0,4,0,0,0,1,0,0,4,0,0,0,0,0,0.0,0.0
47,4,1,0,4,0,0,0,1,0,0,4,0,0,0,0,0,0.0,0.0
48,4,1,0,4,0,0,0,1,0,0,4,0,0,0,0,0,0.0,0.0
49,4,1,0,4,0,0,0,1,0,0,4,0,0,0,0,0,0.0,0.0
50,4,1,0,4,0,0,0,1,0,0,4,0,0,0,0,0,0.0,0.0
51,4,1,0,4,0,0,0,1,0,0,4,0,0,0,0,0,0.0,0.0
52,4,1,0,4,0,0,0,1,0,0,4,0,0,0,0,0,0.0,0.0
53,4,1,0,4,0,0,0,1,0,0,4,0,0,0,0,0,0.0,0.0
54,4,1,0,4,0,0,0,1,0,0,4,0,0,0,0,0,0.0,0.0
55,4,1,0,4,0,0,0,1,0,0,4,0,0,0,0,0,0.0,0.0
56,4,1,0,4,0,0,0,1,0,0,4,0,0,0,0,0,0.0,0.0
57,4,1,0,4,0,0,0,1,0,0,4,0,0,0,0,0,0.0,0.0
58,4,1,0,4,0,0,0,1,0,0,4,0,0,0,0,0,0.0,0.0
59,4,1,0,4,0,0,0,1,0,0,4,0,0,0,0,0,0.0,0.0
60,4,1,0,4,0,0,0,1,0,0,4,0,0,0,0,0,0.0,0.0
61,4,1,0,4,0,0,0,1,0,0,4,0,0,0,0,0,0.0,0.0
62,4,1,0,4,0,0,0,1,0,0,4,0,0,0,0,0,0.0,0.0
63,4,1,0,4,0,0,0,1,0,0,4,0,0,0,0,0,0.0,0.0
64,4,1,0,4,0,0,0,1,0,0,4,0,0,0,0,0,0.0,0.0
65,4,1,0,4,0,0,0,1,0,0,4,0,0,0,0,0,0.0,0.0
66,4,1,0,4,0,0,0,1,0,0,4,0,0,0,0,0,0.0,0.0
67,4,1,0,4,0,0,0,1,0,0,4,0,0,0,0,0,0.0,0.0
68,4,1,0,4,0,0,0,1,0,0,4,0,0,0,0,0,0.0,0.0
69,4,1,0,4,0,0,0,1,0,0,4,0,0,0,0,0,0.0,0.0
70,4,1,0,4,0,0,0,1,0,0,4,0,0,0,0,0,0.0,0.0
71,4,1,0,4,0,0,0,1,0,0,4,0,0,0,0,0,0.0,0.0
72,4,1,0,4,0,0,0,1,0,0,4,0,0,0,0,0,0.0,0.0
73,4,1,0,4,0,0,0,1,0,0,4,0,0,0,0,0,0.0,0.0
74,4,1,0,4,0,0,0,1,0,0,4,0,0,0,0,0,0.0,0.0
75,4,1,0,4,0,0,0,1,0,0,4,0,0,0,0,0,0.0,0.0
76,4,1,0,4,0,0,0,1,0,0,4,0,0,0,0,0,0.0,0.0
77,4,1,0,4,0,0,0,1,0,0,4,0,0,0,0,0,0.0,0.0
78,4,1,0,4,0,0,0,1,0,0,4,0,0,0,0,0,0.0,0.0
79,4,1,0,4,0,0,0,1,0,0,4,0,0,0,0,0,0.0,0.0
80,4,1,0,4,0,0,0,1,0,0,4,0,0,0,0,0,0.0,0.0
81,4,1,0,4,0,0,0,1,0,0,4,0,0,0,0,0,0.0,0.0
82,4,1,0,4,0,0,0,1,0,0,4,0,0,0,0,0,0.0,0.0
83,4,1,0,4,0,0,0,1,0,0,4,0,0,0,0,0,0.0,0.0
84,4,1,0,4,0,0,0,1,0,0,4,0,0,0,0,0,0.0,0.0
85,4,1,0,4,0,0,0,1,0,0,4,0,0,0,0,0,0.0,0.0
86,4,1,0,4,0,0,0,1,0,0,4,0,0,0,0,0,0.0,0.0
87,4,1,0,4,0,0,0,1,0,0,4,0,0,0,0,0,0.0,0.0
88,4,1,0,4,0,0,0,1,0,0,4,0,0,0,0,0,0.0,0.0
89,4,1,0,4,0,0,0,1,0,0,4,0,0,0,0,0,0.0,0.0
90,4,1,0,4,0,0,0,1,0,0,4,0,0,0,0,0,0.0,0.0
91,4,1,0,4,0,0,0,1,0,0,4,0,0,0,0,0,0.0,0.0
92,4,1,0,4,0,0,0,1,0,0,4,0,0,0,0,0,0.0,0.0
93,4,1,0,4,0,0,0,1,0,0,4,0,0,0,0,0,0.0,0.0
94,4,1,0,4,0,0,0,1,0,0,4,0,0,0,0,0,0.0,0.0
95,4,1,0,4,0,0,0,1,0,0,4,0,0,0,0,0,0.0,0.0
96,4,1,0,4,0,0,0,1,0,0,4,0,0,0,0,0,0.0,0.0
97,4,1,0,4,0,0,0,1,0,0,4,0,0,0,0,0,0.0,0.0
98,4,1,0,4,0,0,0,1,0,0,4,0,0,0,0,0,0.0,0.0
99,4,1,0,4,0,0,0,1,0,0,4,0,0,0,0,0,0.0,0.0
