Day,Total infected,Total tested,Total deaths,Total recovered,Infected,Actual tested,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Known infected %,Infected population %,Population immunity %,Death rate,Total isolated,Isolated
1,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0.0,0.002,0.0,0.0,0,0
2,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0.0,0.00233,0.0,0.0,0,0
3,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0.0,0.003,0.0,0.0,0,0
4,11,0,0,0,11,0,1,10,0,1,0,0,1,0,0,0,0,0.0,0.00367,0.0,0.0,0,0
5,13,1,0,0,13,1,2,12,1,2,0,0,1,0,0,0,0,0.00033,0.00433,0.0,0.0,0,0
6,15,2,0,0,15,2,2,14,2,2,0,0,1,0,0,0,0,0.00067,0.005,0.0,0.0,0,0
7,16,2,0,0,16,2,2,15,2,2,0,0,1,0,0,0,0,0.00067,0.00533,0.0,0.0,0,0
8,21,2,0,0,21,2,2,19,2,2,0,0,2,0,0,0,0,0.00067,0.007,0.0,0.0,0,0
9,24,2,0,1,23,2,3,21,2,3,0,1,2,0,0,0,0,0.00067,0.00767,0.00033,0.0,0,0
10,35,4,0,2,33,4,3,28,4,3,0,2,5,0,0,0,0,0.00133,0.011,0.00067,0.0,0,0
11,38,5,1,4,33,3,2,27,5,2,1,3,6,0,0,0,1,0.001,0.011,0.00133,0.02632,0,0
12,43,6,1,5,37,3,3,29,6,2,1,4,8,0,1,0,1,0.001,0.01234,0.00167,0.02326,0,0
13,49,7,1,8,40,3,2,32,6,1,1,7,8,1,1,0,1,0.001,0.01334,0.00267,0.02041,0,0
14,55,7,1,9,45,3,2,37,6,1,1,7,8,1,1,0,2,0.001,0.01501,0.003,0.01818,0,0
15,63,7,1,12,50,3,3,40,6,2,1,10,10,1,1,0,2,0.001,0.01667,0.004,0.01587,0,0
16,69,8,1,13,55,4,4,46,7,3,1,10,9,1,1,0,3,0.00133,0.01834,0.00433,0.01449,0,0
17,82,9,1,16,65,4,4,53,8,3,1,13,12,1,1,0,3,0.00133,0.02167,0.00534,0.0122,0,0
18,94,10,1,19,74,5,4,59,9,3,1,16,15,1,1,0,3,0.00167,0.02467,0.00634,0.01064,0,0
19,105,10,1,23,81,4,5,63,9,5,1,18,18,1,0,0,5,0.00133,0.02701,0.00767,0.00952,0,0
20,108,12,1,28,79,5,5,62,11,4,1,22,17,1,1,0,6,0.00167,0.02634,0.00934,0.00926,0,0
21,117,14,1,31,85,6,6,64,11,5,1,25,21,3,1,0,6,0.002,0.02834,0.01034,0.00855,0,0
22,131,15,1,35,95,5,7,71,12,5,1,28,24,3,2,0,7,0.00167,0.03168,0.01167,0.00763,0,0
23,150,19,2,44,104,6,5,84,15,2,2,33,20,4,3,0,11,0.002,0.03469,0.01468,0.01333,0,0
24,166,22,2,51,113,8,6,89,17,2,2,39,24,5,4,0,12,0.00267,0.03769,0.01701,0.01205,0,0
25,187,27,3,58,126,11,6,97,21,3,2,46,29,6,3,1,12,0.00367,0.04204,0.01935,0.01604,0,0
26,202,30,3,69,130,13,6,95,23,3,2,54,35,7,3,1,15,0.00434,0.04338,0.02302,0.01485,0,0
27,218,30,3,82,133,11,7,93,23,4,2,63,40,7,3,1,19,0.00367,0.04438,0.02736,0.01376,0,0
28,226,34,3,86,137,13,7,96,25,4,2,67,41,9,3,1,19,0.00434,0.04571,0.0287,0.01327,0,0
29,236,42,3,95,138,18,9,97,32,6,2,74,41,10,3,1,21,0.00601,0.04605,0.0317,0.01271,0,0
30,244,45,3,107,134,14,9,96,35,8,2,82,38,10,1,1,25,0.00467,0.04471,0.0357,0.0123,0,0
31,245,49,3,115,127,16,11,91,37,9,2,88,36,12,2,1,27,0.00534,0.04238,0.03837,0.01224,0,0
32,253,53,3,124,126,20,12,90,38,10,2,95,36,15,2,1,29,0.00667,0.04204,0.04137,0.01186,0,0
33,261,55,3,138,120,19,11,87,40,9,2,104,33,15,2,1,34,0.00634,0.04004,0.04605,0.01149,0,0
34,273,59,4,151,118,18,11,84,42,9,3,114,34,17,2,1,37,0.00601,0.03939,0.0504,0.01465,0,0
35,283,64,4,164,115,17,7,82,47,6,3,125,33,17,1,1,39,0.00567,0.03838,0.05474,0.01413,0,0
36,286,65,4,183,99,12,7,72,47,6,3,137,27,18,1,1,46,0.00401,0.03304,0.06108,0.01399,0,0
37,296,67,4,199,93,9,6,69,49,4,3,148,24,18,2,1,51,0.003,0.03104,0.06642,0.01351,0,0
38,302,68,4,213,85,8,8,59,49,4,3,161,26,19,4,1,52,0.00267,0.02837,0.07109,0.01325,0,0
39,308,73,4,224,80,11,7,57,51,4,3,165,23,22,3,1,59,0.00367,0.0267,0.07477,0.01299,0,0
40,314,75,4,232,78,9,6,58,51,3,3,171,20,24,3,1,61,0.003,0.02603,0.07744,0.01274,0,0
41,326,77,4,239,83,8,5,60,52,2,3,177,23,25,3,1,62,0.00267,0.0277,0.07977,0.01227,0,0
42,343,79,4,250,89,9,6,62,54,3,3,184,27,25,3,1,66,0.003,0.02971,0.08344,0.01166,0,0
43,353,81,4,257,92,9,5,64,56,2,3,188,28,25,3,1,69,0.003,0.03071,0.08578,0.01133,0,0
44,366,82,4,263,99,9,8,69,56,6,3,191,30,26,2,1,72,0.003,0.03304,0.08778,0.01093,0,0
45,384,87,4,271,109,12,8,79,60,7,3,195,30,27,1,1,76,0.00401,0.03638,0.09045,0.01042,0,0
46,391,89,4,279,108,12,9,76,61,8,3,202,32,28,1,1,77,0.00401,0.03605,0.09312,0.01023,0,0
47,395,92,4,283,108,12,8,75,64,7,3,206,33,28,1,1,77,0.00401,0.03605,0.09446,0.01013,0,0
