Day,Total infected,Total tested,Total deaths,Total recovered,Infected,Actual tested,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Known infected %,Infected population %,Population immunity %,Death rate,Total isolated,Isolated
1,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0.0,0.001,0.0,0.0,0.0,0.0
2,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0.0,0.001,0.0,0.0,0.0,0.0
3,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0.0,0.00133,0.0,0.0,0.0,0.0
4,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0.0,0.00133,0.0,0.0,0.0,0.0
5,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0.0,0.00133,0.0,0.0,0.0,0.0
6,4,0,0,0,4,0,1,4,0,1,0,0,0,0,0,0,0,0.0,0.00133,0.0,0.0,0.0,0.0
7,4,1,0,1,3,1,1,3,1,1,0,1,0,0,0,0,0,0.00033,0.001,0.00033,0.0,0.0,0.0
8,5,1,0,1,4,1,1,4,1,1,0,1,0,0,0,0,0,0.00033,0.00133,0.00033,0.0,0.0,0.0
9,8,1,0,1,7,1,1,7,1,1,0,1,0,0,0,0,0,0.00033,0.00233,0.00033,0.0,0.0,0.0
10,10,1,0,1,9,1,1,9,1,1,0,1,0,0,0,0,0,0.00033,0.003,0.00033,0.0,0.0,0.0
11,13,1,0,2,11,1,1,10,1,1,0,2,1,0,0,0,0,0.00033,0.00367,0.00067,0.0,0.0,0.0
12,13,1,0,3,10,0,0,8,1,0,0,3,2,0,0,0,0,0.0,0.00333,0.001,0.0,0.0,0.0
13,13,1,0,3,10,0,0,8,1,0,0,3,2,0,0,0,0,0.0,0.00333,0.001,0.0,0.0,0.0
14,14,1,0,3,11,0,0,9,1,0,0,3,2,0,0,0,0,0.0,0.00367,0.001,0.0,0.0,0.0
15,17,1,0,3,14,0,0,10,1,0,0,3,4,0,0,0,0,0.0,0.00467,0.001,0.0,0.0,0.0
16,18,1,0,3,15,0,0,11,1,0,0,3,4,0,0,0,0,0.0,0.005,0.001,0.0,0.0,0.0
17,21,2,0,4,17,1,0,12,2,0,0,4,5,0,0,0,0,0.00033,0.00567,0.00133,0.0,0.0,0.0
18,22,2,0,6,16,0,0,11,2,0,0,6,5,0,0,0,0,0.0,0.00533,0.002,0.0,0.0,0.0
19,24,2,0,9,15,0,0,10,2,0,0,8,5,0,0,0,1,0.0,0.005,0.003,0.0,0.0,0.0
20,24,2,0,10,14,0,0,9,2,0,0,9,5,0,0,0,1,0.0,0.00467,0.00333,0.0,0.0,0.0
21,27,2,0,11,16,0,0,10,2,0,0,10,6,0,0,0,1,0.0,0.00533,0.00367,0.0,0.0,0.0
22,30,2,0,12,18,0,1,11,2,0,0,10,7,0,1,0,2,0.0,0.006,0.004,0.0,0.0,0.0
23,32,4,0,12,20,2,1,12,3,0,0,10,8,1,1,0,2,0.00067,0.00667,0.004,0.0,0.0,0.0
24,34,4,0,13,21,2,1,12,3,0,0,11,9,1,1,0,2,0.00067,0.007,0.00433,0.0,0.0,0.0
25,37,4,0,15,22,2,3,12,3,2,0,13,10,1,1,0,2,0.00067,0.00733,0.005,0.0,0.0,0.0
26,40,7,0,16,24,5,3,13,6,2,0,13,11,1,1,0,3,0.00167,0.008,0.00533,0.0,0.0,0.0
27,47,10,0,19,28,7,4,14,8,2,0,15,14,2,2,0,4,0.00233,0.00933,0.00633,0.0,0.0,0.0
28,51,11,0,21,30,6,3,16,8,2,0,16,14,3,1,0,5,0.002,0.01,0.007,0.0,0.0,0.0
29,53,11,0,22,31,6,3,17,8,2,0,17,14,3,1,0,5,0.002,0.01033,0.00733,0.0,0.0,0.0
30,59,12,0,27,32,4,2,16,9,1,0,20,16,3,1,0,7,0.00133,0.01067,0.009,0.0,0.0,0.0
31,64,13,0,27,37,5,3,18,10,1,0,20,19,3,2,0,7,0.00167,0.01233,0.009,0.0,0.0,0.0
32,69,14,0,27,42,6,6,22,10,2,0,20,20,4,4,0,7,0.002,0.014,0.009,0.0,0.0,0.0
33,75,17,0,28,47,9,6,27,11,2,0,20,20,6,4,0,8,0.003,0.01567,0.00933,0.0,0.0,0.0
34,81,17,0,30,51,8,8,30,11,4,0,20,21,6,4,0,10,0.00267,0.017,0.01,0.0,0.0,0.0
35,93,20,0,34,59,8,8,36,13,3,0,23,23,7,5,0,11,0.00267,0.01967,0.01133,0.0,0.0,0.0
36,100,22,1,41,58,6,6,37,13,3,0,28,21,9,3,1,13,0.002,0.01934,0.01367,0.01,0.0,0.0
37,112,23,1,46,65,5,4,40,13,1,0,31,25,10,3,1,15,0.00167,0.02167,0.01534,0.00893,0.0,0.0
38,125,23,1,48,76,4,5,46,13,1,0,32,30,10,4,1,16,0.00133,0.02534,0.01601,0.008,0.0,0.0
39,130,26,2,50,78,4,4,49,14,2,0,32,29,12,2,2,18,0.00133,0.02602,0.01668,0.01538,0.0,0.0
40,142,27,2,53,87,5,5,54,15,3,0,34,33,12,2,2,19,0.00167,0.02902,0.01768,0.01408,0.0,0.0
41,157,28,2,61,94,6,7,55,16,5,0,40,39,12,2,2,21,0.002,0.03135,0.02035,0.01274,0.0,0.0
42,177,30,4,67,106,6,7,64,18,5,1,43,42,12,2,3,24,0.002,0.03538,0.02236,0.0226,0.0,0.0
43,199,32,4,69,126,8,8,80,19,6,1,45,46,13,2,3,24,0.00267,0.04206,0.02303,0.0201,0.0,0.0
