Day,Total infected,Total tested,Total deaths,Total recovered,Infected,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Infected population %,Death rate
1,2,1,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0.00067,0.0
2,2,1,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0.00067,0.0
3,4,1,0,0,4,0,4,1,0,0,0,0,0,0,0,0,0.00133,0.0
4,5,1,0,0,5,0,5,1,0,0,0,0,0,0,0,0,0.00167,0.0
5,6,2,0,0,6,0,6,2,0,0,0,0,0,0,0,0,0.002,0.0
6,7,3,0,0,7,0,6,3,0,0,0,1,0,0,0,0,0.00233,0.0
7,8,3,0,0,8,1,6,3,1,0,0,2,0,0,0,0,0.00267,0.0
8,12,3,0,0,12,1,10,3,1,0,0,2,0,0,0,0,0.004,0.0
9,17,3,0,0,17,1,13,3,1,0,0,4,0,0,0,0,0.00567,0.0
10,21,3,0,0,21,2,15,3,2,0,0,6,0,0,0,0,0.007,0.0
11,23,5,0,1,22,2,15,5,2,0,0,7,0,0,0,1,0.00733,0.0
12,27,7,0,1,26,4,16,6,4,0,0,10,1,0,0,1,0.00867,0.0
13,37,9,0,3,34,4,19,8,4,0,2,15,1,0,0,1,0.01133,0.0
14,48,11,1,3,44,3,26,10,3,1,2,18,1,0,0,1,0.01467,0.02083
15,54,14,1,4,49,3,27,13,3,1,3,22,1,0,0,1,0.01633,0.01852
16,59,17,1,4,54,3,32,15,3,1,3,22,2,0,0,1,0.018,0.01695
17,72,18,1,9,62,1,36,16,1,1,7,26,2,0,0,2,0.02067,0.01389
18,80,21,2,10,68,0,37,18,0,2,8,31,3,0,0,2,0.02267,0.025
19,91,26,2,13,76,3,41,20,3,2,11,35,6,0,0,2,0.02533,0.02198
20,102,31,2,15,85,3,46,24,3,2,12,39,7,0,0,3,0.02833,0.01961
21,118,34,2,21,95,3,52,25,3,2,16,43,9,0,0,5,0.03167,0.01695
22,132,41,2,26,104,4,55,28,3,2,19,49,13,1,0,7,0.03467,0.01515
23,152,48,2,31,119,5,61,31,4,2,21,58,17,1,0,10,0.03967,0.01316
24,177,56,3,33,141,5,66,34,3,3,22,75,22,2,0,11,0.047,0.01695
25,202,64,4,39,159,5,78,37,3,4,26,81,27,2,0,13,0.053,0.0198
26,230,76,4,52,174,4,90,45,2,4,33,84,31,2,0,19,0.058,0.01739
27,264,84,4,62,198,3,100,51,1,4,40,98,33,2,0,22,0.066,0.01515
28,291,93,4,74,213,3,108,58,2,4,45,105,35,1,0,29,0.071,0.01375
29,326,106,4,86,236,5,121,65,4,4,48,115,41,1,0,38,0.07867,0.01227
30,376,118,4,97,275,6,144,70,3,4,56,131,48,3,0,41,0.09167,0.01064
31,417,129,4,117,296,9,152,76,4,4,65,144,53,5,0,52,0.09867,0.00959
32,469,153,4,128,337,14,173,88,7,4,70,164,65,7,0,58,0.11233,0.00853
33,553,173,4,138,411,16,220,98,8,4,71,191,75,8,0,67,0.137,0.00723
34,616,206,4,160,452,19,242,118,12,4,85,210,88,7,0,75,0.15067,0.00649
35,634,229,4,185,445,25,241,133,15,4,96,204,96,10,0,89,0.14833,0.00631
36,661,258,4,214,443,32,234,146,20,4,113,209,112,12,0,101,0.14767,0.00605
37,684,294,4,245,435,31,230,166,21,4,125,205,128,10,0,120,0.145,0.00585
38,709,318,4,274,431,36,231,180,22,4,135,200,138,14,0,139,0.14367,0.00564
39,733,332,4,320,409,38,213,184,24,4,164,196,148,14,0,156,0.13633,0.00546
40,765,349,4,352,409,37,213,194,23,4,182,196,155,14,0,170,0.13633,0.00523
41,796,374,4,398,394,36,207,206,20,4,207,187,168,16,0,191,0.13133,0.00503
42,815,394,4,442,369,31,193,221,16,4,230,176,173,15,0,212,0.123,0.00491
43,843,409,4,484,355,30,184,228,17,4,254,171,181,13,0,230,0.11833,0.00474
44,866,427,4,526,336,26,166,239,15,4,282,170,188,11,0,244,0.112,0.00462
45,886,442,4,559,323,27,164,245,17,4,297,159,197,10,0,262,0.10767,0.00451
46,905,458,4,610,291,25,149,255,16,4,317,142,203,9,0,293,0.097,0.00442
47,918,468,4,642,272,26,143,259,19,4,332,129,209,7,0,310,0.09067,0.00436
48,931,486,5,671,255,24,135,270,17,5,348,120,216,7,0,323,0.085,0.00537
49,943,495,5,706,232,22,125,275,14,5,366,107,220,8,0,340,0.07733,0.0053
50,959,506,6,734,219,16,117,281,12,6,382,102,225,4,0,352,0.073,0.00626
51,969,517,6,765,198,16,110,288,10,6,399,88,229,6,0,366,0.066,0.00619
52,978,527,6,792,180,16,99,293,9,6,415,81,234,7,0,377,0.06,0.00613
53,990,534,7,815,168,16,94,297,6,7,428,74,237,10,0,387,0.056,0.00707
54,998,548,7,835,156,16,87,303,7,7,439,69,245,9,0,396,0.052,0.00701
55,1003,557,8,853,142,16,84,307,8,7,446,58,250,8,1,407,0.04733,0.00798
56,1009,565,8,873,128,17,77,312,9,7,458,51,253,8,1,415,0.04267,0.00793
57,1019,569,8,895,116,15,68,315,8,7,472,48,254,7,1,423,0.03867,0.00785
58,1026,577,9,910,107,15,70,321,10,7,478,37,256,5,2,432,0.03567,0.00877
59,1029,582,11,925,93,12,64,324,8,9,485,29,258,4,2,440,0.031,0.01069
60,1035,588,11,930,94,12,66,330,8,9,489,28,258,4,2,441,0.03133,0.01063
61,1040,591,11,944,85,8,61,332,6,9,497,24,259,2,2,447,0.02833,0.01058
62,1045,593,11,955,79,6,55,334,5,9,505,24,259,1,2,450,0.02633,0.01053
63,1046,597,11,965,70,5,47,337,4,9,513,23,260,1,2,452,0.02333,0.01052
64,1049,600,11,970,68,7,47,340,5,9,516,21,260,2,2,454,0.02267,0.01049
65,1050,605,12,975,63,5,44,343,4,10,518,19,262,1,2,457,0.021,0.01143
66,1052,608,13,987,52,3,35,344,2,11,528,17,264,1,2,459,0.01733,0.01236
67,1053,611,13,995,45,2,31,346,2,11,533,14,265,0,2,462,0.015,0.01235
68,1054,614,13,1001,40,2,28,347,2,11,537,12,267,0,2,464,0.01333,0.01233
69,1055,614,13,1007,35,2,24,347,2,11,541,11,267,0,2,466,0.01167,0.01232
70,1057,617,14,1009,34,1,22,348,1,12,543,12,269,0,2,466,0.01133,0.01325
71,1058,620,14,1017,27,0,18,351,0,12,547,9,269,0,2,470,0.009,0.01323
72,1059,621,14,1022,23,0,14,352,0,12,551,9,269,0,2,471,0.00767,0.01322
73,1061,623,14,1026,21,0,12,354,0,12,554,9,269,0,2,472,0.007,0.0132
74,1062,623,14,1030,18,0,10,354,0,12,557,8,269,0,2,473,0.006,0.01318
75,1064,625,14,1034,16,0,8,355,0,12,559,8,270,0,2,475,0.00533,0.01316
76,1067,626,14,1034,19,0,11,356,0,12,559,8,270,0,2,475,0.00633,0.01312
77,1070,628,14,1036,20,1,11,357,0,12,560,9,271,1,2,476,0.00667,0.01308
78,1072,628,14,1038,20,1,11,357,0,12,562,9,271,1,2,476,0.00667,0.01306
79,1075,630,14,1041,20,1,9,358,0,12,565,11,272,1,2,476,0.00667,0.01302
80,1076,630,14,1041,21,1,10,358,0,12,565,11,272,1,2,476,0.007,0.01301
81,1080,630,14,1044,22,1,10,358,0,12,565,12,272,1,2,479,0.00733,0.01296
82,1083,634,14,1044,25,2,10,360,1,12,565,15,274,1,2,479,0.00833,0.01293
83,1090,635,14,1045,31,2,12,361,1,12,566,19,274,1,2,479,0.01033,0.01284
84,1097,637,14,1047,36,1,15,361,1,12,566,21,276,0,2,481,0.012,0.01276
85,1103,640,14,1048,41,1,19,362,1,12,566,22,278,0,2,482,0.01367,0.01269
86,1111,640,14,1049,48,1,23,362,1,12,567,25,278,0,2,482,0.016,0.0126
87,1117,641,14,1052,51,1,25,362,1,12,569,26,279,0,2,483,0.017,0.01253
88,1124,646,14,1055,55,2,32,365,1,12,570,23,281,1,2,485,0.01833,0.01246
89,1129,649,14,1057,58,2,32,367,1,12,571,26,282,1,2,486,0.01933,0.0124
90,1135,651,14,1059,62,3,33,369,1,12,573,29,282,2,2,486,0.02067,0.01233
91,1147,655,14,1067,66,2,33,371,0,12,578,33,284,2,2,489,0.022,0.01221
92,1155,656,14,1075,66,4,33,371,1,12,582,33,285,3,2,493,0.022,0.01212
93,1165,663,14,1077,74,4,38,374,1,12,583,36,289,3,2,494,0.02467,0.01202
94,1179,665,15,1080,84,4,45,376,2,12,584,39,289,2,3,496,0.028,0.01272
95,1191,673,15,1088,88,6,46,379,4,12,589,42,294,2,3,499,0.02933,0.01259
96,1203,682,15,1091,97,7,53,384,4,12,592,44,298,3,3,499,0.03233,0.01247
97,1215,683,15,1098,102,7,53,384,4,12,598,49,299,3,3,500,0.034,0.01235
98,1227,689,15,1105,107,8,54,387,4,12,601,53,302,4,3,504,0.03567,0.01222
99,1240,697,15,1114,111,6,58,392,4,12,604,53,305,2,3,510,0.037,0.0121
100,1260,703,16,1119,125,5,67,393,3,13,605,58,310,2,3,514,0.04167,0.0127
101,1272,708,16,1125,131,6,68,397,2,13,609,63,311,4,3,516,0.04367,0.01258
102,1284,720,16,1139,129,6,64,402,3,13,618,65,318,3,3,521,0.043,0.01246
103,1296,727,16,1148,132,9,67,406,4,13,623,65,321,5,3,525,0.044,0.01235
104,1308,738,16,1157,135,10,69,412,6,13,631,66,326,4,3,526,0.045,0.01223
105,1325,742,16,1165,144,9,72,416,6,13,635,72,326,3,3,530,0.048,0.01208
106,1342,746,16,1176,150,11,76,418,6,13,640,74,328,5,3,536,0.05,0.01192
107,1359,753,16,1188,155,11,85,422,6,13,644,70,331,5,3,544,0.05167,0.01177
108,1377,761,16,1201,160,11,88,426,6,13,652,72,335,5,3,549,0.05333,0.01162
109,1390,768,16,1211,163,9,90,430,6,13,658,73,338,3,3,553,0.05433,0.01151
110,1407,775,16,1223,168,9,92,435,6,13,663,76,340,3,3,560,0.056,0.01137
111,1423,779,16,1235,172,7,95,436,4,13,669,77,343,3,3,566,0.05733,0.01124
112,1437,787,16,1251,170,2,91,440,0,13,681,79,347,2,3,570,0.05667,0.01113
113,1459,793,16,1269,174,2,92,441,0,13,689,82,352,2,3,580,0.058,0.01097
114,1483,801,16,1280,187,2,103,444,1,13,694,84,357,1,3,586,0.06233,0.01079
115,1497,815,16,1296,185,5,102,452,2,13,703,83,363,3,3,593,0.06167,0.01069
116,1526,827,16,1314,196,7,103,460,3,13,713,93,367,4,3,601,0.06533,0.01048
117,1550,836,16,1336,198,8,106,462,4,13,724,92,374,4,3,612,0.066,0.01032
118,1568,854,16,1351,201,12,105,474,5,13,736,96,380,7,3,615,0.067,0.0102
119,1592,864,16,1367,209,11,111,478,4,13,748,98,386,7,3,619,0.06967,0.01005
120,1611,872,16,1380,215,15,122,481,7,13,754,93,391,8,3,626,0.07167,0.00993
121,1639,886,16,1401,222,15,122,490,9,13,767,100,396,6,3,634,0.074,0.00976
122,1665,899,16,1418,231,16,124,497,10,13,773,107,402,6,3,645,0.077,0.00961
123,1683,911,16,1436,231,17,128,502,11,13,781,103,409,6,3,655,0.077,0.00951
124,1705,920,16,1458,231,16,130,507,11,13,795,101,413,5,3,663,0.077,0.00938
125,1731,929,16,1473,242,17,136,512,9,13,805,106,417,8,3,668,0.08067,0.00924
126,1751,943,16,1499,236,19,132,520,10,13,821,104,423,9,3,678,0.07867,0.00914
127,1770,956,16,1523,231,20,136,526,10,13,832,95,430,10,3,691,0.077,0.00904
128,1797,974,16,1546,235,23,132,535,11,13,848,103,439,12,3,698,0.07833,0.0089
129,1821,986,16,1566,239,25,136,541,14,13,856,103,445,11,3,710,0.07967,0.00879
130,1844,1010,19,1583,242,21,140,553,12,15,865,102,457,9,4,718,0.08067,0.0103
131,1873,1024,20,1602,251,17,148,561,10,16,875,103,463,7,4,727,0.08367,0.01068
132,1898,1031,20,1619,259,16,148,565,9,16,886,111,466,7,4,733,0.08633,0.01054
133,1920,1038,20,1640,260,17,142,570,8,16,899,118,468,9,4,741,0.08667,0.01042
134,1945,1047,20,1667,258,14,133,574,8,16,914,125,473,6,4,753,0.086,0.01028
135,1975,1054,21,1691,263,11,140,579,6,17,923,123,475,5,4,768,0.08767,0.01063
136,1992,1069,21,1714,257,12,131,587,7,17,937,126,482,5,4,777,0.08567,0.01054
137,2016,1084,21,1735,260,13,129,594,7,17,952,131,490,6,4,783,0.08667,0.01042
138,2032,1097,21,1755,256,10,129,601,5,17,959,127,496,5,4,796,0.08533,0.01033
139,2051,1111,21,1779,251,9,125,607,7,17,974,126,504,2,4,805,0.08367,0.01024
140,2066,1122,21,1803,242,10,122,616,8,17,985,120,506,2,4,818,0.08067,0.01016
141,2080,1133,23,1830,227,11,114,620,6,19,1002,113,513,5,4,828,0.07567,0.01106
142,2097,1151,23,1850,224,12,114,624,6,19,1011,110,527,6,4,839,0.07467,0.01097
143,2111,1162,23,1878,210,15,113,630,6,19,1025,97,532,9,4,853,0.07,0.0109
144,2125,1175,23,1898,204,13,106,636,5,19,1036,98,539,8,4,862,0.068,0.01082
145,2143,1187,23,1920,200,13,104,645,5,19,1047,96,542,8,4,873,0.06667,0.01073
146,2160,1194,24,1935,201,16,103,648,6,20,1052,98,546,10,4,883,0.067,0.01111
147,2174,1207,24,1963,187,14,99,653,7,20,1061,88,554,7,4,902,0.06233,0.01104
148,2188,1214,26,1976,186,9,100,657,5,20,1068,86,557,4,6,908,0.062,0.01188
149,2200,1220,26,1990,184,10,99,662,7,20,1077,85,558,3,6,913,0.06133,0.01182
150,2211,1230,27,2005,179,10,94,668,6,20,1088,85,562,4,7,917,0.05967,0.01221
151,2226,1245,28,2025,173,12,90,675,5,21,1097,83,570,7,7,928,0.05767,0.01258
152,2242,1255,28,2050,164,14,88,681,6,21,1109,76,574,8,7,941,0.05467,0.01249
153,2248,1268,28,2063,157,13,84,684,6,21,1118,73,584,7,7,945,0.05233,0.01246
154,2254,1272,28,2077,149,11,83,687,5,21,1126,66,585,6,7,951,0.04967,0.01242
155,2262,1278,29,2095,138,9,78,690,4,22,1134,60,588,5,7,961,0.046,0.01282
156,2269,1281,30,2107,132,10,72,692,4,22,1142,60,589,6,8,965,0.044,0.01322
157,2274,1286,31,2118,125,11,70,693,4,22,1149,55,593,7,9,969,0.04167,0.01363
158,2281,1295,32,2136,113,10,65,697,3,23,1160,48,598,7,9,976,0.03767,0.01403
159,2288,1301,32,2152,104,9,58,702,2,23,1167,46,599,7,9,985,0.03467,0.01399
160,2299,1304,32,2169,98,10,56,705,4,23,1175,42,599,6,9,994,0.03267,0.01392
161,2304,1314,32,2182,90,8,50,712,4,23,1183,40,602,4,9,999,0.03,0.01389
162,2311,1319,32,2194,85,9,48,715,5,23,1188,37,604,4,9,1006,0.02833,0.01385
163,2318,1327,32,2203,83,8,50,717,5,23,1194,33,610,3,9,1009,0.02767,0.01381
164,2324,1330,33,2212,79,5,43,717,2,24,1201,36,613,3,9,1011,0.02633,0.0142
165,2332,1334,33,2220,79,4,45,720,2,24,1206,34,614,2,9,1014,0.02633,0.01415
166,2335,1337,34,2229,72,3,41,720,1,24,1212,31,617,2,10,1017,0.024,0.01456
167,2340,1342,34,2236,70,3,41,724,1,24,1217,29,618,2,10,1019,0.02333,0.01453
168,2344,1348,34,2244,66,4,35,727,1,24,1222,31,621,3,10,1022,0.022,0.01451
169,2345,1350,34,2250,61,4,34,728,1,24,1224,27,622,3,10,1026,0.02033,0.0145
170,2349,1350,34,2254,61,4,32,728,1,24,1226,29,622,3,10,1028,0.02033,0.01447
171,2351,1357,35,2259,57,3,28,732,0,24,1230,29,625,3,11,1029,0.019,0.01489
172,2355,1360,35,2269,51,3,23,732,0,24,1237,28,628,3,11,1032,0.017,0.01486
173,2359,1365,35,2273,51,4,22,733,0,24,1240,29,632,4,11,1033,0.017,0.01484
174,2362,1368,35,2284,43,4,18,735,0,24,1247,25,633,4,11,1037,0.01433,0.01482
175,2364,1371,36,2288,40,4,14,736,1,24,1250,26,635,3,12,1038,0.01333,0.01523
176,2367,1373,36,2293,38,3,9,738,1,24,1253,29,635,2,12,1040,0.01267,0.01521
177,2368,1373,36,2298,34,4,7,738,1,24,1255,27,635,3,12,1043,0.01133,0.0152
178,2368,1374,36,2301,31,4,7,738,1,24,1255,24,636,3,12,1046,0.01033,0.0152
179,2369,1375,36,2305,28,4,6,738,1,24,1258,22,637,3,12,1047,0.00933,0.0152
180,2370,1375,36,2309,25,4,6,738,1,24,1258,19,637,3,12,1051,0.00833,0.01519
