Day,Total infected,Total tested,Total deaths,Total recovered,Infected,Actual tested,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Known infected %,Infected population %,Population immunity %,Death rate,Total isolated,Isolated
1,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0.0,0.001,0.0,0.0,0,0
2,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0.0,0.0012,0.0,0.0,0,0
3,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0.0,0.0014,0.0,0.0,0,0
4,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0.0,0.0018,0.0,0.0,0,0
5,12,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0.0,0.0024,0.0,0.0,0,0
6,15,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0.0,0.003,0.0,0.0,0,0
7,21,0,0,0,21,0,0,21,0,0,0,0,0,0,0,0,0,0.0,0.0042,0.0,0.0,0,0
8,23,1,0,1,22,1,0,22,1,0,0,1,0,0,0,0,0,0.0002,0.0044,0.0002,0.0,0,0
9,26,1,0,2,24,1,0,23,1,0,0,2,1,0,0,0,0,0.0002,0.0048,0.0004,0.0,0,0
10,32,3,0,3,29,2,0,28,3,0,0,3,1,0,0,0,0,0.0004,0.0058,0.0006,0.0,0,0
11,36,3,0,3,33,2,0,32,3,0,0,3,1,0,0,0,0,0.0004,0.0066,0.0006,0.0,0,0
12,41,5,0,7,34,2,1,32,5,1,0,7,2,0,0,0,0,0.0004,0.0068,0.0014,0.0,0,0
13,45,5,0,7,38,2,1,36,5,1,0,7,2,0,0,0,0,0.0004,0.0076,0.0014,0.0,0,0
14,52,6,0,10,42,3,2,40,6,1,0,10,2,0,1,0,0,0.0006,0.0084,0.002,0.0,0,0
15,64,7,0,13,51,4,2,48,7,1,0,13,3,0,1,0,0,0.0008,0.0102,0.0026,0.0,0,0
16,73,7,0,16,57,4,2,53,7,1,0,16,4,0,1,0,0,0.0008,0.0114,0.0032,0.0,0,0
17,80,8,0,17,63,5,3,57,7,2,0,17,6,1,1,0,0,0.001,0.0126,0.0034,0.0,0,0
18,87,10,0,22,65,5,3,59,9,2,0,22,6,1,1,0,0,0.001,0.013,0.0044,0.0,0,0
19,91,11,0,24,67,5,5,62,10,3,0,23,5,1,2,0,1,0.001,0.0134,0.0048,0.0,0,0
20,99,15,0,28,71,8,7,66,13,5,0,27,5,2,2,0,1,0.0016,0.0142,0.0056,0.0,0,0
21,106,18,0,35,71,10,13,65,16,10,0,34,6,2,3,0,1,0.002,0.0142,0.007,0.0,0,0
