Day,Total infected,Total tested,Total deaths,Total recovered,Infected,Actual tested,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Known infected %,Infected population %,Population immunity %,Death rate,Total isolated,Isolated
1,5,1,0,0,5,1,0,5,1,0,0,0,0,0,0,0,0,0.0002,0.001,0.0,0.0,0,0
2,6,2,0,0,6,2,0,5,2,0,0,0,1,0,0,0,0,0.0004,0.0012,0.0,0.0,0,0
3,7,2,0,0,7,2,0,6,2,0,0,0,1,0,0,0,0,0.0004,0.0014,0.0,0.0,0,0
4,9,2,0,0,9,2,0,8,2,0,0,0,1,0,0,0,0,0.0004,0.0018,0.0,0.0,0,0
5,9,2,0,0,9,2,0,8,2,0,0,0,1,0,0,0,0,0.0004,0.0018,0.0,0.0,0,0
6,11,2,0,0,11,2,0,10,2,0,0,0,1,0,0,0,0,0.0004,0.0022,0.0,0.0,0,0
7,11,2,0,1,10,2,0,9,2,0,0,1,1,0,0,0,0,0.0004,0.002,0.0002,0.0,0,0
8,11,2,0,1,10,2,0,9,2,0,0,1,1,0,0,0,0,0.0004,0.002,0.0002,0.0,0,0
9,13,2,0,1,12,2,0,11,2,0,0,1,1,0,0,0,0,0.0004,0.0024,0.0002,0.0,0,0
10,14,3,0,1,13,3,0,12,3,0,0,1,1,0,0,0,0,0.0006,0.0026,0.0002,0.0,0,0
11,15,3,0,1,14,3,1,12,3,1,0,1,2,0,0,0,0,0.0006,0.0028,0.0002,0.0,0,0
12,18,4,0,5,13,3,1,11,4,1,0,4,2,0,0,0,1,0.0006,0.0026,0.001,0.0,0,0
13,21,4,0,7,14,2,1,12,4,1,0,6,2,0,0,0,1,0.0004,0.0028,0.0014,0.0,0,0
14,22,4,0,9,13,1,1,12,4,1,0,8,1,0,0,0,1,0.0002,0.0026,0.0018,0.0,0,0
15,23,4,0,10,13,0,0,12,4,0,0,9,1,0,0,0,1,0.0,0.0026,0.002,0.0,0,0
16,25,4,0,11,14,0,0,13,4,0,0,10,1,0,0,0,1,0.0,0.0028,0.0022,0.0,0,0
17,28,4,0,12,16,0,1,15,4,1,0,11,1,0,0,0,1,0.0,0.0032,0.0024,0.0,0,0
18,32,6,0,12,20,2,1,19,6,1,0,11,1,0,0,0,1,0.0004,0.004,0.0024,0.0,0,0
19,34,7,0,14,20,2,1,19,7,1,0,13,1,0,0,0,1,0.0004,0.004,0.0028,0.0,0,0
20,35,7,0,15,20,2,1,18,7,1,0,14,2,0,0,0,1,0.0004,0.004,0.003,0.0,0,0
21,38,8,0,15,23,3,2,21,8,2,0,14,2,0,0,0,1,0.0006,0.0046,0.003,0.0,0,0
