Day,Total infected,Total tested,Total deaths,Total recovered,Infected,Actual tested,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Known infected %,Infected population %,Population immunity %,Death rate,Total isolated,Isolated
1,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0.0,0.001,0.0,0.0,0.0,0.0
2,5,1,0,0,5,1,0,5,1,0,0,0,0,0,0,0,0,0.00033,0.00167,0.0,0.0,0.0,0.0
3,5,1,0,0,5,1,0,5,1,0,0,0,0,0,0,0,0,0.00033,0.00167,0.0,0.0,0.0,0.0
4,6,1,0,0,6,1,0,6,1,0,0,0,0,0,0,0,0,0.00033,0.002,0.0,0.0,0.0,0.0
5,7,1,0,0,7,1,0,7,1,0,0,0,0,0,0,0,0,0.00033,0.00233,0.0,0.0,0.0,0.0
6,8,1,0,0,8,1,0,7,1,0,0,0,1,0,0,0,0,0.00033,0.00267,0.0,0.0,0.0,0.0
7,9,1,0,0,9,1,1,7,1,1,0,0,2,0,0,0,0,0.00033,0.003,0.0,0.0,0.0,0.0
8,9,2,0,0,9,2,1,7,2,1,0,0,2,0,0,0,0,0.00067,0.003,0.0,0.0,0.0,0.0
9,9,2,0,0,9,2,1,7,2,1,0,0,2,0,0,0,0,0.00067,0.003,0.0,0.0,0.0,0.0
10,11,3,0,0,11,3,1,8,3,1,0,0,3,0,0,0,0,0.001,0.00367,0.0,0.0,0.0,0.0
11,12,3,0,0,12,3,1,9,3,1,0,0,3,0,0,0,0,0.001,0.004,0.0,0.0,0.0,0.0
12,17,3,0,2,15,2,1,12,3,1,0,2,3,0,0,0,0,0.00067,0.005,0.00067,0.0,0.0,0.0
13,19,4,0,3,16,2,0,12,4,0,0,3,4,0,0,0,0,0.00067,0.00533,0.001,0.0,0.0,0.0
14,21,4,0,4,17,2,0,14,4,0,0,3,3,0,0,0,1,0.00067,0.00567,0.00133,0.0,0.0,0.0
15,27,4,0,5,22,2,1,19,4,1,0,4,3,0,0,0,1,0.00067,0.00733,0.00167,0.0,0.0,0.0
16,31,5,0,6,25,3,1,22,5,1,0,5,3,0,0,0,1,0.001,0.00833,0.002,0.0,0.0,0.0
17,34,5,0,7,27,3,1,25,5,1,0,5,2,0,0,0,2,0.001,0.009,0.00233,0.0,0.0,0.0
18,42,6,0,10,32,2,1,29,6,1,0,8,3,0,0,0,2,0.00067,0.01067,0.00333,0.0,0.0,0.0
19,45,6,1,10,34,1,2,32,6,2,1,8,2,0,0,0,2,0.00033,0.01134,0.00333,0.02222,0.0,0.0
20,54,9,1,11,42,4,2,38,9,2,1,9,4,0,0,0,2,0.00133,0.014,0.00367,0.01852,0.0,0.0
21,58,10,1,13,44,4,3,41,10,3,1,10,3,0,0,0,3,0.00133,0.01467,0.00433,0.01724,0.0,0.0
22,63,13,1,15,47,7,3,44,13,3,1,12,3,0,0,0,3,0.00233,0.01567,0.005,0.01587,0.0,0.0
23,70,14,1,18,51,6,2,47,14,2,1,15,4,0,0,0,3,0.002,0.01701,0.006,0.01429,0.0,0.0
24,80,14,1,19,60,6,4,54,14,4,1,16,6,0,0,0,3,0.002,0.02001,0.00634,0.0125,0.0,0.0
25,85,19,1,20,64,10,6,58,19,6,1,17,6,0,0,0,3,0.00333,0.02134,0.00667,0.01176,0.0,0.0
26,94,21,2,25,67,9,6,62,21,5,2,22,5,0,1,0,3,0.003,0.02235,0.00834,0.02128,0.0,0.0
27,104,23,2,32,70,10,8,62,22,7,2,29,8,1,1,0,3,0.00334,0.02335,0.01067,0.01923,0.0,0.0
28,117,26,2,34,81,12,8,71,25,7,2,30,10,1,1,0,4,0.004,0.02702,0.01134,0.01709,0.0,0.0
29,138,27,2,44,92,11,10,83,26,9,2,39,9,1,1,0,5,0.00367,0.03069,0.01468,0.01449,0.0,0.0
30,157,29,4,46,107,10,8,94,28,8,4,40,13,1,0,0,6,0.00334,0.03571,0.01535,0.02548,0.0,0.0
31,173,32,4,56,113,8,8,98,31,8,4,48,15,1,0,0,8,0.00267,0.03772,0.01869,0.02312,0.0,0.0
32,184,36,5,59,120,11,9,101,34,9,5,49,19,2,0,0,10,0.00367,0.04007,0.0197,0.02717,0.0,0.0
33,195,38,5,65,125,12,10,104,36,10,5,54,21,2,0,0,11,0.00401,0.04174,0.0217,0.02564,0.0,0.0
34,214,43,5,73,136,14,10,115,40,10,5,61,21,3,0,0,12,0.00467,0.04541,0.02437,0.02336,0.0,0.0
