Day,Total infected,Total tested,Total deaths,Total recovered,Infected,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Infected population %,Death rate
1,7,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0.0014,0.0
2,10,0,0,0,10,0,9,0,0,0,0,1,0,0,0,0,0.002,0.0
3,12,1,0,0,12,0,11,1,0,0,0,1,0,0,0,0,0.0024,0.0
4,13,1,0,0,13,1,12,1,1,0,0,1,0,0,0,0,0.0026,0.0
5,15,4,0,0,15,1,14,4,1,0,0,1,0,0,0,0,0.003,0.0
6,18,6,0,0,18,3,17,5,3,0,0,1,1,0,0,0,0.0036,0.0
7,19,8,0,0,19,3,16,7,3,0,0,3,1,0,0,0,0.0038,0.0
8,22,8,0,1,21,3,18,7,3,0,1,3,1,0,0,0,0.0042,0.0
9,26,8,1,3,22,3,19,7,3,1,2,3,1,0,0,1,0.0044,0.03846
10,30,12,2,3,25,2,21,11,2,2,2,4,1,0,0,1,0.005,0.06667
11,32,13,2,7,23,1,21,12,1,2,4,2,1,0,0,3,0.0046,0.0625
12,35,16,2,8,25,2,22,14,2,2,5,3,2,0,0,3,0.005,0.05714
13,37,20,2,8,27,2,24,18,2,2,5,3,2,0,0,3,0.0054,0.05405
14,39,20,2,10,27,2,23,18,2,2,7,4,2,0,0,3,0.0054,0.05128
15,43,21,2,12,29,2,24,19,2,2,9,5,2,0,0,3,0.0058,0.04651
16,46,24,2,15,29,2,23,19,2,2,12,6,5,0,0,3,0.0058,0.04348
17,50,25,2,17,31,2,26,20,2,2,13,5,5,0,0,4,0.0062,0.04
18,56,27,2,22,32,1,25,22,1,2,18,7,5,0,0,4,0.0064,0.03571
19,60,27,2,24,34,2,26,22,2,2,20,8,5,0,0,4,0.0068,0.03333
20,69,29,2,27,40,2,31,24,2,2,22,9,5,0,0,5,0.008,0.02899
21,77,30,2,31,44,4,33,25,3,2,25,11,5,1,0,6,0.0088,0.02597
22,84,34,2,31,51,5,37,28,4,2,25,14,6,1,0,6,0.0102,0.02381
23,89,37,2,32,55,7,36,31,5,2,26,19,6,2,0,6,0.011,0.02247
24,101,39,2,36,63,9,42,32,6,2,29,21,7,3,0,7,0.0126,0.0198
25,110,43,3,40,67,9,47,35,6,3,32,20,8,3,0,8,0.0134,0.02727
26,131,49,3,42,86,9,58,41,6,3,33,28,8,3,0,9,0.0172,0.0229
27,143,54,3,45,95,10,66,44,6,3,35,29,10,4,0,10,0.019,0.02098
28,163,61,4,52,107,11,74,48,8,4,40,33,13,3,0,12,0.0214,0.02454
29,184,73,5,62,117,13,84,56,10,4,47,33,17,3,1,15,0.0234,0.02717
