Day,Total infected,Total tested,Total deaths,Total recovered,Infected,Actual tested,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Known infected %,Infected population %,Population immunity %,Death rate,Total isolated,Isolated
1,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0.0,0.00167,0.0,0.0,0.0,0.0
2,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0.0,0.002,0.0,0.0,0.0,0.0
3,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0.0,0.00233,0.0,0.0,0.0,0.0
4,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0.0,0.00233,0.0,0.0,0.0,0.0
5,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0.0,0.00233,0.0,0.0,0.0,0.0
6,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0.0,0.00233,0.0,0.0,0.0,0.0
7,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0.0,0.003,0.0,0.0,0.0,0.0
8,9,0,0,1,8,0,0,8,0,0,0,1,0,0,0,0,0,0.0,0.00267,0.00033,0.0,0.0,0.0
9,12,0,0,1,11,0,0,11,0,0,0,1,0,0,0,0,0,0.0,0.00367,0.00033,0.0,0.0,0.0
10,13,0,0,2,11,0,0,11,0,0,0,2,0,0,0,0,0,0.0,0.00367,0.00067,0.0,0.0,0.0
11,13,1,0,4,9,1,0,9,1,0,0,4,0,0,0,0,0,0.00033,0.003,0.00133,0.0,0.0,0.0
12,14,1,0,4,10,1,0,10,1,0,0,4,0,0,0,0,0,0.00033,0.00333,0.00133,0.0,0.0,0.0
13,15,1,0,4,11,1,0,10,1,0,0,4,1,0,0,0,0,0.00033,0.00367,0.00133,0.0,0.0,0.0
14,19,1,0,5,14,1,0,13,1,0,0,5,1,0,0,0,0,0.00033,0.00467,0.00167,0.0,0.0,0.0
15,19,2,0,7,12,2,1,11,2,1,0,7,1,0,0,0,0,0.00067,0.004,0.00233,0.0,0.0,0.0
16,20,3,0,8,12,2,1,10,3,1,0,8,2,0,0,0,0,0.00067,0.004,0.00267,0.0,0.0,0.0
17,21,3,0,10,11,2,1,9,3,1,0,10,2,0,0,0,0,0.00067,0.00367,0.00333,0.0,0.0,0.0
18,21,3,0,11,10,1,0,8,3,0,0,11,2,0,0,0,0,0.00033,0.00333,0.00367,0.0,0.0,0.0
19,23,3,0,13,10,0,0,9,3,0,0,12,1,0,0,0,1,0.0,0.00333,0.00433,0.0,0.0,0.0
20,23,3,0,13,10,0,0,9,3,0,0,12,1,0,0,0,1,0.0,0.00333,0.00433,0.0,0.0,0.0
21,23,3,0,13,10,0,0,9,3,0,0,12,1,0,0,0,1,0.0,0.00333,0.00433,0.0,0.0,0.0
22,24,3,0,14,10,0,0,9,3,0,0,13,1,0,0,0,1,0.0,0.00333,0.00467,0.0,0.0,0.0
23,24,3,0,14,10,0,0,9,3,0,0,13,1,0,0,0,1,0.0,0.00333,0.00467,0.0,0.0,0.0
24,25,3,0,17,8,0,1,8,3,1,0,15,0,0,0,0,2,0.0,0.00267,0.00567,0.0,0.0,0.0
25,25,4,0,18,7,1,1,7,4,1,0,16,0,0,0,0,2,0.00033,0.00233,0.006,0.0,0.0,0.0
26,27,4,0,19,8,1,1,8,4,1,0,17,0,0,0,0,2,0.00033,0.00267,0.00633,0.0,0.0,0.0
27,29,4,0,19,10,1,1,10,4,1,0,17,0,0,0,0,2,0.00033,0.00333,0.00633,0.0,0.0,0.0
28,30,4,0,20,10,0,0,10,4,0,0,18,0,0,0,0,2,0.0,0.00333,0.00667,0.0,0.0,0.0
