Day,Total infected,Total tested,Total deaths,Total recovered,Infected,Actual tested,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Known infected %,Infected population %,Population immunity %,Death rate,Total isolated,Isolated
1,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0.0,0.001,0.0,0.0,0,0
2,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0.0,0.001,0.0,0.0,0,0
3,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0.0,0.001,0.0,0.0,0,0
4,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0.0,0.0012,0.0,0.0,0,0
5,7,0,0,1,6,0,0,6,0,0,0,1,0,0,0,0,0,0.0,0.0012,0.0002,0.0,0,0
6,8,0,0,1,7,0,0,7,0,0,0,1,0,0,0,0,0,0.0,0.0014,0.0002,0.0,0,0
7,9,0,0,2,7,0,0,7,0,0,0,2,0,0,0,0,0,0.0,0.0014,0.0004,0.0,0,0
8,10,0,0,3,7,0,0,7,0,0,0,3,0,0,0,0,0,0.0,0.0014,0.0006,0.0,0,0
9,11,0,0,3,8,0,1,8,0,1,0,3,0,0,0,0,0,0.0,0.0016,0.0006,0.0,0,0
10,12,1,0,3,9,1,1,9,1,1,0,3,0,0,0,0,0,0.0002,0.0018,0.0006,0.0,0,0
11,12,1,0,3,9,1,1,9,1,1,0,3,0,0,0,0,0,0.0002,0.0018,0.0006,0.0,0,0
12,13,1,0,3,10,1,1,10,1,1,0,3,0,0,0,0,0,0.0002,0.002,0.0006,0.0,0,0
13,15,1,0,3,12,1,1,12,1,1,0,3,0,0,0,0,0,0.0002,0.0024,0.0006,0.0,0,0
14,17,1,0,4,13,1,1,13,1,1,0,4,0,0,0,0,0,0.0002,0.0026,0.0008,0.0,0,0
15,18,1,0,5,13,1,1,11,1,1,0,5,2,0,0,0,0,0.0002,0.0026,0.001,0.0,0,0
16,20,1,0,6,14,1,1,12,1,1,0,6,2,0,0,0,0,0.0002,0.0028,0.0012,0.0,0,0
17,21,1,0,7,14,1,1,12,1,1,0,7,2,0,0,0,0,0.0002,0.0028,0.0014,0.0,0,0
18,21,1,0,10,11,0,0,9,1,0,0,10,2,0,0,0,0,0.0,0.0022,0.002,0.0,0,0
19,21,1,0,10,11,0,0,9,1,0,0,10,2,0,0,0,0,0.0,0.0022,0.002,0.0,0,0
20,21,1,0,10,11,0,0,9,1,0,0,10,2,0,0,0,0,0.0,0.0022,0.002,0.0,0,0
21,23,1,0,10,13,0,0,11,1,0,0,10,2,0,0,0,0,0.0,0.0026,0.002,0.0,0,0
22,27,2,0,12,15,1,0,14,2,0,0,11,1,0,0,0,1,0.0002,0.003,0.0024,0.0,0,0
23,28,2,0,13,15,1,1,14,2,1,0,12,1,0,0,0,1,0.0002,0.003,0.0026,0.0,0,0
24,30,3,0,16,14,2,1,12,3,1,0,15,2,0,0,0,1,0.0004,0.0028,0.0032,0.0,0,0
25,32,3,0,17,15,2,1,13,3,1,0,16,2,0,0,0,1,0.0004,0.003,0.0034,0.0,0,0
26,34,4,0,19,15,2,1,12,3,1,0,18,3,1,0,0,1,0.0004,0.003,0.0038,0.0,0,0
27,36,6,0,21,15,2,1,12,5,1,0,19,3,1,0,0,2,0.0004,0.003,0.0042,0.0,0,0
28,39,6,0,21,18,2,2,15,5,1,0,19,3,1,1,0,2,0.0004,0.0036,0.0042,0.0,0,0
29,41,7,0,22,19,3,2,16,5,1,0,20,3,2,1,0,2,0.0006,0.0038,0.0044,0.0,0,0
30,42,7,0,22,20,3,2,17,5,1,0,20,3,2,1,0,2,0.0006,0.004,0.0044,0.0,0,0
31,43,7,0,22,21,3,3,17,5,2,0,20,4,2,1,0,2,0.0006,0.0042,0.0044,0.0,0,0
32,43,7,0,23,20,2,2,15,5,1,0,21,5,2,1,0,2,0.0004,0.004,0.0046,0.0,0,0
33,47,7,0,24,23,2,2,17,5,1,0,22,6,2,1,0,2,0.0004,0.0046,0.0048,0.0,0,0
34,48,7,0,27,21,1,2,17,5,1,0,23,4,2,1,0,4,0.0002,0.0042,0.0054,0.0,0,0
35,51,8,0,30,21,2,2,16,5,1,0,26,5,3,1,0,4,0.0004,0.0042,0.006,0.0,0,0
36,53,8,0,31,22,1,1,17,5,0,0,27,5,3,1,0,4,0.0002,0.0044,0.0062,0.0,0,0
37,57,8,0,33,24,1,2,19,5,1,0,29,5,3,1,0,4,0.0002,0.0048,0.0066,0.0,0,0
38,58,9,0,34,24,2,2,18,6,1,0,30,6,3,1,0,4,0.0004,0.0048,0.0068,0.0,0,0
39,62,9,0,36,26,2,2,20,6,1,0,32,6,3,1,0,4,0.0004,0.0052,0.0072,0.0,0,0
40,64,9,0,40,24,1,1,18,6,1,0,35,6,3,0,0,5,0.0002,0.0048,0.008,0.0,0,0
41,68,10,1,44,23,1,0,17,7,0,1,38,6,3,0,0,6,0.0002,0.0046,0.0088,0.01471,0,0
42,70,11,1,46,23,2,1,17,8,1,1,39,6,3,0,0,7,0.0004,0.0046,0.0092,0.01429,0,0
43,71,12,1,50,20,2,2,16,9,2,1,41,4,3,0,0,9,0.0004,0.004,0.01,0.01408,0,0
44,72,12,1,50,21,2,2,17,9,2,1,41,4,3,0,0,9,0.0004,0.0042,0.01,0.01389,0,0
45,73,12,1,51,21,2,3,17,9,3,1,42,4,3,0,0,9,0.0004,0.0042,0.0102,0.0137,0,0
46,74,13,1,54,19,2,2,15,10,2,1,45,4,3,0,0,9,0.0004,0.0038,0.0108,0.01351,0,0
47,75,13,1,57,17,2,5,13,10,5,1,47,4,3,0,0,10,0.0004,0.0034,0.0114,0.01333,0,0
48,77,16,1,57,19,5,5,14,13,5,1,47,5,3,0,0,10,0.001,0.0038,0.0114,0.01299,0,0
49,78,16,1,58,19,4,5,13,13,4,1,48,6,3,1,0,10,0.0008,0.0038,0.0116,0.01282,0,0
50,83,17,2,59,22,4,4,13,13,3,2,49,9,4,1,0,10,0.0008,0.0044,0.0118,0.0241,0,0
51,85,17,2,61,22,4,5,11,13,4,2,51,11,4,1,0,10,0.0008,0.0044,0.0122,0.02353,0,0
52,89,18,3,62,24,3,3,11,14,2,3,52,13,4,1,0,10,0.0006,0.0048,0.01241,0.03371,0,0
53,96,19,3,65,28,3,3,14,15,2,3,53,14,4,1,0,12,0.0006,0.0056,0.01301,0.03125,0,0
54,100,19,3,65,32,3,4,18,15,2,3,53,14,4,2,0,12,0.0006,0.0064,0.01301,0.03,0,0
55,101,21,3,68,30,4,4,16,15,2,3,55,14,6,2,0,13,0.0008,0.006,0.01361,0.0297,0,0
56,106,22,4,70,32,4,5,18,15,2,4,56,14,7,3,0,14,0.0008,0.00641,0.01401,0.03774,0,0
57,110,24,5,72,33,5,4,18,16,1,5,57,15,8,3,0,15,0.001,0.00661,0.01441,0.04545,0,0
58,114,24,5,74,35,3,5,22,16,3,5,57,13,8,2,0,17,0.0006,0.00701,0.01481,0.04386,0,0
59,120,28,5,76,39,6,5,26,19,4,5,58,13,9,1,0,18,0.0012,0.00781,0.01522,0.04167,0,0
60,123,29,5,78,40,7,5,27,20,4,5,59,13,9,1,0,19,0.0014,0.00801,0.01562,0.04065,0,0
61,127,30,5,82,40,7,5,30,20,3,5,60,10,10,2,0,22,0.0014,0.00801,0.01642,0.03937,0,0
62,134,30,5,85,44,4,3,34,20,1,5,62,10,10,2,0,23,0.0008,0.00881,0.01702,0.03731,0,0
63,139,31,5,86,48,5,3,37,20,1,5,63,11,11,2,0,23,0.001,0.00961,0.01722,0.03597,0,0
64,142,31,5,90,47,5,4,36,20,2,5,66,11,11,2,0,24,0.001,0.00941,0.01802,0.03521,0,0
65,147,33,6,94,47,5,2,37,22,2,5,69,10,11,0,1,25,0.001,0.00941,0.01882,0.04082,0,0
66,153,33,6,95,52,5,2,42,22,2,5,70,10,11,0,1,25,0.001,0.01041,0.01902,0.03922,0,0
67,159,34,6,100,53,5,2,42,23,2,5,75,11,11,0,1,25,0.001,0.01061,0.02002,0.03774,0,0
68,170,35,6,107,57,3,2,44,24,2,5,79,13,11,0,1,28,0.0006,0.01141,0.02143,0.03529,0,0
69,176,37,6,109,61,5,4,47,26,4,5,80,14,11,0,1,29,0.001,0.01221,0.02183,0.03409,0,0
70,179,40,6,113,60,7,5,44,29,5,5,82,16,11,0,1,31,0.0014,0.01201,0.02263,0.03352,0,0
71,194,42,7,119,68,6,4,51,30,4,6,87,17,12,0,1,32,0.0012,0.01362,0.02383,0.03608,0,0
72,204,42,7,125,72,6,7,54,30,7,6,92,18,12,0,1,33,0.0012,0.01442,0.02504,0.03431,0,0
73,214,45,7,130,77,8,8,56,33,6,6,95,21,12,2,1,35,0.0016,0.01542,0.02604,0.03271,0,0
74,227,50,7,131,89,13,9,67,34,7,6,95,22,16,2,1,36,0.0026,0.01782,0.02624,0.03084,0,0
75,239,52,8,137,94,10,8,72,36,5,7,98,22,16,3,1,39,0.002,0.01883,0.02744,0.03347,0,0
76,253,54,8,141,104,11,9,81,37,6,7,101,23,17,3,1,40,0.0022,0.02083,0.02825,0.03162,0,0
77,261,55,8,148,105,11,9,83,38,6,7,107,22,17,3,1,41,0.0022,0.02103,0.02965,0.03065,0,0
78,271,57,9,155,107,10,9,83,39,7,7,114,24,18,2,2,41,0.002,0.02144,0.03106,0.03321,0,0
79,286,63,11,163,112,8,6,83,44,6,8,119,29,19,0,3,44,0.0016,0.02245,0.03267,0.03846,0,0
80,295,65,12,169,114,8,8,84,46,6,9,124,30,19,2,3,45,0.0016,0.02285,0.03388,0.04068,0,0
81,317,69,12,178,127,12,10,101,48,8,9,128,26,21,2,3,50,0.00241,0.02546,0.03569,0.03785,0,0
82,327,72,12,188,127,11,11,98,50,9,9,137,29,22,2,3,51,0.00221,0.02546,0.03769,0.0367,0,0
83,346,75,12,196,138,14,13,106,53,10,9,145,32,22,3,3,51,0.00281,0.02767,0.03929,0.03468,0,0
84,366,77,12,208,146,11,12,114,54,10,9,154,32,23,2,3,54,0.00221,0.02927,0.0417,0.03279,0,0
85,383,83,12,216,155,15,14,124,60,11,9,158,31,23,3,3,58,0.00301,0.03107,0.0433,0.03133,0,0
86,399,90,12,229,158,19,16,124,63,12,9,169,34,27,4,3,60,0.00381,0.03168,0.04591,0.03008,0,0
87,417,95,13,241,163,19,14,129,67,10,10,177,34,28,4,3,64,0.00381,0.03268,0.04833,0.03118,0,0
88,438,97,14,250,174,18,12,137,69,9,11,184,37,28,3,3,66,0.00361,0.0349,0.05014,0.03196,0,0
89,463,100,14,259,190,20,13,148,72,10,11,193,42,28,3,3,66,0.00401,0.03811,0.05195,0.03024,0,0
90,480,106,14,278,188,21,14,146,76,11,11,208,42,30,3,3,70,0.00421,0.03771,0.05576,0.02917,0,0
91,500,114,14,290,196,26,12,151,82,10,11,216,45,32,2,3,74,0.00521,0.03931,0.05816,0.028,0,0
92,526,117,15,305,206,22,10,158,85,8,12,228,48,32,2,3,77,0.00441,0.04132,0.06118,0.02852,0,0
93,549,122,15,322,212,21,11,158,88,8,12,243,54,34,3,3,79,0.00421,0.04253,0.06459,0.02732,0,0
94,576,128,15,340,221,24,13,158,91,9,12,256,63,37,4,3,84,0.00481,0.04433,0.0682,0.02604,0,0
95,591,132,16,355,220,22,13,159,93,10,12,263,61,39,3,4,92,0.00441,0.04414,0.07123,0.02707,0,0
96,606,135,16,370,220,22,15,154,96,12,12,275,66,39,3,4,95,0.00441,0.04414,0.07424,0.0264,0,0
97,623,139,16,388,219,20,15,149,100,10,12,288,70,39,5,4,100,0.00401,0.04394,0.07785,0.02568,0,0
98,649,143,16,401,232,22,19,151,101,12,12,299,81,42,7,4,102,0.00441,0.04655,0.08046,0.02465,0,0
99,674,151,16,419,239,25,20,151,106,12,12,315,88,45,8,4,104,0.00502,0.04795,0.08407,0.02374,0,0
100,700,154,16,442,242,24,20,147,108,12,12,332,95,46,8,4,110,0.00482,0.04856,0.08868,0.02286,0,0
101,729,159,17,471,241,18,20,143,111,13,12,352,98,48,7,5,119,0.00361,0.04836,0.09452,0.02332,0,0
102,747,168,17,492,238,23,22,141,117,12,12,365,97,51,10,5,127,0.00462,0.04776,0.09874,0.02276,0,0
103,769,174,18,513,238,25,20,138,119,11,12,378,100,55,9,6,135,0.00502,0.04777,0.10297,0.02341,0,0
104,794,179,18,536,240,27,23,139,122,13,12,393,101,57,10,6,143,0.00542,0.04817,0.10759,0.02267,0,0
105,819,186,19,558,242,27,21,141,126,10,12,404,101,60,11,7,154,0.00542,0.04858,0.11203,0.0232,0,0
106,846,190,19,577,250,25,18,138,128,9,12,415,112,62,9,7,162,0.00502,0.05019,0.11584,0.02246,0,0
