Day,Total infected,Total tested,Total deaths,Total recovered,Infected,Actual tested,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Known infected %,Infected population %,Population immunity %,Death rate,Total isolated,Isolated
1,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0.0,0.0014,0.1414,0.0,0,0
2,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0.0,0.0016,0.1414,0.0,0,0
3,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0.0,0.0016,0.1414,0.0,0,0
4,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0.0,0.0018,0.1414,0.0,0,0
5,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0.0,0.0018,0.1414,0.0,0,0
6,12,0,0,1,11,0,0,11,0,0,0,1,0,0,0,0,0,0.0,0.0022,0.1416,0.0,0,0
7,13,0,0,1,12,0,1,12,0,1,0,1,0,0,0,0,0,0.0,0.0024,0.1416,0.0,0,0
8,14,1,0,2,12,1,1,12,1,1,0,2,0,0,0,0,0,0.0002,0.0024,0.1418,0.0,0,0
9,17,2,0,2,15,2,1,15,2,1,0,2,0,0,0,0,0,0.0004,0.003,0.1418,0.0,0,0
10,18,2,0,3,15,1,0,15,2,0,0,3,0,0,0,0,0,0.0002,0.003,0.142,0.0,0,0
11,19,2,0,4,15,0,1,15,2,1,0,4,0,0,0,0,0,0.0,0.003,0.1422,0.0,0,0
12,25,4,0,5,20,2,1,20,4,1,0,5,0,0,0,0,0,0.0004,0.004,0.1424,0.0,0,0
13,29,4,0,7,22,2,2,22,4,2,0,7,0,0,0,0,0,0.0004,0.0044,0.1428,0.0,0,0
14,30,5,0,8,22,3,3,21,5,3,0,8,1,0,0,0,0,0.0006,0.0044,0.143,0.0,0,0
15,37,6,0,10,27,2,2,26,6,2,0,10,1,0,0,0,0,0.0004,0.0054,0.1434,0.0,0,0
16,44,7,0,11,33,3,2,33,7,2,0,11,0,0,0,0,0,0.0006,0.0066,0.1436,0.0,0,0
17,48,7,1,11,36,2,3,36,7,3,1,11,0,0,0,0,0,0.0004,0.0072,0.14363,0.02083,0,0
18,51,9,1,12,38,4,3,38,9,3,1,12,0,0,0,0,0,0.0008,0.0076,0.14383,0.01961,0,0
19,56,10,1,14,41,5,4,41,10,4,1,14,0,0,0,0,0,0.001,0.0082,0.14423,0.01786,0,0
20,60,11,1,15,44,5,4,44,11,4,1,15,0,0,0,0,0,0.001,0.0088,0.14443,0.01667,0,0
21,65,12,1,17,47,6,5,47,12,5,1,17,0,0,0,0,0,0.0012,0.0094,0.14483,0.01538,0,0
22,70,13,1,20,49,5,4,49,13,4,1,20,0,0,0,0,0,0.001,0.0098,0.14543,0.01429,0,0
23,76,16,1,21,54,7,4,54,16,4,1,21,0,0,0,0,0,0.0014,0.0108,0.14563,0.01316,0,0
24,82,16,1,31,50,6,4,49,16,4,1,31,1,0,0,0,0,0.0012,0.01,0.14763,0.0122,0,0
25,84,18,1,38,45,7,4,44,18,4,1,38,1,0,0,0,0,0.0014,0.009,0.14903,0.0119,0,0
26,87,19,1,45,41,5,3,41,19,3,1,44,0,0,0,0,1,0.001,0.0082,0.15043,0.01149,0,0
27,89,20,1,48,40,5,3,40,20,3,1,47,0,0,0,0,1,0.001,0.008,0.15103,0.01124,0,0
28,99,20,2,48,49,4,6,48,20,6,2,47,1,0,0,0,1,0.0008,0.0098,0.15106,0.0202,0,0
29,104,24,2,51,51,7,6,50,24,6,2,50,1,0,0,0,1,0.0014,0.0102,0.15166,0.01923,0,0
30,109,24,2,56,51,6,6,50,24,6,2,55,1,0,0,0,1,0.0012,0.0102,0.15266,0.01835,0,0
31,127,25,2,62,63,7,8,62,25,8,2,61,1,0,0,0,1,0.0014,0.01261,0.15386,0.01575,0,0
32,133,28,3,67,63,5,5,61,28,5,3,66,2,0,0,0,1,0.001,0.01261,0.15489,0.02256,0,0
33,144,29,3,72,69,5,4,67,29,4,3,70,2,0,0,0,2,0.001,0.01381,0.15589,0.02083,0,0
34,158,31,3,76,79,5,5,78,31,5,3,73,1,0,0,0,3,0.001,0.01581,0.15669,0.01899,0,0
35,164,35,3,81,80,9,5,79,35,5,3,78,1,0,0,0,3,0.0018,0.01601,0.15769,0.01829,0,0
36,168,35,3,84,81,8,6,80,35,5,3,81,1,0,1,0,3,0.0016,0.01621,0.15829,0.01786,0,0
37,178,38,3,88,87,10,6,85,37,5,3,85,2,1,1,0,3,0.002,0.01741,0.1591,0.01685,0,0
38,190,40,3,99,88,10,6,86,39,5,3,96,2,1,1,0,3,0.002,0.01761,0.1613,0.01579,0,0
39,198,42,3,104,91,11,7,88,41,6,3,101,3,1,1,0,3,0.0022,0.01821,0.1623,0.01515,0,0
40,209,44,3,109,97,12,8,93,43,7,3,106,4,1,1,0,3,0.0024,0.01941,0.1633,0.01435,0,0
41,220,47,3,117,100,12,8,96,46,7,3,114,4,1,1,0,3,0.0024,0.02001,0.1649,0.01364,0,0
42,231,49,3,128,100,11,9,96,48,9,3,124,4,1,0,0,4,0.0022,0.02001,0.1671,0.01299,0,0
43,248,52,4,135,109,10,7,103,51,7,4,131,6,1,0,0,4,0.002,0.02182,0.16853,0.01613,0,0
44,262,54,5,148,109,9,6,103,52,6,5,144,6,2,0,0,4,0.0018,0.02182,0.17117,0.01908,0,0
45,275,58,5,152,118,11,7,112,54,7,5,148,6,4,0,0,4,0.0022,0.02362,0.17197,0.01818,0,0
46,296,63,5,162,129,13,7,125,59,7,5,156,4,4,0,0,6,0.0026,0.02583,0.17397,0.01689,0,0
47,311,66,6,165,140,14,10,136,62,10,6,158,4,4,0,0,7,0.0028,0.02803,0.17461,0.01929,0,0
48,323,70,6,176,141,17,11,135,66,11,6,169,6,4,0,0,7,0.0034,0.02823,0.17681,0.01858,0,0
49,343,74,6,188,149,19,13,143,70,13,6,181,6,4,0,0,7,0.0038,0.02984,0.17922,0.01749,0,0
50,364,80,6,195,163,23,15,151,76,15,6,185,12,4,0,0,10,0.00461,0.03264,0.18062,0.01648,0,0
51,382,87,7,209,166,21,11,151,83,11,7,199,15,4,0,0,10,0.00421,0.03325,0.18346,0.01832,0,0
52,401,90,7,221,173,17,9,156,86,8,7,211,17,4,1,0,10,0.0034,0.03465,0.18586,0.01746,0,0
53,424,92,7,233,184,15,15,165,87,13,7,220,19,5,2,0,13,0.003,0.03685,0.18826,0.01651,0,0
54,444,100,7,246,191,20,16,174,94,14,7,231,17,6,2,0,15,0.00401,0.03825,0.19087,0.01577,0,0
55,463,106,7,256,200,23,15,182,100,13,7,238,18,6,2,0,18,0.00461,0.04006,0.19287,0.01512,0,0
56,479,113,7,276,196,25,18,174,106,16,7,256,22,7,2,0,20,0.00501,0.03925,0.19688,0.01461,0,0
57,498,118,8,289,201,25,18,174,111,16,8,269,27,7,2,0,20,0.00501,0.04026,0.19952,0.01606,0,0
58,522,123,8,306,208,20,15,181,115,14,8,282,27,8,1,0,24,0.00401,0.04167,0.20292,0.01533,0,0
59,539,128,8,315,216,23,18,187,119,17,8,289,29,9,1,0,26,0.00461,0.04327,0.20473,0.01484,0,0
60,555,134,9,331,215,23,18,186,125,16,9,301,29,9,2,0,30,0.00461,0.04308,0.20797,0.01622,0,0
61,585,138,9,351,225,23,18,192,128,16,9,321,33,10,2,0,30,0.00461,0.04508,0.21198,0.01538,0,0
62,608,144,9,372,227,23,21,192,134,19,9,338,35,10,2,0,34,0.00461,0.04548,0.21619,0.0148,0,0
63,630,151,9,394,227,28,23,189,140,20,9,357,38,11,3,0,37,0.00561,0.04548,0.2206,0.01429,0,0
