Day,Total infected,Total tested,Total deaths,Total recovered,Infected,Actual tested,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Known infected %,Infected population %,Population immunity %,Death rate,Total isolated,Isolated
1,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0.0,0.002,0.0,0.0,0,0
2,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0.0,0.00233,0.0,0.0,0,0
3,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0.0,0.00233,0.0,0.0,0,0
4,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0.0,0.00233,0.0,0.0,0,0
5,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0.0,0.00267,0.0,0.0,0,0
6,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0.0,0.003,0.0,0.0,0,0
7,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0.0,0.003,0.0,0.0,0,0
8,10,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0.0,0.00333,0.0,0.0,0,0
9,13,0,0,0,13,0,0,11,0,0,0,0,2,0,0,0,0,0.0,0.00433,0.0,0.0,0,0
10,14,0,0,4,10,0,0,7,0,0,0,4,3,0,0,0,0,0.0,0.00333,0.00133,0.0,0,0
11,14,0,0,6,8,0,0,5,0,0,0,6,3,0,0,0,0,0.0,0.00267,0.002,0.0,0,0
12,16,1,0,6,10,1,0,6,1,0,0,6,4,0,0,0,0,0.00033,0.00333,0.002,0.0,0,0
13,16,1,0,6,10,1,0,6,1,0,0,6,4,0,0,0,0,0.00033,0.00333,0.002,0.0,0,0
14,18,1,0,6,12,1,0,7,1,0,0,6,5,0,0,0,0,0.00033,0.004,0.002,0.0,0,0
15,21,1,0,7,14,1,1,9,1,1,0,6,5,0,0,0,1,0.00033,0.00467,0.00233,0.0,0,0
16,24,2,0,8,16,2,1,12,2,1,0,6,4,0,0,0,2,0.00067,0.00533,0.00267,0.0,0,0
17,24,2,0,9,15,1,1,11,2,1,0,7,4,0,0,0,2,0.00033,0.005,0.003,0.0,0,0
18,25,2,0,10,15,0,0,10,2,0,0,8,5,0,0,0,2,0.0,0.005,0.00333,0.0,0,0
19,26,2,0,11,15,0,0,10,2,0,0,9,5,0,0,0,2,0.0,0.005,0.00367,0.0,0,0
20,29,2,0,12,17,0,1,12,2,1,0,10,5,0,0,0,2,0.0,0.00567,0.004,0.0,0,0
21,31,3,0,14,17,1,1,11,3,1,0,11,6,0,0,0,3,0.00033,0.00567,0.00467,0.0,0,0
22,33,3,0,16,17,0,0,11,3,0,0,13,6,0,0,0,3,0.0,0.00567,0.00533,0.0,0,0
23,34,3,0,16,18,0,0,13,3,0,0,13,5,0,0,0,3,0.0,0.006,0.00533,0.0,0,0
24,37,3,0,18,19,0,1,14,3,1,0,14,5,0,0,0,4,0.0,0.00633,0.006,0.0,0,0
25,39,4,0,20,19,1,1,14,4,1,0,16,5,0,0,0,4,0.00033,0.00633,0.00667,0.0,0,0
26,41,4,0,21,20,1,1,14,4,1,0,17,6,0,0,0,4,0.00033,0.00667,0.007,0.0,0,0
27,41,4,0,22,19,0,0,14,4,0,0,18,5,0,0,0,4,0.0,0.00633,0.00733,0.0,0,0
28,43,4,0,24,19,0,0,16,4,0,0,18,3,0,0,0,6,0.0,0.00633,0.008,0.0,0,0
29,44,4,0,26,18,0,1,13,4,1,0,20,5,0,0,0,6,0.0,0.006,0.00867,0.0,0,0
30,45,5,0,27,18,1,2,12,5,1,0,21,6,0,1,0,6,0.00033,0.006,0.009,0.0,0,0
31,46,6,0,29,17,2,2,10,5,1,0,23,7,1,1,0,6,0.00067,0.00567,0.00967,0.0,0,0
32,47,6,0,29,18,2,2,11,5,1,0,23,7,1,1,0,6,0.00067,0.006,0.00967,0.0,0,0
33,48,6,0,31,17,2,2,10,5,1,0,24,7,1,1,0,7,0.00067,0.00567,0.01033,0.0,0,0
34,49,6,0,33,16,2,2,9,5,1,0,26,7,1,1,0,7,0.00067,0.00533,0.011,0.0,0,0
35,51,7,1,34,16,2,1,10,5,0,1,26,6,2,1,0,8,0.00067,0.00534,0.01134,0.01961,0,0
36,52,7,1,37,14,1,1,10,5,0,1,28,4,2,1,0,9,0.00033,0.00467,0.01234,0.01923,0,0
37,53,8,1,38,14,2,1,10,5,0,1,29,4,3,1,0,9,0.00067,0.00467,0.01267,0.01887,0,0
38,54,8,1,39,14,2,1,10,5,0,1,30,4,3,1,0,9,0.00067,0.00467,0.013,0.01852,0,0
39,56,8,1,40,15,2,1,10,5,0,1,31,5,3,1,0,9,0.00067,0.005,0.01334,0.01786,0,0
40,56,8,2,41,13,1,0,9,5,0,1,32,4,3,0,1,9,0.00033,0.00434,0.01368,0.03571,0,0
41,59,8,2,42,15,1,0,10,5,0,1,32,5,3,0,1,10,0.00033,0.005,0.01401,0.0339,0,0
42,60,8,2,45,13,0,1,9,5,1,1,33,4,3,0,1,12,0.0,0.00434,0.01501,0.03333,0,0
43,61,11,2,46,13,3,2,9,7,2,1,34,4,4,0,1,12,0.001,0.00434,0.01534,0.03279,0,0
44,65,12,2,47,16,3,2,12,8,2,1,35,4,4,0,1,12,0.001,0.00534,0.01568,0.03077,0,0
45,66,12,2,48,16,3,3,12,8,2,1,36,4,4,1,1,12,0.001,0.00534,0.01601,0.0303,0,0
46,70,12,2,49,19,3,3,13,8,2,1,37,6,4,1,1,12,0.001,0.00634,0.01634,0.02857,0,0
47,74,13,2,51,21,3,3,14,8,2,1,39,7,5,1,1,12,0.001,0.007,0.01701,0.02703,0,0
48,76,14,2,53,21,3,2,13,9,1,1,41,8,5,1,1,12,0.001,0.007,0.01768,0.02632,0,0
