Day,Total infected,Total tested,Total deaths,Total recovered,Infected,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Infected population %,Death rate
1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0002,0.0
2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0002,0.0
3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0002,0.0
4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0002,0.0
5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0002,0.0
6,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.0004,0.0
7,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.0004,0.0
8,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.0004,0.0
9,2,1,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0.0004,0.0
10,2,1,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0.0004,0.0
11,2,1,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0.0004,0.0
12,2,1,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0.0004,0.0
13,4,1,0,0,4,0,4,1,0,0,0,0,0,0,0,0,0.0008,0.0
14,4,1,0,0,4,1,4,1,1,0,0,0,0,0,0,0,0.0008,0.0
15,4,3,0,0,4,2,4,3,2,0,0,0,0,0,0,0,0.0008,0.0
16,5,3,0,1,4,2,4,3,2,0,1,0,0,0,0,0,0.0008,0.0
17,7,3,0,1,6,2,6,3,2,0,1,0,0,0,0,0,0.0012,0.0
18,8,3,0,1,7,2,7,3,2,0,1,0,0,0,0,0,0.0014,0.0
19,9,3,0,2,7,1,7,3,1,0,2,0,0,0,0,0,0.0014,0.0
20,10,4,0,2,8,1,8,4,1,0,2,0,0,0,0,0,0.0016,0.0
21,10,5,0,2,8,1,8,5,1,0,2,0,0,0,0,0,0.0016,0.0
22,11,6,0,2,9,1,9,6,1,0,2,0,0,0,0,0,0.0018,0.0
23,15,7,0,4,11,0,11,7,0,0,4,0,0,0,0,0,0.0022,0.0
24,16,8,0,4,12,0,12,8,0,0,4,0,0,0,0,0,0.0024,0.0
25,19,9,0,4,15,0,15,9,0,0,4,0,0,0,0,0,0.003,0.0
26,21,10,0,5,16,0,16,10,0,0,5,0,0,0,0,0,0.0032,0.0
27,24,13,0,7,17,0,17,13,0,0,7,0,0,0,0,0,0.0034,0.0
28,27,13,0,8,19,0,19,13,0,0,8,0,0,0,0,0,0.0038,0.0
29,28,13,0,8,20,0,19,13,0,0,8,1,0,0,0,0,0.004,0.0
30,33,14,0,9,24,2,23,14,2,0,9,1,0,0,0,0,0.0048,0.0
31,40,16,0,9,31,3,30,16,3,0,9,1,0,0,0,0,0.0062,0.0
32,46,17,0,11,35,3,32,17,3,0,11,3,0,0,0,0,0.007,0.0
33,54,20,0,14,40,5,37,20,5,0,14,3,0,0,0,0,0.008,0.0
34,60,24,0,15,45,6,42,24,6,0,15,3,0,0,0,0,0.009,0.0
35,67,26,0,18,49,6,46,25,5,0,18,3,1,1,0,0,0.0098,0.0
36,74,30,0,19,55,7,52,29,6,0,19,3,1,1,0,0,0.011,0.0
37,89,35,0,22,67,7,62,34,6,0,22,5,1,1,0,0,0.0134,0.0
38,106,42,0,25,81,8,76,41,7,0,25,5,1,1,0,0,0.0162,0.0
39,128,52,0,27,101,8,97,49,7,0,26,4,3,1,0,1,0.0202,0.0
40,146,56,0,33,113,7,108,53,6,0,32,5,3,1,0,1,0.0226,0.0
41,164,62,0,38,126,10,121,59,9,0,37,5,3,1,0,1,0.0252,0.0
42,184,67,3,42,139,9,136,64,9,3,39,3,3,0,0,3,0.0278,0.0163
43,211,77,3,50,158,14,155,74,14,3,47,3,3,0,0,3,0.0316,0.01422
44,245,92,3,55,187,19,180,89,19,3,52,7,3,0,0,3,0.0374,0.01224
45,287,107,3,64,220,19,209,104,18,3,61,11,3,1,0,3,0.044,0.01045
46,325,117,3,71,251,29,238,112,27,3,68,13,5,2,0,3,0.0502,0.00923
47,388,140,4,79,305,30,285,134,28,4,76,20,6,2,0,3,0.061,0.01031
48,433,153,4,98,331,27,308,147,24,4,93,23,6,3,0,5,0.0662,0.00924
49,496,169,5,113,378,33,346,161,31,4,106,32,8,2,1,7,0.0756,0.01008
50,564,198,5,125,434,41,390,188,38,4,118,44,10,3,1,7,0.0868,0.00887
51,637,228,5,146,486,41,433,217,37,4,137,53,11,4,1,9,0.0972,0.00785
52,702,252,5,177,520,50,458,236,45,4,167,62,16,5,1,10,0.104,0.00712
53,798,292,5,211,582,50,490,273,45,4,197,92,19,5,1,14,0.1164,0.00627
54,903,325,7,231,665,51,549,294,46,6,214,116,31,5,1,17,0.133,0.00775
55,1008,355,7,270,731,68,604,320,60,6,250,127,35,8,1,20,0.1462,0.00694
56,1124,413,8,318,798,70,646,368,59,7,290,152,45,11,1,28,0.1596,0.00712
57,1241,467,8,367,866,76,683,408,63,7,333,183,59,13,1,34,0.1732,0.00645
58,1358,530,8,417,933,82,720,463,66,7,373,213,67,16,1,44,0.1866,0.00589
59,1485,587,9,474,1002,97,747,505,77,8,425,255,82,20,1,49,0.2004,0.00606
60,1607,649,10,525,1072,106,786,548,82,9,461,286,101,24,1,64,0.2144,0.00622
61,1747,733,10,590,1147,121,823,605,93,9,510,324,128,28,1,80,0.2294,0.00572
62,1916,798,10,676,1230,130,868,657,99,9,579,362,141,31,1,97,0.246,0.00522
63,2059,877,11,747,1301,142,894,707,103,10,638,407,170,39,1,109,0.2602,0.00534
64,2214,962,12,826,1376,150,914,762,107,10,698,462,200,43,2,128,0.2752,0.00542
65,2403,1038,12,916,1475,165,943,814,115,10,764,532,224,50,2,152,0.295,0.00499
66,2550,1136,14,1036,1500,162,929,882,110,11,856,571,254,52,3,180,0.3,0.00549
67,2717,1233,17,1149,1551,176,917,944,118,13,939,634,289,58,4,210,0.3102,0.00626
68,2903,1334,18,1253,1632,176,934,1007,117,14,1013,698,327,59,4,240,0.3264,0.0062
69,3078,1427,20,1352,1706,183,942,1065,122,15,1071,764,362,61,5,281,0.3412,0.0065
70,3203,1525,23,1481,1699,177,905,1118,115,18,1158,794,407,62,5,323,0.3398,0.00718
71,3359,1640,24,1608,1727,182,896,1177,110,19,1234,831,463,72,5,374,0.3454,0.00714
72,3506,1749,26,1744,1736,190,863,1235,100,19,1320,873,514,90,7,424,0.3472,0.00742
73,3643,1874,26,1885,1732,203,841,1290,99,19,1391,891,584,104,7,494,0.3464,0.00714
74,3779,1986,26,2054,1699,211,777,1348,100,19,1495,922,638,111,7,559,0.3398,0.00688
75,3897,2112,29,2211,1657,205,719,1398,89,19,1589,938,714,116,10,622,0.3314,0.00744
76,4015,2211,29,2366,1620,207,686,1426,92,19,1659,934,785,115,10,707,0.324,0.00722
77,4105,2299,31,2536,1538,204,622,1460,88,21,1749,916,839,116,10,787,0.3076,0.00755
78,4185,2380,31,2696,1458,206,562,1496,82,21,1831,896,884,124,10,865,0.2916,0.00741
79,4273,2467,34,2838,1401,192,522,1528,73,23,1903,879,939,119,11,935,0.2802,0.00796
80,4346,2546,36,3004,1306,161,459,1554,61,24,1978,847,992,100,12,1026,0.2612,0.00828
81,4388,2623,36,3164,1188,147,401,1578,58,24,2046,787,1045,89,12,1118,0.2376,0.0082
82,4427,2684,36,3326,1065,137,344,1589,50,24,2118,721,1095,87,12,1208,0.213,0.00813
83,4465,2739,38,3470,957,128,304,1603,40,24,2180,653,1136,88,14,1290,0.1914,0.00851
84,4499,2794,39,3603,857,113,259,1621,39,24,2231,598,1173,74,15,1372,0.1714,0.00867
85,4527,2853,40,3706,781,106,238,1640,32,25,2267,543,1213,74,15,1439,0.1562,0.00884
86,4560,2889,42,3814,704,95,203,1646,23,26,2305,501,1243,72,16,1509,0.1408,0.00921
87,4586,2926,43,3913,630,92,170,1658,20,27,2346,460,1268,72,16,1567,0.126,0.00938
88,4609,2973,44,4016,549,83,142,1668,16,27,2379,407,1305,67,17,1637,0.1098,0.00955
89,4621,3008,45,4091,485,77,125,1678,15,27,2400,360,1330,62,18,1691,0.097,0.00974
90,4634,3032,46,4163,425,70,113,1685,12,28,2422,312,1347,58,18,1741,0.085,0.00993
91,4650,3053,49,4215,386,59,97,1691,11,28,2440,289,1362,48,21,1775,0.0772,0.01054
92,4661,3075,51,4282,328,57,88,1694,12,28,2455,240,1381,45,23,1827,0.0656,0.01094
