Day,Total infected,Total tested,Total deaths,Total recovered,Infected,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Infected population %,Death rate
1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.00033,0.0
2,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.00067,0.0
3,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0.001,0.0
4,5,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0.00167,0.0
5,7,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0.00233,0.0
6,10,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0.00333,0.0
7,11,1,0,1,10,1,8,1,1,0,1,2,0,0,0,0,0.00333,0.0
8,14,2,0,1,13,2,11,2,1,0,1,2,0,1,0,0,0.00433,0.0
9,21,3,0,1,20,2,16,2,1,0,1,4,1,1,0,0,0.00667,0.0
10,27,8,0,1,26,2,19,4,1,0,1,7,4,1,0,0,0.00867,0.0
11,42,9,1,1,40,2,29,5,1,1,1,11,4,1,0,0,0.01333,0.02381
12,58,13,1,2,55,2,44,8,1,1,1,11,5,1,0,1,0.01833,0.01724
13,79,14,1,3,75,3,58,9,2,1,2,17,5,1,0,1,0.025,0.01266
14,94,20,1,3,90,5,63,14,2,1,2,27,6,3,0,1,0.03,0.01064
15,124,24,1,4,119,7,86,15,4,1,3,33,9,3,0,1,0.03967,0.00806
16,170,33,1,8,161,10,114,21,8,1,4,47,12,2,0,4,0.05367,0.00588
17,222,40,1,11,210,15,146,28,9,1,7,64,12,6,0,4,0.07,0.0045
18,312,56,1,14,297,20,197,37,11,1,10,100,19,9,0,4,0.099,0.00321
19,409,74,1,23,385,20,242,45,11,1,19,143,29,9,0,4,0.12833,0.00244
20,522,103,1,29,492,26,312,67,14,1,24,180,36,12,0,5,0.164,0.00192
21,558,131,1,40,517,39,325,87,24,1,31,192,44,15,0,9,0.17233,0.00179
22,592,171,2,55,535,50,339,113,30,2,38,196,58,20,0,17,0.17833,0.00338
23,647,208,2,74,571,57,348,136,35,2,52,223,72,22,0,22,0.19033,0.00309
24,710,239,2,90,618,65,377,160,42,2,63,241,79,23,0,27,0.206,0.00282
25,771,274,2,121,648,72,393,180,48,2,85,255,94,24,0,36,0.216,0.00259
26,835,302,2,163,670,73,398,199,46,2,112,272,103,27,0,51,0.22333,0.0024
27,903,336,3,206,694,71,403,219,47,2,133,291,117,24,1,73,0.23133,0.00332
28,972,366,4,270,698,74,396,239,49,3,172,302,127,25,1,98,0.23267,0.00412
29,1036,407,4,331,701,72,392,264,49,3,210,309,143,23,1,121,0.23367,0.00386
30,1096,445,5,399,692,73,391,283,46,4,248,301,162,27,1,151,0.23067,0.00456
31,1158,491,5,466,687,71,384,308,45,4,284,303,183,26,1,182,0.229,0.00432
32,1213,525,5,532,676,75,375,323,45,4,323,301,202,30,1,209,0.22533,0.00412
33,1269,559,6,598,665,72,356,343,37,5,367,309,216,35,1,231,0.22167,0.00473
34,1332,606,6,647,679,78,363,363,39,5,390,316,243,39,1,257,0.22633,0.0045
35,1379,659,6,709,664,85,357,392,44,5,423,307,267,41,1,286,0.22133,0.00435
36,1435,697,7,757,671,90,361,412,44,6,454,310,285,46,1,303,0.22367,0.00488
37,1495,726,9,827,659,80,356,426,38,8,488,303,300,42,1,339,0.21967,0.00602
38,1548,764,9,889,650,79,349,447,41,8,520,301,317,38,1,369,0.21667,0.00581
39,1589,805,11,965,613,70,318,469,35,9,570,295,336,35,2,395,0.20433,0.00692
40,1630,825,11,1028,591,65,305,481,31,9,604,286,344,34,2,424,0.197,0.00675
41,1664,855,11,1073,580,65,290,496,28,9,633,290,359,37,2,440,0.19333,0.00661
42,1700,892,12,1135,553,63,268,514,26,10,669,285,378,37,2,466,0.18433,0.00706
43,1731,921,12,1203,516,61,245,527,26,10,705,271,394,35,2,498,0.172,0.00693
44,1757,944,13,1258,486,56,231,538,23,10,730,255,406,33,3,528,0.162,0.0074
45,1788,968,13,1312,463,62,220,545,26,10,754,243,423,36,3,558,0.15433,0.00727
46,1816,991,13,1359,444,63,191,554,28,10,783,253,437,35,3,576,0.148,0.00716
