Day,Total infected,Total tested,Total deaths,Total recovered,Infected,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Infected population %,Death rate
1,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0.001,0.0
2,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0.001,0.0
3,5,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0.00167,0.0
4,6,1,0,0,6,0,6,1,0,0,0,0,0,0,0,0,0.002,0.0
5,8,2,0,0,8,0,8,2,0,0,0,0,0,0,0,0,0.00267,0.0
6,10,2,0,0,10,0,10,2,0,0,0,0,0,0,0,0,0.00333,0.0
7,12,3,0,0,12,0,12,3,0,0,0,0,0,0,0,0,0.004,0.0
8,13,4,0,2,11,0,11,4,0,0,2,0,0,0,0,0,0.00367,0.0
9,14,6,0,3,11,1,9,5,1,0,3,2,1,0,0,0,0.00367,0.0
10,16,9,0,3,13,1,11,8,1,0,3,2,1,0,0,0,0.00433,0.0
11,17,9,0,3,14,1,12,8,1,0,3,2,1,0,0,0,0.00467,0.0
12,18,9,0,3,15,1,13,8,1,0,3,2,1,0,0,0,0.005,0.0
13,19,9,0,3,16,1,14,8,1,0,3,2,1,0,0,0,0.00533,0.0
14,20,9,1,4,15,0,13,8,0,1,4,2,1,0,0,0,0.005,0.05
15,22,9,1,6,15,0,12,8,0,1,6,3,1,0,0,0,0.005,0.04545
16,24,10,1,8,15,1,12,9,1,1,8,3,1,0,0,0,0.005,0.04167
17,25,11,1,8,16,2,12,10,1,1,8,4,1,1,0,0,0.00533,0.04
18,30,12,1,9,20,2,16,10,1,1,8,4,2,1,0,1,0.00667,0.03333
19,34,12,1,12,21,2,15,10,1,1,11,6,2,1,0,1,0.007,0.02941
20,36,12,1,15,20,2,16,10,1,1,13,4,2,1,0,2,0.00667,0.02778
21,42,13,1,15,26,2,22,11,1,1,13,4,2,1,0,2,0.00867,0.02381
22,47,15,1,16,30,1,27,12,1,1,13,3,3,0,0,3,0.01,0.02128
23,51,18,1,18,32,1,28,15,1,1,15,4,3,0,0,3,0.01067,0.01961
24,57,20,1,18,38,1,33,16,1,1,15,5,4,0,0,3,0.01267,0.01754
25,66,23,1,19,46,1,40,18,1,1,16,6,5,0,0,3,0.01533,0.01515
26,72,27,1,22,49,2,41,21,2,1,18,8,6,0,0,4,0.01633,0.01389
27,78,28,1,22,55,2,44,22,2,1,18,11,6,0,0,4,0.01833,0.01282
28,80,29,1,27,52,4,43,23,4,1,21,9,6,0,0,6,0.01733,0.0125
29,97,34,1,29,67,7,54,27,7,1,23,13,7,0,0,6,0.02233,0.01031
30,106,39,1,30,75,11,59,31,8,1,24,16,8,3,0,6,0.025,0.00943
31,114,44,1,34,79,14,59,34,11,1,28,20,10,3,0,6,0.02633,0.00877
32,122,50,1,37,84,15,63,40,10,1,31,21,10,5,0,6,0.028,0.0082
33,137,55,1,41,95,15,68,43,10,1,34,27,12,5,0,7,0.03167,0.0073
34,147,60,1,50,96,12,67,46,8,1,42,29,14,4,0,8,0.032,0.0068
35,159,66,1,56,102,14,73,49,10,1,47,29,17,4,0,9,0.034,0.00629
36,180,72,2,60,118,13,83,55,10,2,49,35,17,3,0,11,0.03933,0.01111
37,191,79,2,64,125,13,85,59,11,2,52,40,20,2,0,12,0.04167,0.01047
38,205,84,2,68,135,14,93,64,10,2,55,42,20,4,0,13,0.045,0.00976
39,218,91,3,77,138,13,96,67,9,3,61,42,24,4,0,16,0.046,0.01376
40,235,101,3,84,148,13,101,73,9,3,65,47,28,4,0,19,0.04933,0.01277
