Day,Total infected,Total tested,Total deaths,Total recovered,Infected,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Infected population %,Death rate
1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.00033,0.0
2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.00033,0.0
3,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.00067,0.0
4,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0.001,0.0
5,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0.001,0.0
6,7,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0.00233,0.0
7,9,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0.003,0.0
8,10,0,0,0,10,1,10,0,1,0,0,0,0,0,0,0,0.00333,0.0
9,15,2,0,0,15,2,15,2,2,0,0,0,0,0,0,0,0.005,0.0
10,21,4,0,0,21,2,21,4,2,0,0,0,0,0,0,0,0.007,0.0
11,29,7,0,0,29,3,27,7,3,0,0,2,0,0,0,0,0.00967,0.0
12,41,9,0,1,40,4,37,9,4,0,1,3,0,0,0,0,0.01333,0.0
13,61,11,0,3,58,6,53,11,6,0,3,5,0,0,0,0,0.01933,0.0
14,82,15,0,4,78,7,67,15,7,0,4,11,0,0,0,0,0.026,0.0
15,112,21,0,5,107,6,92,21,6,0,5,15,0,0,0,0,0.03567,0.0
16,158,26,0,9,149,10,128,26,9,0,8,21,0,1,0,1,0.04967,0.0
17,207,37,0,13,194,14,164,35,12,0,12,30,2,2,0,1,0.06467,0.0
18,295,54,0,17,278,15,229,48,12,0,16,49,6,3,0,1,0.09267,0.0
19,376,64,0,25,351,19,277,56,14,0,22,74,8,5,0,3,0.117,0.0
20,473,87,0,32,441,21,340,75,16,0,27,101,12,5,0,5,0.147,0.0
21,594,103,1,44,549,21,405,86,16,0,37,144,17,5,1,7,0.183,0.00168
22,741,134,1,61,679,28,494,107,23,0,50,185,27,5,1,11,0.22633,0.00135
23,905,176,1,79,825,37,589,140,30,0,63,236,36,7,1,16,0.275,0.0011
24,1095,221,2,103,990,46,699,169,38,1,82,291,52,8,1,21,0.33,0.00183
25,1279,290,2,133,1144,58,798,223,46,1,107,346,67,12,1,26,0.38133,0.00156
26,1482,354,4,165,1313,81,885,269,63,3,132,428,85,18,1,33,0.43767,0.0027
27,1692,428,5,214,1473,102,942,320,76,4,171,531,108,26,1,43,0.491,0.00296
28,1926,509,7,290,1629,135,981,373,94,6,218,648,136,41,1,72,0.543,0.00363
29,2120,614,8,366,1746,152,1003,438,102,7,271,743,176,50,1,95,0.582,0.00377
30,2291,710,10,433,1848,180,998,495,119,8,319,850,215,61,2,114,0.616,0.00436
31,2451,838,10,549,1892,190,963,564,121,8,400,929,274,69,2,149,0.63067,0.00408
32,2582,946,12,687,1883,203,914,622,115,10,497,969,324,88,2,190,0.62767,0.00465
33,2688,1059,15,839,1834,200,849,673,105,13,591,985,386,95,2,248,0.61133,0.00558
34,2763,1158,16,980,1767,203,771,714,109,14,675,996,444,94,2,305,0.589,0.00579
35,2827,1249,18,1138,1671,197,698,753,98,15,769,973,496,99,3,369,0.557,0.00637
36,2878,1352,19,1330,1529,191,610,791,94,16,860,919,561,97,3,470,0.50967,0.0066
37,2911,1419,19,1508,1384,185,532,818,82,16,949,852,601,103,3,559,0.46133,0.00653
38,2930,1495,22,1702,1206,171,435,838,60,17,1049,771,657,111,5,653,0.402,0.00751
39,2943,1568,24,1878,1041,155,359,864,52,18,1130,682,704,103,6,748,0.347,0.00815
40,2954,1618,25,2031,898,134,314,878,47,18,1190,584,740,87,7,841,0.29933,0.00846
41,2963,1654,26,2177,760,128,257,897,44,18,1247,503,757,84,8,930,0.25333,0.00877
42,2967,1680,26,2336,605,109,188,905,33,18,1316,417,775,76,8,1020,0.20167,0.00876
43,2974,1709,28,2453,493,83,159,916,27,18,1354,334,793,56,10,1099,0.16433,0.00941
44,2980,1726,28,2537,415,71,128,921,23,18,1385,287,805,48,10,1152,0.13833,0.0094
45,2981,1736,31,2620,330,58,107,922,18,18,1410,223,814,40,13,1210,0.11,0.0104
46,2982,1749,34,2680,268,46,86,926,15,19,1433,182,823,31,15,1247,0.08933,0.0114
47,2982,1762,40,2751,191,27,63,929,10,21,1455,128,833,17,19,1296,0.06367,0.01341
48,2983,1769,44,2794,145,24,39,933,5,24,1476,106,836,19,20,1318,0.04833,0.01475
49,2984,1774,44,2842,98,16,28,934,4,24,1487,70,840,12,20,1355,0.03267,0.01475
50,2984,1777,45,2867,72,13,21,935,2,25,1494,51,842,11,20,1373,0.024,0.01508
51,2984,1779,46,2888,50,10,16,936,2,25,1499,34,843,8,21,1389,0.01667,0.01542
52,2984,1782,47,2902,35,6,10,937,1,25,1505,25,845,5,22,1397,0.01167,0.01575
