Day,Total infected,Total tested,Total deaths,Total recovered,Infected,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Infected population %,Death rate
1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.00033,0.0
2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.00033,0.0
3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.00033,0.0
4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.00033,0.0
5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.00033,0.0
6,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0.001,0.0
7,5,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0.00167,0.0
8,7,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0.00233,0.0
9,8,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0.00267,0.0
10,13,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0.00433,0.0
11,16,1,0,0,16,1,16,1,1,0,0,0,0,0,0,0,0.00533,0.0
12,23,2,0,1,22,1,21,2,1,0,1,1,0,0,0,0,0.00733,0.0
13,27,4,0,1,26,1,25,4,1,0,1,1,0,0,0,0,0.00867,0.0
14,38,4,0,3,35,1,34,4,1,0,3,1,0,0,0,0,0.01167,0.0
15,55,5,0,3,52,2,48,5,1,0,3,4,0,1,0,0,0.01733,0.0
16,73,7,0,4,69,3,63,6,2,0,4,6,1,1,0,0,0.023,0.0
17,95,10,0,5,90,4,80,9,3,0,5,10,1,1,0,0,0.03,0.0
18,128,16,0,10,118,4,107,15,4,0,9,11,1,0,0,1,0.03933,0.0
19,183,24,0,14,169,7,154,23,7,0,13,15,1,0,0,1,0.05633,0.0
20,232,35,0,15,217,8,195,34,8,0,14,22,1,0,0,1,0.07233,0.0
21,295,47,0,20,275,16,242,44,15,0,19,33,3,1,0,1,0.09167,0.0
22,372,70,0,28,344,21,300,64,20,0,26,44,6,1,0,2,0.11467,0.0
23,404,100,0,39,365,23,317,90,22,0,37,48,10,1,0,2,0.12167,0.0
24,432,120,0,48,384,24,333,110,23,0,45,51,10,1,0,3,0.128,0.0
25,463,141,1,67,395,27,343,127,26,1,59,52,14,1,0,8,0.13167,0.00216
26,502,168,2,83,417,34,361,150,32,2,75,56,18,2,0,8,0.139,0.00398
27,545,198,3,110,432,34,379,177,31,3,97,53,21,3,0,13,0.144,0.0055
28,582,227,3,135,444,41,393,200,39,3,118,51,27,2,0,17,0.148,0.00515
29,620,251,3,166,451,43,397,222,41,3,145,54,29,2,0,21,0.15033,0.00484
30,661,278,3,207,451,53,397,249,51,3,179,54,29,2,0,28,0.15033,0.00454
31,687,307,3,247,437,50,388,276,48,3,210,49,31,2,0,37,0.14567,0.00437
32,721,320,3,283,435,54,381,285,48,3,242,54,35,6,0,41,0.145,0.00416
33,762,344,7,323,432,50,376,306,45,6,276,56,38,5,1,47,0.144,0.00919
34,805,366,9,371,425,50,368,324,46,7,318,57,42,4,2,53,0.14167,0.01118
35,840,390,9,404,427,53,366,345,48,7,346,61,45,5,2,58,0.14233,0.01071
36,868,408,11,439,418,49,351,359,43,9,378,67,49,6,2,61,0.13933,0.01267
37,894,431,12,482,400,44,338,380,39,10,412,62,51,5,2,70,0.13333,0.01342
38,927,453,14,517,396,43,333,401,39,12,441,63,52,4,2,76,0.132,0.0151
39,963,468,16,554,393,44,322,413,39,14,476,71,55,5,2,78,0.131,0.01661
40,1002,492,17,594,391,48,310,431,42,15,513,81,61,6,2,81,0.13033,0.01697
41,1036,518,17,637,382,44,299,450,38,15,549,83,68,6,2,88,0.12733,0.01641
42,1064,541,18,656,390,51,299,470,42,16,566,91,71,9,2,90,0.13,0.01692
43,1094,558,19,689,386,53,298,484,45,16,588,88,74,8,3,101,0.12867,0.01737
44,1135,579,19,730,386,49,290,501,40,16,622,96,78,9,3,108,0.12867,0.01674
45,1159,605,20,780,359,38,256,520,30,16,665,103,85,8,4,115,0.11967,0.01726
46,1192,629,20,812,360,41,252,539,31,16,691,108,90,10,4,121,0.12,0.01678
47,1218,654,22,843,353,39,241,556,25,17,716,112,98,14,5,127,0.11767,0.01806
48,1248,677,22,882,344,37,234,566,24,17,746,110,111,13,5,136,0.11467,0.01763
49,1278,694,24,909,345,36,228,579,23,19,763,117,115,13,5,146,0.115,0.01878
50,1306,709,24,944,338,36,216,591,22,19,789,122,118,14,5,155,0.11267,0.01838
51,1383,727,25,980,378,40,228,601,26,20,812,150,126,14,5,168,0.126,0.01808
52,1472,747,26,1015,431,33,246,613,20,20,837,185,134,13,6,178,0.14367,0.01766
53,1566,764,26,1044,496,34,267,622,18,20,854,229,142,16,6,190,0.16533,0.0166
54,1655,790,27,1077,551,44,282,635,23,21,871,269,155,21,6,206,0.18367,0.01631
