Day,Total infected,Total tested,Total deaths,Total recovered,Infected,Actual tested,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Known infected %,Infected population %,Population immunity %,Death rate,Total isolated,Isolated
1,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0.0,0.0005,0.0,0.0,0,0
2,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0.0,0.0005,0.0,0.0,0,0
3,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0.0,0.0006,0.0,0.0,0,0
4,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0.0,0.0006,0.0,0.0,0,0
5,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0.0,0.0007,0.0,0.0,0,0
6,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0.0,0.0008,0.0,0.0,0,0
7,9,0,0,1,8,0,0,8,0,0,0,1,0,0,0,0,0,0.0,0.0008,0.0001,0.0,0,0
8,10,0,0,2,8,0,0,8,0,0,0,2,0,0,0,0,0,0.0,0.0008,0.0002,0.0,0,0
9,10,0,0,2,8,0,1,8,0,1,0,2,0,0,0,0,0,0.0,0.0008,0.0002,0.0,0,0
10,11,1,0,3,8,1,1,8,1,1,0,3,0,0,0,0,0,0.0001,0.0008,0.0003,0.0,0,0
11,13,1,0,4,9,1,1,9,1,1,0,4,0,0,0,0,0,0.0001,0.0009,0.0004,0.0,0,0
12,13,1,0,4,9,1,1,9,1,1,0,4,0,0,0,0,0,0.0001,0.0009,0.0004,0.0,0,0
13,15,2,0,4,11,2,1,11,2,1,0,4,0,0,0,0,0,0.0002,0.0011,0.0004,0.0,0,0
14,16,3,0,6,10,2,0,10,3,0,0,6,0,0,0,0,0,0.0002,0.001,0.0006,0.0,0,0
15,20,3,0,7,13,1,0,13,3,0,0,7,0,0,0,0,0,0.0001,0.0013,0.0007,0.0,0,0
16,20,3,0,7,13,1,0,12,3,0,0,7,1,0,0,0,0,0.0001,0.0013,0.0007,0.0,0,0
17,21,3,0,7,14,1,0,13,3,0,0,7,1,0,0,0,0,0.0001,0.0014,0.0007,0.0,0,0
18,21,3,0,7,14,1,0,13,3,0,0,7,1,0,0,0,0,0.0001,0.0014,0.0007,0.0,0,0
19,22,3,0,9,13,0,2,12,3,1,0,9,1,0,1,0,0,0.0,0.0013,0.0009,0.0,0,0
20,27,5,0,12,15,2,2,12,4,1,0,12,3,1,1,0,0,0.0002,0.0015,0.0012,0.0,0,0
21,28,5,0,12,16,2,3,13,4,2,0,12,3,1,1,0,0,0.0002,0.0016,0.0012,0.0,0,0
