Day,Total infected,Total tested,Total deaths,Total recovered,Infected,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Infected population %,Death rate
1,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.00067,0.0
2,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.00067,0.0
3,3,0,0,0,3,0,1,0,0,0,0,2,0,0,0,0,0.001,0.0
4,3,0,0,0,3,0,1,0,0,0,0,2,0,0,0,0,0.001,0.0
5,3,1,0,0,3,0,1,1,0,0,0,2,0,0,0,0,0.001,0.0
6,3,2,0,0,3,0,1,1,0,0,0,2,1,0,0,0,0.001,0.0
7,3,2,0,0,3,0,1,1,0,0,0,2,1,0,0,0,0.001,0.0
8,4,2,0,0,4,0,1,1,0,0,0,3,1,0,0,0,0.00133,0.0
9,5,2,0,0,5,1,2,1,1,0,0,3,1,0,0,0,0.00167,0.0
10,5,2,0,0,5,1,2,1,1,0,0,3,1,0,0,0,0.00167,0.0
11,6,4,0,0,6,1,3,1,1,0,0,3,3,0,0,0,0.002,0.0
12,7,4,0,0,7,1,4,1,1,0,0,3,3,0,0,0,0.00233,0.0
13,7,5,0,1,6,1,4,2,1,0,0,2,3,0,0,1,0.002,0.0
14,7,7,0,1,6,1,4,4,1,0,0,2,3,0,0,1,0.002,0.0
15,9,7,0,1,8,1,6,4,1,0,0,2,3,0,0,1,0.00267,0.0
16,12,8,0,2,10,0,6,4,0,0,1,4,4,0,0,1,0.00333,0.0
17,13,8,0,2,11,0,8,4,0,0,1,3,4,0,0,1,0.00367,0.0
18,14,8,0,2,12,0,9,4,0,0,1,3,4,0,0,1,0.004,0.0
19,15,9,0,2,13,0,10,5,0,0,1,3,4,0,0,1,0.00433,0.0
20,15,11,0,3,12,0,9,7,0,0,2,3,4,0,0,1,0.004,0.0
21,17,12,0,3,14,1,10,7,0,0,2,4,5,1,0,1,0.00467,0.0
22,19,13,0,4,15,1,11,8,0,0,3,4,5,1,0,1,0.005,0.0
23,22,15,0,4,18,2,13,10,0,0,3,5,5,2,0,1,0.006,0.0
24,27,17,0,7,20,2,15,11,0,0,5,5,6,2,0,2,0.00667,0.0
25,28,21,0,9,19,2,15,15,0,0,6,4,6,2,0,3,0.00633,0.0
26,30,22,0,10,20,2,16,16,0,0,7,4,6,2,0,3,0.00667,0.0
27,31,23,0,12,19,1,15,17,0,0,8,4,6,1,0,4,0.00633,0.0
28,33,23,1,14,18,0,15,17,0,0,10,3,6,0,1,4,0.006,0.0303
29,35,25,1,16,18,2,15,18,0,0,12,3,7,2,1,4,0.006,0.02857
30,37,27,1,16,20,2,17,19,0,0,12,3,8,2,1,4,0.00667,0.02703
31,41,27,1,20,20,2,16,19,0,0,15,4,8,2,1,5,0.00667,0.02439
32,43,31,1,20,22,2,17,22,0,0,15,5,9,2,1,5,0.00733,0.02326
33,48,33,1,23,24,1,18,24,0,0,17,6,9,1,1,6,0.008,0.02083
34,51,35,1,23,27,3,18,25,1,0,17,9,10,2,1,6,0.009,0.01961
35,54,40,1,23,30,4,21,29,2,0,17,9,11,2,1,6,0.01,0.01852
36,61,43,1,24,36,4,24,31,2,0,18,12,12,2,1,6,0.012,0.01639
37,65,47,1,27,37,4,24,33,2,0,20,13,14,2,1,7,0.01233,0.01538
38,71,50,1,29,41,4,27,34,2,0,22,14,16,2,1,7,0.01367,0.01408
39,78,51,2,31,45,4,31,35,2,1,23,14,16,2,1,8,0.015,0.02564
40,83,59,2,33,48,4,32,39,2,1,25,16,20,2,1,8,0.016,0.0241
41,91,69,2,37,52,4,33,45,2,1,28,19,24,2,1,9,0.01733,0.02198
42,99,76,2,38,59,4,38,49,2,1,29,21,27,2,1,9,0.01967,0.0202
43,109,79,2,41,66,5,44,51,2,1,31,22,28,3,1,10,0.022,0.01835
44,121,84,3,43,75,6,50,55,3,2,32,25,29,3,1,11,0.025,0.02479
45,133,89,3,48,82,6,53,60,3,2,35,29,29,3,1,13,0.02733,0.02256
46,146,94,3,53,90,11,60,64,4,2,36,30,30,7,1,17,0.03,0.02055
47,168,113,3,55,110,10,71,75,3,2,37,39,38,7,1,18,0.03667,0.01786
48,177,123,3,60,114,12,70,82,5,2,41,44,41,7,1,19,0.038,0.01695
49,180,136,3,68,109,13,64,91,7,2,48,45,45,6,1,20,0.03633,0.01667
50,189,144,4,70,115,16,67,95,9,2,50,48,49,7,2,20,0.03833,0.02116
51,200,151,4,78,118,14,73,99,6,2,57,45,52,8,2,21,0.03933,0.02
52,213,169,4,85,124,13,76,108,4,2,62,48,61,9,2,23,0.04133,0.01878
53,225,179,4,92,129,14,77,114,6,2,67,52,65,8,2,25,0.043,0.01778
