Day,Total infected,Total tested,Total deaths,Total recovered,Infected,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Infected population %,Death rate
1,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.00067,0.0
2,2,1,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0.00067,0.0
3,3,1,0,0,3,0,3,1,0,0,0,0,0,0,0,0,0.001,0.0
4,4,1,0,0,4,0,4,1,0,0,0,0,0,0,0,0,0.00133,0.0
5,6,1,0,0,6,0,6,1,0,0,0,0,0,0,0,0,0.002,0.0
6,6,2,0,0,6,0,6,2,0,0,0,0,0,0,0,0,0.002,0.0
7,8,2,0,0,8,0,8,2,0,0,0,0,0,0,0,0,0.00267,0.0
8,9,2,0,0,9,0,9,2,0,0,0,0,0,0,0,0,0.003,0.0
9,11,3,0,1,10,0,10,3,0,0,1,0,0,0,0,0,0.00333,0.0
10,13,3,0,2,11,0,11,3,0,0,2,0,0,0,0,0,0.00367,0.0
11,17,5,0,2,15,1,15,5,1,0,2,0,0,0,0,0,0.005,0.0
12,26,6,0,3,23,1,23,6,1,0,3,0,0,0,0,0,0.00767,0.0
13,35,8,0,3,32,1,32,8,1,0,3,0,0,0,0,0,0.01067,0.0
14,51,10,0,3,48,2,48,10,2,0,3,0,0,0,0,0,0.016,0.0
15,57,13,0,3,54,4,54,13,4,0,3,0,0,0,0,0,0.018,0.0
16,68,18,0,4,64,5,64,18,5,0,4,0,0,0,0,0,0.02133,0.0
17,74,20,0,7,67,7,67,20,7,0,7,0,0,0,0,0,0.02233,0.0
18,88,28,0,9,79,8,78,28,8,0,8,1,0,0,0,1,0.02633,0.0
19,105,37,0,12,93,9,92,37,9,0,11,1,0,0,0,1,0.031,0.0
20,121,44,0,16,105,12,99,44,12,0,14,6,0,0,0,2,0.035,0.0
21,136,52,0,20,116,10,111,52,10,0,17,5,0,0,0,3,0.03867,0.0
22,161,59,1,28,132,7,127,57,7,1,24,5,2,0,0,4,0.044,0.00621
