Day,Total infected,Total tested,Total deaths,Total recovered,Infected,Actual tested,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Known infected %,Infected population %,Population immunity %,Death rate,Total isolated,Isolated
1,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0.0,0.0005,0.0,0.0,0,0
2,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0.0,0.0005,0.0,0.0,0,0
3,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0.0,0.0005,0.0,0.0,0,0
4,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0.0,0.0005,0.0,0.0,0,0
5,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0.0,0.0006,0.0,0.0,0,0
6,6,2,0,0,6,2,0,6,2,0,0,0,0,0,0,0,0,0.0002,0.0006,0.0,0.0,0,0
7,6,2,0,0,6,2,0,6,2,0,0,0,0,0,0,0,0,0.0002,0.0006,0.0,0.0,0,0
8,7,2,0,1,6,2,0,6,2,0,0,1,0,0,0,0,0,0.0002,0.0006,0.0001,0.0,0,0
9,7,2,0,3,4,0,0,4,2,0,0,3,0,0,0,0,0,0.0,0.0004,0.0003,0.0,0,0
10,7,2,0,3,4,0,0,4,2,0,0,3,0,0,0,0,0,0.0,0.0004,0.0003,0.0,0,0
11,7,2,0,4,3,0,0,3,2,0,0,4,0,0,0,0,0,0.0,0.0003,0.0004,0.0,0,0
12,7,2,0,4,3,0,0,3,2,0,0,4,0,0,0,0,0,0.0,0.0003,0.0004,0.0,0,0
13,7,2,0,4,3,0,0,3,2,0,0,4,0,0,0,0,0,0.0,0.0003,0.0004,0.0,0,0
14,7,2,0,5,2,0,0,2,2,0,0,5,0,0,0,0,0,0.0,0.0002,0.0005,0.0,0,0
15,7,2,0,6,1,0,0,1,2,0,0,6,0,0,0,0,0,0.0,0.0001,0.0006,0.0,0,0
16,7,2,0,7,0,0,0,0,2,0,0,7,0,0,0,0,0,0.0,0.0,0.0007,0.0,0,0
17,7,2,0,7,0,0,0,0,2,0,0,7,0,0,0,0,0,0.0,0.0,0.0007,0.0,0,0
18,7,2,0,7,0,0,0,0,2,0,0,7,0,0,0,0,0,0.0,0.0,0.0007,0.0,0,0
19,7,2,0,7,0,0,0,0,2,0,0,7,0,0,0,0,0,0.0,0.0,0.0007,0.0,0,0
20,7,2,0,7,0,0,0,0,2,0,0,7,0,0,0,0,0,0.0,0.0,0.0007,0.0,0,0
21,7,2,0,7,0,0,0,0,2,0,0,7,0,0,0,0,0,0.0,0.0,0.0007,0.0,0,0
