Day,Total infected,Total tested,Total deaths,Total recovered,Infected,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Infected population %,Death rate
1,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.00067,0.0
2,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0.001,0.0
3,4,1,0,0,4,0,4,1,0,0,0,0,0,0,0,0,0.00133,0.0
4,4,2,0,1,3,0,3,2,0,0,1,0,0,0,0,0,0.001,0.0
5,6,2,0,1,5,0,5,2,0,0,1,0,0,0,0,0,0.00167,0.0
6,8,2,0,1,7,0,7,2,0,0,1,0,0,0,0,0,0.00233,0.0
7,9,3,0,1,8,0,8,3,0,0,1,0,0,0,0,0,0.00267,0.0
8,10,4,0,1,9,0,9,4,0,0,1,0,0,0,0,0,0.003,0.0
9,11,5,0,1,10,0,10,5,0,0,1,0,0,0,0,0,0.00333,0.0
10,13,5,0,2,11,0,11,5,0,0,2,0,0,0,0,0,0.00367,0.0
11,16,6,0,4,12,0,12,6,0,0,4,0,0,0,0,0,0.004,0.0
12,19,11,0,4,15,0,15,11,0,0,4,0,0,0,0,0,0.005,0.0
13,21,12,0,5,16,0,16,12,0,0,5,0,0,0,0,0,0.00533,0.0
14,25,13,0,6,19,0,18,13,0,0,6,1,0,0,0,0,0.00633,0.0
15,30,15,0,7,23,0,22,15,0,0,7,1,0,0,0,0,0.00767,0.0
16,32,17,0,8,24,0,22,17,0,0,8,2,0,0,0,0,0.008,0.0
17,34,22,0,9,25,0,22,21,0,0,8,3,1,0,0,1,0.00833,0.0
18,38,27,0,10,28,0,25,26,0,0,9,3,1,0,0,1,0.00933,0.0
19,43,28,0,12,31,1,28,27,1,0,11,3,1,0,0,1,0.01033,0.0
20,50,29,0,12,38,2,35,28,2,0,11,3,1,0,0,1,0.01267,0.0
21,55,32,0,14,41,2,38,31,2,0,12,3,1,0,0,2,0.01367,0.0
22,58,37,0,16,42,3,39,35,3,0,13,3,2,0,0,3,0.014,0.0
23,63,42,0,18,45,4,40,40,3,0,15,5,2,1,0,3,0.015,0.0
24,73,44,0,23,50,4,44,41,3,0,20,6,3,1,0,3,0.01667,0.0
25,83,46,0,23,60,4,49,42,3,0,20,11,4,1,0,3,0.02,0.0
26,90,50,0,28,62,5,51,44,4,0,24,11,6,1,0,4,0.02067,0.0
27,98,59,0,35,63,5,52,52,4,0,30,11,7,1,0,5,0.021,0.0
28,109,64,1,39,69,4,58,57,4,0,33,11,7,0,1,6,0.023,0.00917
29,117,71,1,44,72,4,59,61,4,0,37,13,10,0,1,7,0.024,0.00855
30,123,80,2,48,73,4,60,69,4,1,39,13,11,0,1,9,0.02433,0.01626
31,131,87,2,52,77,3,63,75,3,1,43,14,12,0,1,9,0.02567,0.01527
32,147,96,2,54,91,4,72,81,4,1,45,19,15,0,1,9,0.03033,0.01361
33,161,108,4,59,98,3,72,90,3,3,50,26,18,0,1,9,0.03267,0.02484
34,172,124,4,64,104,4,75,104,3,3,54,29,20,1,1,10,0.03467,0.02326
35,188,130,4,73,111,9,81,109,6,3,58,30,21,3,1,15,0.037,0.02128
36,203,144,4,75,124,9,91,118,6,3,59,33,26,3,1,16,0.04133,0.0197
37,226,158,4,81,141,11,100,129,8,3,64,41,29,3,1,17,0.047,0.0177
38,247,171,5,89,153,13,105,137,11,3,70,48,34,2,2,19,0.051,0.02024
39,265,182,5,95,165,12,113,147,9,3,76,52,35,3,2,19,0.055,0.01887
40,281,199,5,110,166,12,117,159,9,3,86,49,40,3,2,24,0.05533,0.01779
41,290,212,5,123,162,12,114,170,8,3,94,48,42,4,2,29,0.054,0.01724
42,306,223,7,136,163,8,105,177,5,4,105,58,46,3,3,31,0.05433,0.02288
43,324,234,7,152,165,7,107,181,4,4,118,58,53,3,3,34,0.055,0.0216
44,335,248,8,156,171,6,110,188,3,5,121,61,60,3,3,35,0.057,0.02388
45,346,263,8,168,170,7,106,197,3,5,128,64,66,4,3,40,0.05667,0.02312
46,366,276,8,180,178,9,112,203,5,5,135,66,73,4,3,45,0.05933,0.02186
47,376,290,8,195,173,8,108,212,5,5,143,65,78,3,3,52,0.05767,0.02128
48,381,299,8,214,159,8,93,217,4,5,157,66,82,4,3,57,0.053,0.021
49,385,307,8,231,146,9,85,222,6,5,168,61,85,3,3,63,0.04867,0.02078
50,392,314,8,254,130,10,81,225,7,5,177,49,89,3,3,77,0.04333,0.02041
51,403,319,9,265,129,9,78,227,6,6,188,51,92,3,3,77,0.043,0.02233
52,411,330,9,282,120,7,71,235,5,6,198,49,95,2,3,84,0.04,0.0219
53,422,341,9,291,122,8,75,244,6,6,202,47,97,2,3,89,0.04067,0.02133
54,434,350,10,311,113,4,65,250,4,7,217,48,100,0,3,94,0.03767,0.02304
55,447,357,10,323,114,5,61,255,4,7,224,53,102,1,3,99,0.038,0.02237
56,449,363,10,331,108,7,59,258,5,7,228,49,105,2,3,103,0.036,0.02227
57,456,376,10,343,103,7,55,267,5,7,236,48,109,2,3,107,0.03433,0.02193
58,465,385,10,354,101,6,54,271,5,7,243,47,114,1,3,111,0.03367,0.02151
59,474,390,10,364,100,6,54,274,4,7,246,46,116,2,3,118,0.03333,0.0211
60,483,400,10,377,96,8,52,278,5,7,254,44,122,3,3,123,0.032,0.0207
61,494,407,10,384,100,7,53,280,4,7,258,47,127,3,3,126,0.03333,0.02024
62,502,416,10,400,92,6,47,284,3,7,265,45,132,3,3,135,0.03067,0.01992
63,507,423,10,407,90,6,49,288,2,7,268,41,135,4,3,139,0.03,0.01972
64,516,427,11,410,95,6,51,291,1,8,269,44,136,5,3,141,0.03167,0.02132
65,523,440,11,420,92,5,45,296,0,8,277,47,144,5,3,143,0.03067,0.02103
66,530,446,11,428,91,5,47,299,0,8,281,44,147,5,3,147,0.03033,0.02075
67,538,454,11,435,92,5,47,301,0,8,284,45,153,5,3,151,0.03067,0.02045
68,545,462,11,444,90,10,45,306,2,8,290,45,156,8,3,154,0.03,0.02018
