Day,Total infected,Total tested,Total deaths,Total recovered,Infected,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Infected population %,Death rate
1,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.00067,0.0
2,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.00067,0.0
3,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0.001,0.0
4,3,0,0,0,3,1,3,0,1,0,0,0,0,0,0,0,0.001,0.0
5,6,1,0,0,6,1,6,1,1,0,0,0,0,0,0,0,0.002,0.0
6,6,1,0,0,6,1,6,1,1,0,0,0,0,0,0,0,0.002,0.0
7,7,2,0,1,6,1,6,2,1,0,1,0,0,0,0,0,0.002,0.0
8,9,3,0,1,8,1,8,3,1,0,1,0,0,0,0,0,0.00267,0.0
9,15,3,0,2,13,1,13,3,1,0,2,0,0,0,0,0,0.00433,0.0
10,20,3,0,2,18,1,18,3,1,0,2,0,0,0,0,0,0.006,0.0
11,24,3,0,2,22,1,22,3,1,0,2,0,0,0,0,0,0.00733,0.0
12,32,3,0,3,29,0,28,3,0,0,3,1,0,0,0,0,0.00967,0.0
13,37,4,0,4,33,0,33,4,0,0,4,0,0,0,0,0,0.011,0.0
14,49,6,0,4,45,0,42,6,0,0,4,3,0,0,0,0,0.015,0.0
15,58,11,0,4,54,0,49,10,0,0,4,5,1,0,0,0,0.018,0.0
16,59,18,0,8,51,1,46,16,1,0,8,5,2,0,0,0,0.017,0.0
17,63,20,0,9,54,3,47,18,2,0,9,7,2,1,0,0,0.018,0.0
18,70,26,0,12,58,6,50,23,5,0,11,8,3,1,0,1,0.01933,0.0
19,83,29,0,17,66,7,55,26,6,0,16,11,3,1,0,1,0.022,0.0
20,97,34,0,21,76,6,63,31,5,0,19,13,3,1,0,2,0.02533,0.0
21,106,36,0,24,82,7,65,33,6,0,22,17,3,1,0,2,0.02733,0.0
22,118,38,0,27,91,8,69,35,7,0,25,22,3,1,0,2,0.03033,0.0
23,137,43,1,35,101,6,75,39,6,1,31,26,4,0,0,4,0.03367,0.0073
24,146,49,1,37,108,6,81,43,6,1,32,27,6,0,0,5,0.036,0.00685
25,160,55,1,43,116,9,88,48,8,1,36,28,7,1,0,7,0.03867,0.00625
26,168,60,1,46,121,11,91,51,9,1,38,30,9,2,0,8,0.04033,0.00595
27,192,66,2,55,135,10,95,55,8,2,46,40,11,2,0,9,0.045,0.01042
28,214,71,2,61,151,14,107,58,9,2,50,44,13,5,0,11,0.05033,0.00935
29,230,79,2,72,156,16,113,63,10,2,58,43,16,6,0,14,0.052,0.0087
30,261,90,2,87,172,18,125,70,11,2,69,47,20,7,0,18,0.05733,0.00766
31,289,97,3,93,193,20,142,77,14,2,73,51,20,6,1,20,0.06433,0.01038
32,316,112,3,102,211,24,158,86,17,2,78,53,26,7,1,24,0.07033,0.00949
33,350,129,5,114,231,21,170,100,15,4,88,61,29,6,1,26,0.077,0.01429
34,377,135,5,130,242,22,172,105,14,4,101,70,30,8,1,29,0.08067,0.01326
35,409,153,5,140,264,24,181,116,15,4,108,83,37,9,1,32,0.088,0.01222
36,447,167,5,156,286,23,199,126,14,4,121,87,41,9,1,35,0.09533,0.01119
37,491,186,5,184,302,20,212,139,11,4,141,90,47,9,1,43,0.10067,0.01018
38,525,203,6,196,323,24,221,154,13,5,149,102,49,11,1,47,0.10767,0.01143
39,566,220,6,218,342,24,234,167,16,5,164,108,53,8,1,54,0.114,0.0106
40,624,244,6,235,383,26,261,183,17,5,178,122,61,9,1,57,0.12767,0.00962
41,676,268,6,262,408,33,282,200,21,5,198,126,68,12,1,64,0.136,0.00888
42,712,289,7,286,419,41,285,214,27,6,214,134,75,14,1,72,0.13967,0.00983
43,763,320,7,318,438,45,293,232,31,6,237,145,88,14,1,81,0.146,0.00917
44,909,345,7,350,552,44,361,249,31,6,260,191,96,13,1,90,0.184,0.0077
45,1058,373,7,385,666,42,429,267,29,6,285,237,106,13,1,100,0.222,0.00662
46,1208,413,7,409,792,51,491,294,32,6,303,301,119,19,1,106,0.264,0.00579
47,1374,464,7,445,922,54,574,326,34,6,326,348,138,20,1,119,0.30733,0.00509
48,1563,510,8,489,1066,63,647,356,39,7,358,419,154,24,1,131,0.35533,0.00512
49,1763,585,8,534,1221,81,735,405,51,7,382,486,180,30,1,152,0.407,0.00454
50,1945,656,10,587,1348,100,777,445,60,9,418,571,211,40,1,169,0.44933,0.00514
51,2121,751,11,648,1462,114,823,495,70,10,455,639,256,44,1,193,0.48733,0.00519
52,2275,846,13,705,1557,139,865,550,86,11,490,692,296,53,2,215,0.519,0.00571
53,2425,943,13,798,1614,148,883,603,95,11,540,731,340,53,2,258,0.538,0.00536
