Day,Total infected,Total tested,Total deaths,Total recovered,Infected,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Infected population %,Death rate
1,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.00067,0.0
2,2,1,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0.00067,0.0
3,2,1,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0.00067,0.0
4,3,1,0,0,3,0,3,1,0,0,0,0,0,0,0,0,0.001,0.0
5,4,1,0,0,4,0,4,1,0,0,0,0,0,0,0,0,0.00133,0.0
6,4,2,0,0,4,0,4,2,0,0,0,0,0,0,0,0,0.00133,0.0
7,6,2,0,0,6,0,6,2,0,0,0,0,0,0,0,0,0.002,0.0
8,8,2,0,0,8,0,8,2,0,0,0,0,0,0,0,0,0.00267,0.0
9,11,2,0,0,11,0,11,2,0,0,0,0,0,0,0,0,0.00367,0.0
10,14,2,0,1,13,0,13,2,0,0,1,0,0,0,0,0,0.00433,0.0
11,16,2,0,2,14,0,14,2,0,0,2,0,0,0,0,0,0.00467,0.0
12,18,3,0,2,16,1,16,3,1,0,2,0,0,0,0,0,0.00533,0.0
13,26,4,0,2,24,2,24,4,2,0,2,0,0,0,0,0,0.008,0.0
14,41,6,0,2,39,2,39,6,2,0,2,0,0,0,0,0,0.013,0.0
15,59,7,0,5,54,3,54,7,3,0,5,0,0,0,0,0,0.018,0.0
16,86,13,0,7,79,3,79,13,3,0,7,0,0,0,0,0,0.02633,0.0
17,96,15,0,10,86,4,86,15,4,0,10,0,0,0,0,0,0.02867,0.0
18,107,22,0,11,96,6,96,22,6,0,11,0,0,0,0,0,0.032,0.0
19,114,30,1,13,100,9,100,30,9,1,13,0,0,0,0,0,0.03333,0.00877
20,129,39,1,18,110,12,110,39,12,1,18,0,0,0,0,0,0.03667,0.00775
21,138,44,1,24,113,12,113,44,12,1,24,0,0,0,0,0,0.03767,0.00725
