Day,Total infected,Total tested,Total deaths,Total recovered,Infected,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Infected population %,Death rate
1,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.00067,0.0
2,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.00067,0.0
3,2,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0.00067,0.0
4,3,0,0,0,3,0,1,0,0,0,0,2,0,0,0,0,0.001,0.0
5,3,0,0,0,3,0,1,0,0,0,0,2,0,0,0,0,0.001,0.0
6,3,1,0,1,2,0,1,1,0,0,0,1,0,0,0,1,0.00067,0.0
7,3,2,0,1,2,0,1,1,0,0,0,1,1,0,0,1,0.00067,0.0
8,4,2,0,1,3,0,1,1,0,0,0,2,1,0,0,1,0.001,0.0
9,4,2,0,1,3,0,1,1,0,0,0,2,1,0,0,1,0.001,0.0
10,5,2,0,2,3,1,0,1,0,0,1,3,1,1,0,1,0.001,0.0
11,5,3,0,2,3,1,0,1,0,0,1,3,2,1,0,1,0.001,0.0
12,5,3,0,2,3,1,0,1,0,0,1,3,2,1,0,1,0.001,0.0
13,6,3,0,2,4,1,0,1,0,0,1,4,2,1,0,1,0.00133,0.0
14,6,3,0,2,4,1,0,1,0,0,1,4,2,1,0,1,0.00133,0.0
15,6,3,0,2,4,1,1,1,0,0,1,3,2,1,0,1,0.00133,0.0
16,6,3,0,2,4,1,1,1,0,0,1,3,2,1,0,1,0.00133,0.0
17,6,3,0,3,3,0,1,1,0,0,1,2,2,0,0,2,0.001,0.0
18,7,3,0,3,4,0,2,1,0,0,1,2,2,0,0,2,0.00133,0.0
19,7,4,0,3,4,0,2,1,0,0,1,2,3,0,0,2,0.00133,0.0
20,8,4,0,3,5,0,3,1,0,0,1,2,3,0,0,2,0.00167,0.0
21,8,4,0,5,3,0,2,1,0,0,2,1,3,0,0,3,0.001,0.0
22,8,5,0,6,2,0,2,1,0,0,2,0,4,0,0,4,0.00067,0.0
23,8,5,0,6,2,0,2,1,0,0,2,0,4,0,0,4,0.00067,0.0
24,8,5,0,6,2,0,2,1,0,0,2,0,4,0,0,4,0.00067,0.0
25,8,5,0,6,2,0,2,1,0,0,2,0,4,0,0,4,0.00067,0.0
26,8,6,0,6,2,0,2,2,0,0,2,0,4,0,0,4,0.00067,0.0
27,8,6,0,6,2,0,2,2,0,0,2,0,4,0,0,4,0.00067,0.0
28,8,6,0,6,2,0,2,2,0,0,2,0,4,0,0,4,0.00067,0.0
29,9,6,0,6,3,0,3,2,0,0,2,0,4,0,0,4,0.001,0.0
30,9,6,0,7,2,0,2,2,0,0,3,0,4,0,0,4,0.00067,0.0
31,9,6,0,7,2,0,2,2,0,0,3,0,4,0,0,4,0.00067,0.0
32,10,6,0,7,3,0,3,2,0,0,3,0,4,0,0,4,0.001,0.0
33,10,6,0,7,3,0,3,2,0,0,3,0,4,0,0,4,0.001,0.0
34,10,6,0,7,3,0,3,2,0,0,3,0,4,0,0,4,0.001,0.0
35,10,6,0,7,3,0,3,2,0,0,3,0,4,0,0,4,0.001,0.0
36,10,7,0,8,2,0,2,3,0,0,4,0,4,0,0,4,0.00067,0.0
37,10,7,0,8,2,0,2,3,0,0,4,0,4,0,0,4,0.00067,0.0
38,10,7,0,8,2,0,2,3,0,0,4,0,4,0,0,4,0.00067,0.0
39,11,7,0,9,2,0,2,3,0,0,5,0,4,0,0,4,0.00067,0.0
40,11,7,0,9,2,0,2,3,0,0,5,0,4,0,0,4,0.00067,0.0
41,11,7,0,9,2,0,2,3,0,0,5,0,4,0,0,4,0.00067,0.0
42,11,7,0,10,1,0,1,3,0,0,6,0,4,0,0,4,0.00033,0.0
43,11,7,0,11,0,0,0,3,0,0,7,0,4,0,0,4,0.0,0.0
44,11,7,0,11,0,0,0,3,0,0,7,0,4,0,0,4,0.0,0.0
45,11,7,0,11,0,0,0,3,0,0,7,0,4,0,0,4,0.0,0.0
46,11,7,0,11,0,0,0,3,0,0,7,0,4,0,0,4,0.0,0.0
47,11,7,0,11,0,0,0,3,0,0,7,0,4,0,0,4,0.0,0.0
48,11,7,0,11,0,0,0,3,0,0,7,0,4,0,0,4,0.0,0.0
49,11,7,0,11,0,0,0,3,0,0,7,0,4,0,0,4,0.0,0.0
50,11,7,0,11,0,0,0,3,0,0,7,0,4,0,0,4,0.0,0.0
51,11,7,0,11,0,0,0,3,0,0,7,0,4,0,0,4,0.0,0.0
52,11,7,0,11,0,0,0,3,0,0,7,0,4,0,0,4,0.0,0.0
53,11,7,0,11,0,0,0,3,0,0,7,0,4,0,0,4,0.0,0.0
54,11,7,0,11,0,0,0,3,0,0,7,0,4,0,0,4,0.0,0.0
