Day,Total infected,Total tested,Total deaths,Total recovered,Infected,Actual tested,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Known infected %,Infected population %,Population immunity %,Death rate,Total isolated,Isolated
1,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0.0,0.0005,0.0,0.0,0,0
2,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0.0,0.0006,0.0,0.0,0,0
3,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0.0,0.0006,0.0,0.0,0,0
4,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0.0,0.0007,0.0,0.0,0,0
5,8,0,0,0,8,0,1,8,0,1,0,0,0,0,0,0,0,0.0,0.0008,0.0,0.0,0,0
6,9,1,0,0,9,1,1,9,1,1,0,0,0,0,0,0,0,0.0001,0.0009,0.0,0.0,0,0
7,11,1,0,1,10,1,1,10,1,1,0,1,0,0,0,0,0,0.0001,0.001,0.0001,0.0,0,0
8,12,1,0,1,11,1,2,11,1,2,0,1,0,0,0,0,0,0.0001,0.0011,0.0001,0.0,0,0
9,13,2,0,2,11,2,2,11,2,2,0,2,0,0,0,0,0,0.0002,0.0011,0.0002,0.0,0,0
10,15,2,0,3,12,2,2,12,2,2,0,3,0,0,0,0,0,0.0002,0.0012,0.0003,0.0,0,0
11,17,2,0,4,13,2,2,13,2,2,0,4,0,0,0,0,0,0.0002,0.0013,0.0004,0.0,0,0
12,17,3,0,5,12,2,1,12,3,1,0,5,0,0,0,0,0,0.0002,0.0012,0.0005,0.0,0,0
13,17,3,0,5,12,2,1,12,3,1,0,5,0,0,0,0,0,0.0002,0.0012,0.0005,0.0,0,0
14,22,4,0,6,16,3,1,16,4,1,0,6,0,0,0,0,0,0.0003,0.0016,0.0006,0.0,0,0
15,22,5,0,8,14,3,2,14,5,2,0,8,0,0,0,0,0,0.0003,0.0014,0.0008,0.0,0,0
16,22,7,0,9,13,4,2,13,7,2,0,9,0,0,0,0,0,0.0004,0.0013,0.0009,0.0,0,0
17,26,7,0,9,17,4,2,17,7,2,0,9,0,0,0,0,0,0.0004,0.0017,0.0009,0.0,0,0
18,31,7,0,9,22,4,4,22,7,4,0,9,0,0,0,0,0,0.0004,0.0022,0.0009,0.0,0,0
19,34,8,0,10,24,5,4,24,8,4,0,10,0,0,0,0,0,0.0005,0.0024,0.001,0.0,0,0
