Day,Total infected,Total tested,Total deaths,Total recovered,Infected,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Infected population %,Death rate
1,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.00067,0.0
2,3,1,0,0,3,0,3,1,0,0,0,0,0,0,0,0,0.001,0.0
3,3,1,0,0,3,0,3,1,0,0,0,0,0,0,0,0,0.001,0.0
4,3,2,0,1,2,0,2,2,0,0,1,0,0,0,0,0,0.00067,0.0
5,3,2,0,1,2,0,2,2,0,0,1,0,0,0,0,0,0.00067,0.0
6,4,3,0,1,3,0,3,3,0,0,1,0,0,0,0,0,0.001,0.0
7,4,3,0,1,3,0,3,3,0,0,1,0,0,0,0,0,0.001,0.0
8,4,3,0,1,3,0,3,3,0,0,1,0,0,0,0,0,0.001,0.0
9,5,3,0,1,4,0,4,3,0,0,1,0,0,0,0,0,0.00133,0.0
10,5,3,0,1,4,0,4,3,0,0,1,0,0,0,0,0,0.00133,0.0
11,6,3,0,2,4,0,4,3,0,0,2,0,0,0,0,0,0.00133,0.0
12,7,3,0,2,5,0,5,3,0,0,2,0,0,0,0,0,0.00167,0.0
13,7,4,0,2,5,0,5,4,0,0,2,0,0,0,0,0,0.00167,0.0
14,9,5,0,2,7,0,7,5,0,0,2,0,0,0,0,0,0.00233,0.0
15,10,5,0,2,8,0,8,5,0,0,2,0,0,0,0,0,0.00267,0.0
16,12,6,0,2,10,0,10,6,0,0,2,0,0,0,0,0,0.00333,0.0
17,12,7,0,2,10,0,10,7,0,0,2,0,0,0,0,0,0.00333,0.0
18,13,7,0,2,11,0,11,7,0,0,2,0,0,0,0,0,0.00367,0.0
19,14,8,0,3,11,0,11,8,0,0,3,0,0,0,0,0,0.00367,0.0
20,15,9,0,5,10,0,9,8,0,0,5,1,1,0,0,0,0.00333,0.0
21,15,10,0,6,9,1,8,9,1,0,6,1,1,0,0,0,0.003,0.0
22,15,10,0,7,8,1,7,9,1,0,7,1,1,0,0,0,0.00267,0.0
23,18,10,0,7,11,1,10,9,1,0,7,1,1,0,0,0,0.00367,0.0
24,19,13,0,8,11,1,10,12,1,0,8,1,1,0,0,0,0.00367,0.0
25,22,13,0,9,13,1,12,12,1,0,9,1,1,0,0,0,0.00433,0.0
26,24,14,0,11,13,1,12,13,1,0,11,1,1,0,0,0,0.00433,0.0
27,26,14,0,11,15,1,14,13,1,0,11,1,1,0,0,0,0.005,0.0
28,29,16,0,11,18,2,18,15,2,0,11,0,1,0,0,0,0.006,0.0
29,34,18,0,13,21,2,20,17,2,0,13,1,1,0,0,0,0.007,0.0
30,38,20,0,14,24,4,22,19,4,0,14,2,1,0,0,0,0.008,0.0
31,44,23,0,15,29,5,25,21,5,0,15,4,2,0,0,0,0.00967,0.0
32,48,28,0,15,33,5,29,26,5,0,15,4,2,0,0,0,0.011,0.0
33,52,32,0,16,36,5,31,30,5,0,16,5,2,0,0,0,0.012,0.0
34,62,33,0,18,44,5,36,31,5,0,18,8,2,0,0,0,0.01467,0.0
35,66,39,0,20,46,3,36,35,3,0,20,10,4,0,0,0,0.01533,0.0
36,74,44,0,26,48,2,36,38,2,0,25,12,6,0,0,1,0.016,0.0
37,81,47,0,27,54,3,39,40,3,0,26,15,7,0,0,1,0.018,0.0
38,94,55,0,30,64,3,47,47,3,0,27,17,8,0,0,3,0.02133,0.0
39,103,62,0,32,71,3,53,51,3,0,28,18,11,0,0,4,0.02367,0.0
40,111,67,0,36,75,3,54,55,3,0,31,21,12,0,0,5,0.025,0.0
41,119,76,2,39,78,4,55,62,3,2,33,23,14,1,0,6,0.026,0.01681
42,125,89,2,45,78,4,51,71,2,2,38,27,18,2,0,7,0.026,0.016
43,130,95,2,48,80,4,50,73,2,2,39,30,22,2,0,9,0.02667,0.01538
44,141,99,2,55,84,4,52,76,2,2,45,32,23,2,0,10,0.028,0.01418
