Day,Total infected,Total tested,Total deaths,Total recovered,Infected,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Infected population %,Death rate
1,8,1,0,0,8,0,8,1,0,0,0,0,0,0,0,0,0.0016,0.0
2,12,1,0,0,12,0,12,1,0,0,0,0,0,0,0,0,0.0024,0.0
3,17,3,0,0,17,0,17,3,0,0,0,0,0,0,0,0,0.0034,0.0
4,21,4,0,0,21,1,21,4,1,0,0,0,0,0,0,0,0.0042,0.0
5,23,6,0,0,23,1,22,6,1,0,0,1,0,0,0,0,0.0046,0.0
6,26,7,0,0,26,2,24,7,2,0,0,2,0,0,0,0,0.0052,0.0
7,29,9,0,1,28,2,26,8,2,0,1,2,1,0,0,0,0.0056,0.0
8,32,9,0,3,29,3,25,8,2,0,3,4,1,1,0,0,0.0058,0.0
9,34,11,0,4,30,2,26,9,1,0,4,4,2,1,0,0,0.006,0.0
10,38,12,0,6,32,2,28,10,1,0,6,4,2,1,0,0,0.0064,0.0
11,42,14,0,10,32,2,27,12,1,0,10,5,2,1,0,0,0.0064,0.0
12,45,15,1,13,31,1,26,13,0,1,13,5,2,1,0,0,0.0062,0.02222
13,46,17,1,15,30,2,23,15,1,1,15,7,2,1,0,0,0.006,0.02174
14,52,19,1,20,31,3,25,16,1,1,17,6,3,2,0,3,0.0062,0.01923
15,53,19,1,23,29,2,24,16,1,1,19,5,3,1,0,4,0.0058,0.01887
16,58,20,1,24,33,3,27,17,2,1,20,6,3,1,0,4,0.0066,0.01724
17,63,22,2,29,32,3,23,19,2,2,25,9,3,1,0,4,0.0064,0.03175
18,68,25,2,34,32,3,25,22,3,2,28,7,3,0,0,6,0.0064,0.02941
19,71,28,2,34,35,3,26,24,3,2,28,9,4,0,0,6,0.007,0.02817
20,77,30,2,34,41,4,30,26,4,2,28,11,4,0,0,6,0.0082,0.02597
21,85,33,3,38,44,3,32,27,3,3,31,12,6,0,0,7,0.0088,0.03529
22,94,38,3,41,50,3,32,30,3,3,34,18,8,0,0,7,0.01,0.03191
23,102,41,3,44,55,5,32,31,3,3,37,23,10,2,0,7,0.011,0.02941
24,112,47,4,48,60,4,34,35,2,4,39,26,12,2,0,9,0.012,0.03571
25,118,52,4,51,63,5,35,38,3,4,41,28,14,2,0,10,0.0126,0.0339
26,130,57,4,54,72,8,42,41,5,4,42,30,16,3,0,12,0.0144,0.03077
27,136,60,5,58,73,8,42,43,5,5,44,31,17,3,0,14,0.0146,0.03676
28,145,64,5,62,78,7,45,47,5,5,45,33,17,2,0,17,0.0156,0.03448
29,159,70,5,69,85,10,45,50,6,5,49,40,20,4,0,20,0.017,0.03145
30,175,78,5,75,95,9,53,53,5,5,52,42,25,4,0,23,0.019,0.02857
31,182,80,5,85,92,9,51,53,5,5,56,41,27,4,0,29,0.0184,0.02747
32,196,88,6,91,99,7,52,59,2,6,59,47,29,5,0,32,0.0198,0.03061
33,207,93,6,100,101,8,51,59,3,6,64,50,34,5,0,36,0.0202,0.02899
34,219,97,7,107,105,7,53,61,5,6,68,52,36,2,1,39,0.021,0.03196
35,229,102,7,117,105,8,52,64,5,6,77,53,38,3,1,40,0.021,0.03057
36,242,104,7,129,106,9,56,65,6,6,83,50,39,3,1,46,0.0212,0.02893
37,262,111,8,136,118,8,65,69,6,6,87,53,42,2,2,49,0.0236,0.03053
38,282,119,8,147,127,10,74,75,7,6,92,53,44,3,2,55,0.0254,0.02837
39,309,126,8,155,146,10,94,80,8,6,93,52,46,2,2,62,0.0292,0.02589
40,337,139,8,160,169,11,110,87,9,6,95,59,52,2,2,65,0.0338,0.02374
41,364,150,8,177,179,15,115,94,11,6,107,64,56,4,2,70,0.0358,0.02198
42,367,161,9,189,169,14,109,100,10,7,113,60,61,4,2,76,0.0338,0.02452
43,376,170,9,195,172,13,107,106,8,7,119,65,64,5,2,76,0.0344,0.02394
