Day,Total infected,Total tested,Total deaths,Total recovered,Infected,Actual tested,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Known infected %,Infected population %,Population immunity %,Death rate,Total isolated,Isolated
1,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0.0,0.00167,0.0,0.0,0.0,0.0
2,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0.0,0.002,0.0,0.0,0.0,0.0
3,8,0,0,0,8,0,0,7,0,0,0,0,1,0,0,0,0,0.0,0.00267,0.0,0.0,0.0,0.0
4,11,0,0,0,11,0,1,8,0,1,0,0,3,0,0,0,0,0.0,0.00367,0.0,0.0,0.0,0.0
5,13,1,0,0,13,1,2,10,1,2,0,0,3,0,0,0,0,0.00033,0.00433,0.0,0.0,0.0,0.0
6,16,2,0,0,16,2,3,13,2,3,0,0,3,0,0,0,0,0.00067,0.00533,0.0,0.0,0.0,0.0
7,19,3,0,1,18,2,2,14,3,2,0,1,4,0,0,0,0,0.00067,0.006,0.00033,0.0,0.0,0.0
8,19,3,0,1,18,2,3,14,3,2,0,1,4,0,1,0,0,0.00067,0.006,0.00033,0.0,0.0,0.0
9,21,4,0,1,20,3,3,15,3,2,0,1,5,1,1,0,0,0.001,0.00667,0.00033,0.0,0.0,0.0
10,23,4,0,2,21,2,2,16,3,1,0,2,5,1,1,0,0,0.00067,0.007,0.00067,0.0,0.0,0.0
11,24,4,0,4,20,1,2,15,3,1,0,4,5,1,1,0,0,0.00033,0.00667,0.00133,0.0,0.0,0.0
12,26,5,0,6,20,2,2,14,4,1,0,5,6,1,1,0,1,0.00067,0.00667,0.002,0.0,0.0,0.0
13,28,6,0,7,21,3,2,15,5,1,0,6,6,1,1,0,1,0.001,0.007,0.00233,0.0,0.0,0.0
14,30,6,2,8,20,1,0,16,5,0,1,7,4,1,0,1,1,0.00033,0.00667,0.00267,0.06667,0.0,0.0
15,34,7,2,11,21,1,1,15,6,0,1,10,6,1,1,1,1,0.00033,0.007,0.00367,0.05882,0.0,0.0
16,40,9,2,12,26,3,1,19,7,0,1,10,7,2,1,1,2,0.001,0.00867,0.004,0.05,0.0,0.0
17,41,9,2,16,23,2,2,16,7,1,1,14,7,2,1,1,2,0.00067,0.00767,0.00534,0.04878,0.0,0.0
18,46,10,2,17,27,3,3,20,8,2,1,15,7,2,1,1,2,0.001,0.00901,0.00567,0.04348,0.0,0.0
19,48,11,2,18,28,3,3,22,9,2,1,16,6,2,1,1,2,0.001,0.00934,0.006,0.04167,0.0,0.0
20,51,13,2,19,30,5,4,23,10,3,1,16,7,3,1,1,3,0.00167,0.01001,0.00634,0.03922,0.0,0.0
21,58,14,2,20,36,6,4,28,11,3,1,17,8,3,1,1,3,0.002,0.01201,0.00667,0.03448,0.0,0.0
22,65,15,3,21,41,6,3,30,12,2,2,18,11,3,1,1,3,0.002,0.01368,0.00701,0.04615,0.0,0.0
23,69,17,4,22,43,7,2,28,13,2,2,19,15,4,0,2,3,0.00234,0.01435,0.00734,0.05797,0.0,0.0
24,74,17,4,24,46,6,2,27,13,2,2,21,19,4,0,2,3,0.002,0.01535,0.00801,0.05405,0.0,0.0
25,79,18,4,27,48,7,3,28,13,3,2,22,20,5,0,2,5,0.00234,0.01602,0.00901,0.05063,0.0,0.0
26,84,19,5,33,46,5,4,26,14,2,3,25,20,5,2,2,8,0.00167,0.01536,0.01102,0.05952,0.0,0.0
27,91,22,5,36,50,8,4,26,15,2,3,28,24,7,2,2,8,0.00267,0.01669,0.01202,0.05495,0.0,0.0
28,96,24,5,40,51,9,7,26,16,3,3,31,25,8,4,2,9,0.00301,0.01703,0.01336,0.05208,0.0,0.0
