Day,Total infected,Total tested,Total deaths,Total recovered,Infected,Actual tested,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Known infected %,Infected population %,Population immunity %,Death rate,Total isolated,Isolated
1,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0.0,0.002,0.0,0.0,0.0,0.0
2,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0.0,0.00233,0.0,0.0,0.0,0.0
3,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0.0,0.00233,0.0,0.0,0.0,0.0
4,10,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0.0,0.00333,0.0,0.0,0.0,0.0
5,10,1,0,0,10,1,0,10,1,0,0,0,0,0,0,0,0,0.00033,0.00333,0.0,0.0,0.0,0.0
6,12,1,0,0,12,1,0,12,1,0,0,0,0,0,0,0,0,0.00033,0.004,0.0,0.0,0.0,0.0
7,16,1,0,1,15,1,0,15,1,0,0,1,0,0,0,0,0,0.00033,0.005,0.00033,0.0,0.0,0.0
8,20,1,0,1,19,1,3,19,1,3,0,1,0,0,0,0,0,0.00033,0.00633,0.00033,0.0,0.0,0.0
9,23,6,0,4,19,6,4,19,6,4,0,4,0,0,0,0,0,0.002,0.00633,0.00133,0.0,0.0,0.0
10,24,7,0,4,20,7,5,19,7,5,0,4,1,0,0,0,0,0.00233,0.00667,0.00133,0.0,0.0,0.0
11,24,8,0,4,20,8,5,19,8,5,0,4,1,0,0,0,0,0.00267,0.00667,0.00133,0.0,0.0,0.0
12,26,8,2,6,18,4,2,17,8,2,2,6,1,0,0,0,0,0.00133,0.006,0.002,0.07692,0.0,0.0
13,29,8,2,6,21,4,3,19,8,3,2,6,2,0,0,0,0,0.00133,0.007,0.002,0.06897,0.0,0.0
14,31,11,2,6,23,7,3,20,11,3,2,6,3,0,0,0,0,0.00233,0.00767,0.002,0.06452,0.0,0.0
15,35,11,2,10,23,6,2,21,11,2,2,9,2,0,0,0,1,0.002,0.00767,0.00334,0.05714,0.0,0.0
16,39,11,2,12,25,4,1,22,11,1,2,11,3,0,0,0,1,0.00133,0.00834,0.004,0.05128,0.0,0.0
17,42,13,2,14,26,5,0,21,13,0,2,13,5,0,0,0,1,0.00167,0.00867,0.00467,0.04762,0.0,0.0
18,44,13,2,17,25,4,0,19,13,0,2,16,6,0,0,0,1,0.00133,0.00834,0.00567,0.04545,0.0,0.0
19,47,13,2,18,27,3,1,20,13,1,2,17,7,0,0,0,1,0.001,0.00901,0.006,0.04255,0.0,0.0
20,49,14,2,20,27,3,1,19,14,1,2,19,8,0,0,0,1,0.001,0.00901,0.00667,0.04082,0.0,0.0
21,52,14,2,22,28,2,2,17,14,2,2,21,11,0,0,0,1,0.00067,0.00934,0.00734,0.03846,0.0,0.0
22,55,15,2,22,31,3,2,20,15,2,2,21,11,0,0,0,1,0.001,0.01034,0.00734,0.03636,0.0,0.0
23,56,15,2,26,28,2,1,15,15,1,2,25,13,0,0,0,1,0.00067,0.00934,0.00867,0.03571,0.0,0.0
24,56,15,2,28,26,1,1,13,15,1,2,27,13,0,0,0,1,0.00033,0.00867,0.00934,0.03571,0.0,0.0
25,62,17,2,30,30,2,2,15,15,1,2,28,15,2,1,0,2,0.00067,0.01001,0.01001,0.03226,0.0,0.0
26,65,19,2,32,31,4,3,13,15,2,2,30,18,4,1,0,2,0.00133,0.01034,0.01067,0.03077,0.0,0.0
27,73,21,2,36,35,6,3,18,17,2,2,32,17,4,1,0,4,0.002,0.01167,0.01201,0.0274,0.0,0.0
28,78,21,2,39,37,6,3,20,17,2,2,33,17,4,1,0,6,0.002,0.01234,0.01301,0.02564,0.0,0.0
29,81,21,2,42,37,5,3,22,17,2,2,33,15,4,1,0,9,0.00167,0.01234,0.01401,0.02469,0.0,0.0
30,91,23,2,45,44,6,3,26,17,2,2,36,18,6,1,0,9,0.002,0.01468,0.01501,0.02198,0.0,0.0
31,102,25,2,49,51,7,4,33,19,2,2,39,18,6,2,0,10,0.00233,0.01701,0.01634,0.01961,0.0,0.0
32,108,28,2,50,56,9,4,35,20,1,2,40,21,8,3,0,10,0.003,0.01868,0.01668,0.01852,0.0,0.0
33,114,33,2,53,59,12,4,37,20,1,2,41,22,13,3,0,12,0.004,0.01968,0.01768,0.01754,0.0,0.0
34,116,33,2,55,59,12,7,37,20,4,2,41,22,13,3,0,14,0.004,0.01968,0.01835,0.01724,0.0,0.0
35,120,36,2,60,58,12,6,39,23,4,2,43,19,13,2,0,17,0.004,0.01935,0.02001,0.01667,0.0,0.0
36,126,40,2,66,58,15,7,42,27,4,2,47,16,13,3,0,19,0.005,0.01935,0.02201,0.01587,0.0,0.0
37,130,41,2,71,57,13,6,41,27,4,2,50,16,14,2,0,21,0.00434,0.01901,0.02368,0.01538,0.0,0.0
38,132,42,2,75,55,13,6,40,28,4,2,52,15,14,2,0,23,0.00434,0.01835,0.02502,0.01515,0.0,0.0
