Day,Total infected,Total tested,Total deaths,Total recovered,Infected,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Infected population %,Death rate
1,6,1,0,0,6,0,6,1,0,0,0,0,0,0,0,0,0.0012,0.0
2,6,1,0,0,6,0,6,1,0,0,0,0,0,0,0,0,0.0012,0.0
3,6,1,0,0,6,0,6,1,0,0,0,0,0,0,0,0,0.0012,0.0
4,8,2,0,0,8,0,8,2,0,0,0,0,0,0,0,0,0.0016,0.0
5,9,2,0,1,8,0,8,2,0,0,1,0,0,0,0,0,0.0016,0.0
6,11,2,0,1,10,0,10,2,0,0,1,0,0,0,0,0,0.002,0.0
7,13,2,0,2,11,0,11,2,0,0,2,0,0,0,0,0,0.0022,0.0
8,14,3,0,2,12,1,12,3,1,0,2,0,0,0,0,0,0.0024,0.0
9,17,4,0,4,13,1,13,4,1,0,4,0,0,0,0,0,0.0026,0.0
10,18,5,0,5,13,1,13,5,1,0,5,0,0,0,0,0,0.0026,0.0
11,19,5,0,6,13,1,13,5,1,0,6,0,0,0,0,0,0.0026,0.0
12,20,5,0,7,13,2,13,5,2,0,7,0,0,0,0,0,0.0026,0.0
13,22,7,0,7,15,2,15,7,2,0,7,0,0,0,0,0,0.003,0.0
14,23,8,0,7,16,2,16,8,2,0,7,0,0,0,0,0,0.0032,0.0
15,23,9,0,11,12,1,12,9,1,0,11,0,0,0,0,0,0.0024,0.0
16,23,9,0,12,11,1,11,9,1,0,12,0,0,0,0,0,0.0022,0.0
17,24,9,0,13,11,2,11,9,2,0,13,0,0,0,0,0,0.0022,0.0
18,26,10,0,14,12,2,12,10,2,0,14,0,0,0,0,0,0.0024,0.0
19,28,10,0,18,10,1,10,10,1,0,18,0,0,0,0,0,0.002,0.0
20,28,11,0,18,10,1,10,11,1,0,18,0,0,0,0,0,0.002,0.0
21,30,12,0,19,11,2,11,12,2,0,19,0,0,0,0,0,0.0022,0.0
22,30,13,1,21,8,1,8,13,1,1,21,0,0,0,0,0,0.0016,0.03333
23,32,13,1,21,10,2,10,13,2,1,21,0,0,0,0,0,0.002,0.03125
24,32,14,1,21,10,2,10,14,2,1,21,0,0,0,0,0,0.002,0.03125
25,33,15,1,23,9,4,9,15,4,1,23,0,0,0,0,0,0.0018,0.0303
26,35,16,1,24,10,4,9,16,4,1,24,1,0,0,0,0,0.002,0.02857
27,38,17,1,24,13,6,12,17,5,1,24,1,0,1,0,0,0.0026,0.02632
28,40,19,2,25,13,4,10,18,3,2,25,3,1,1,0,0,0.0026,0.05
29,44,21,2,25,17,4,13,20,3,2,25,4,1,1,0,0,0.0034,0.04545
30,49,25,3,25,21,3,14,23,2,3,25,7,2,1,0,0,0.0042,0.06122
31,53,26,3,27,23,2,15,23,1,3,27,8,3,1,0,0,0.0046,0.0566
32,55,26,3,27,25,2,17,23,1,3,27,8,3,1,0,0,0.005,0.05455
33,62,26,3,27,32,2,20,23,1,3,27,12,3,1,0,0,0.0064,0.04839
34,63,28,3,30,30,1,18,24,0,3,29,12,4,1,0,1,0.006,0.04762
35,67,31,3,32,32,1,23,26,0,3,31,9,5,1,0,1,0.0064,0.04478
36,71,33,3,35,33,2,23,28,0,3,33,10,5,2,0,2,0.0066,0.04225
37,74,35,3,36,35,3,24,29,1,3,34,11,6,2,0,2,0.007,0.04054
38,77,38,3,36,38,3,25,32,1,3,34,13,6,2,0,2,0.0076,0.03896
39,81,41,3,41,37,3,20,35,1,3,39,17,6,2,0,2,0.0074,0.03704
40,82,42,4,44,34,2,19,36,1,3,40,15,6,1,1,4,0.0068,0.04878
41,83,44,4,50,29,1,16,38,1,3,43,13,6,0,1,7,0.0058,0.04819
42,84,45,4,55,25,1,13,38,1,3,47,12,7,0,1,8,0.005,0.04762
43,90,48,4,58,28,2,15,41,2,3,50,13,7,0,1,8,0.0056,0.04444
44,93,50,4,60,29,4,15,43,2,3,51,14,7,2,1,9,0.0058,0.04301
45,98,54,5,65,28,4,13,44,1,4,54,15,10,3,1,11,0.0056,0.05102
46,102,57,5,67,30,5,13,45,2,4,55,17,12,3,1,12,0.006,0.04902
47,106,60,5,70,31,6,12,48,2,4,57,19,12,4,1,13,0.0062,0.04717
48,109,63,5,72,32,5,11,48,2,4,57,21,15,3,1,15,0.0064,0.04587
