Day,Total infected,Total tested,Total deaths,Total recovered,Infected,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Infected population %,Death rate
1,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.00067,0.0
2,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.00067,0.0
3,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0.001,0.0
4,4,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0.00133,0.0
5,8,1,0,0,8,1,8,1,1,0,0,0,0,0,0,0,0.00267,0.0
6,10,2,0,0,10,1,10,2,1,0,0,0,0,0,0,0,0.00333,0.0
7,14,2,0,0,14,2,14,2,2,0,0,0,0,0,0,0,0.00467,0.0
8,21,3,0,0,21,2,21,3,2,0,0,0,0,0,0,0,0.007,0.0
9,29,3,0,1,28,2,27,3,2,0,1,1,0,0,0,0,0.00933,0.0
10,40,8,0,2,38,2,37,8,2,0,2,1,0,0,0,0,0.01267,0.0
11,56,10,0,3,53,3,53,10,3,0,3,0,0,0,0,0,0.01767,0.0
12,63,15,0,4,59,5,59,15,5,0,4,0,0,0,0,0,0.01967,0.0
13,76,18,0,9,67,8,67,18,8,0,9,0,0,0,0,0,0.02233,0.0
14,84,25,0,10,74,8,73,25,8,0,10,1,0,0,0,0,0.02467,0.0
15,91,28,0,11,80,8,78,28,8,0,11,2,0,0,0,0,0.02667,0.0
16,100,33,0,15,85,10,83,33,10,0,15,2,0,0,0,0,0.02833,0.0
17,111,40,1,18,92,10,89,40,10,1,18,3,0,0,0,0,0.03067,0.00901
18,120,46,1,19,100,11,97,46,11,1,19,3,0,0,0,0,0.03333,0.00833
19,133,50,1,25,107,14,104,50,14,1,25,3,0,0,0,0,0.03567,0.00752
20,153,55,1,30,122,16,118,54,16,1,30,4,1,0,0,0,0.04067,0.00654
21,166,59,1,39,126,13,121,58,13,1,39,5,1,0,0,0,0.042,0.00602
22,185,69,2,49,134,10,127,67,10,2,48,7,2,0,0,1,0.04467,0.01081
23,197,75,2,57,138,10,131,71,10,2,54,7,4,0,0,3,0.046,0.01015
24,211,81,2,70,139,11,132,77,11,2,65,7,4,0,0,5,0.04633,0.00948
25,231,94,2,77,152,12,142,90,12,2,72,10,4,0,0,5,0.05067,0.00866
26,242,98,2,90,150,12,140,94,12,2,83,10,4,0,0,7,0.05,0.00826
27,256,109,2,103,151,13,138,105,13,2,95,13,4,0,0,8,0.05033,0.00781
28,270,114,3,109,158,14,141,109,14,3,101,17,5,0,0,8,0.05267,0.01111
29,290,120,3,119,168,19,142,114,19,3,110,26,6,0,0,9,0.056,0.01034
30,308,130,4,130,174,19,145,124,18,4,119,29,6,1,0,11,0.058,0.01299
31,333,143,4,147,182,21,156,134,19,4,130,26,9,2,0,17,0.06067,0.01201
32,348,151,5,160,183,23,152,141,20,5,142,31,10,3,0,18,0.061,0.01437
33,371,158,5,174,192,22,158,146,19,5,156,34,12,3,0,18,0.064,0.01348
34,398,173,7,188,203,18,159,157,15,7,168,44,16,3,0,20,0.06767,0.01759
35,420,184,7,200,213,20,165,165,16,7,178,48,19,4,0,22,0.071,0.01667
36,444,196,9,222,213,20,165,173,16,9,193,48,23,4,0,29,0.071,0.02027
37,470,207,9,234,227,20,172,180,17,9,203,55,27,3,0,31,0.07567,0.01915
38,493,222,10,251,232,18,169,190,15,10,214,63,32,3,0,37,0.07733,0.02028
39,519,235,11,268,240,16,172,198,15,11,227,68,37,1,0,41,0.08,0.02119
40,599,245,12,286,301,14,210,206,12,12,243,91,39,2,0,43,0.10033,0.02003
41,680,263,13,305,362,13,239,219,11,13,260,123,44,2,0,45,0.12067,0.01912
42,784,281,13,325,446,19,295,233,14,13,275,151,48,5,0,50,0.14867,0.01658
43,887,316,13,338,536,26,345,257,17,13,285,191,59,9,0,53,0.17867,0.01466
44,1010,347,13,361,636,39,405,277,25,13,300,231,70,14,0,61,0.212,0.01287
45,1168,389,13,395,760,52,468,310,36,13,318,292,79,16,0,77,0.25333,0.01113
46,1342,436,13,415,914,62,550,343,39,13,332,364,93,23,0,83,0.30467,0.00969
47,1553,480,13,453,1087,73,638,366,40,13,360,449,114,33,0,93,0.36233,0.00837
48,1713,550,13,492,1208,83,683,407,45,13,386,525,143,38,0,106,0.40267,0.00759
49,1921,616,13,534,1374,95,747,450,50,13,413,627,166,45,0,121,0.458,0.00677
50,2126,709,14,598,1514,107,787,502,58,14,457,727,207,49,0,141,0.50467,0.00659
51,2299,799,14,682,1603,124,816,548,69,14,511,787,251,55,0,171,0.53433,0.00609
52,2460,894,14,757,1689,137,823,600,74,14,561,866,294,63,0,196,0.563,0.00569
