Day,Total infected,Total tested,Total deaths,Total recovered,Infected,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Infected population %,Death rate
1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.00033,0.0
2,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0.00033,0.0
3,2,1,0,0,2,1,2,1,1,0,0,0,0,0,0,0,0.00067,0.0
4,5,1,0,0,5,1,5,1,1,0,0,0,0,0,0,0,0.00167,0.0
5,7,1,0,1,6,0,6,1,0,0,1,0,0,0,0,0,0.002,0.0
6,10,2,0,1,9,1,9,2,1,0,1,0,0,0,0,0,0.003,0.0
7,15,2,0,1,14,1,14,2,1,0,1,0,0,0,0,0,0.00467,0.0
8,21,3,0,1,20,1,20,3,1,0,1,0,0,0,0,0,0.00667,0.0
9,33,5,0,2,31,2,29,5,2,0,2,2,0,0,0,0,0.01033,0.0
10,48,7,0,2,46,3,44,7,3,0,2,2,0,0,0,0,0.01533,0.0
11,66,12,0,3,63,3,61,12,3,0,3,2,0,0,0,0,0.021,0.0
12,95,14,0,3,92,3,87,14,3,0,3,5,0,0,0,0,0.03067,0.0
13,113,20,0,5,108,3,99,20,3,0,5,9,0,0,0,0,0.036,0.0
14,148,26,0,8,140,2,123,26,2,0,8,17,0,0,0,0,0.04667,0.0
15,191,31,0,9,182,7,156,31,7,0,9,26,0,0,0,0,0.06067,0.0
16,234,40,0,13,221,13,187,38,13,0,13,34,2,0,0,0,0.07367,0.0
17,317,56,0,20,297,15,246,54,14,0,19,51,2,1,0,1,0.099,0.0
18,406,72,0,29,377,26,315,67,23,0,26,62,5,3,0,3,0.12567,0.0
19,502,94,0,38,464,26,389,86,22,0,33,75,8,4,0,5,0.15467,0.0
20,617,114,0,53,564,35,456,104,30,0,46,108,10,5,0,7,0.188,0.0
21,673,161,0,71,602,45,487,140,37,0,61,115,21,8,0,10,0.20067,0.0
22,741,201,0,88,653,54,528,175,46,0,74,125,26,8,0,14,0.21767,0.0
23,815,239,0,116,699,60,560,209,51,0,97,139,30,9,0,19,0.233,0.0
24,891,281,1,154,736,76,585,245,64,1,129,151,36,12,0,25,0.24533,0.00112
25,959,326,1,197,761,83,600,283,70,1,166,161,43,13,0,31,0.25367,0.00104
26,1031,368,1,242,788,86,618,319,71,1,200,170,49,15,0,42,0.26267,0.00097
27,1110,412,1,295,814,93,629,352,78,1,241,185,60,15,0,54,0.27133,0.0009
28,1182,466,3,354,825,90,628,394,75,3,287,197,72,15,0,67,0.275,0.00254
29,1260,518,5,430,825,87,615,438,73,5,346,210,80,14,0,84,0.275,0.00397
30,1324,567,7,491,826,88,601,467,74,7,393,225,100,14,0,98,0.27533,0.00529
31,1391,617,9,571,811,86,569,503,69,9,456,242,114,17,0,115,0.27033,0.00647
32,1442,653,9,653,780,91,535,529,70,9,516,245,124,21,0,137,0.26,0.00624
33,1495,697,10,722,763,79,508,558,56,9,572,255,139,23,1,150,0.25433,0.00669
34,1551,728,10,797,744,75,465,579,48,9,635,279,149,27,1,162,0.248,0.00645
35,1709,764,11,885,813,75,446,598,48,10,697,367,166,27,1,188,0.271,0.00644
36,1852,822,11,949,892,72,457,624,46,10,740,435,198,26,1,209,0.29733,0.00594
37,1982,865,12,1033,937,71,430,647,39,11,799,507,218,32,1,234,0.31233,0.00605
38,2100,919,12,1112,976,75,407,667,40,11,851,569,252,35,1,261,0.32533,0.00571
39,2210,978,12,1174,1024,77,393,692,40,11,887,631,286,37,1,287,0.34133,0.00543
40,2334,1036,14,1238,1082,86,382,719,46,13,922,700,317,40,1,316,0.36067,0.006
41,2450,1102,15,1316,1119,96,368,746,46,14,964,751,356,50,1,352,0.373,0.00612
42,2530,1173,15,1385,1130,101,342,764,44,14,1007,788,409,57,1,378,0.37667,0.00593
43,2626,1249,15,1465,1146,115,330,792,47,14,1040,816,457,68,1,425,0.382,0.00571
44,2706,1339,16,1553,1137,121,308,815,45,15,1078,829,524,76,1,475,0.379,0.00591
45,2751,1400,18,1658,1075,121,288,831,42,15,1111,787,569,79,3,547,0.35833,0.00654
46,2792,1451,18,1769,1005,124,264,845,44,15,1146,741,606,80,3,623,0.335,0.00645
47,2827,1516,19,1874,934,133,251,858,47,15,1178,683,658,86,4,696,0.31133,0.00672
48,2852,1570,20,1970,862,115,233,874,37,15,1209,629,696,78,5,761,0.28733,0.00701
49,2882,1614,20,2060,802,107,216,885,32,15,1241,586,729,75,5,819,0.26733,0.00694
50,2899,1652,21,2184,694,89,187,895,21,15,1278,507,757,68,6,906,0.23133,0.00724
51,2912,1682,23,2286,603,83,160,899,23,15,1310,443,783,60,8,976,0.201,0.0079
52,2922,1711,24,2380,518,71,132,906,17,15,1336,386,805,54,9,1044,0.17267,0.00821
53,2926,1734,25,2473,428,60,111,913,17,15,1358,317,821,43,10,1115,0.14267,0.00854
54,2928,1750,26,2537,365,49,94,915,9,15,1377,271,835,40,11,1160,0.12167,0.00888
55,2930,1763,26,2613,291,38,73,920,8,15,1396,218,843,30,11,1217,0.097,0.00887
56,2934,1776,27,2667,240,34,58,925,5,15,1415,182,851,29,12,1252,0.08,0.0092
57,2936,1786,27,2720,189,30,47,927,3,15,1427,142,859,27,12,1293,0.063,0.0092
58,2937,1792,27,2754,156,25,40,928,1,15,1434,116,864,24,12,1320,0.052,0.00919
59,2937,1795,30,2794,113,17,30,931,2,15,1443,83,864,15,15,1351,0.03767,0.01021
60,2938,1798,31,2825,82,10,23,933,2,15,1452,59,865,8,16,1373,0.02733,0.01055
61,2940,1800,32,2841,67,7,21,933,3,15,1456,46,867,4,17,1385,0.02233,0.01088
62,2940,1801,32,2859,49,5,13,934,1,15,1464,36,867,4,17,1395,0.01633,0.01088
63,2940,1801,33,2874,33,2,11,934,1,15,1467,22,867,1,18,1407,0.011,0.01122
64,2941,1803,33,2881,27,2,9,934,1,15,1469,18,869,1,18,1412,0.009,0.01122
65,2941,1803,33,2887,21,2,8,934,1,15,1471,13,869,1,18,1416,0.007,0.01122
66,2941,1804,34,2892,15,1,7,935,1,16,1472,8,869,0,18,1420,0.005,0.01156
67,2941,1805,34,2895,12,1,6,936,1,16,1473,6,869,0,18,1422,0.004,0.01156
68,2941,1805,34,2899,8,1,4,936,1,16,1475,4,869,0,18,1424,0.00267,0.01156
69,2941,1805,34,2900,7,1,5,936,1,16,1475,2,869,0,18,1425,0.00233,0.01156
70,2941,1806,34,2902,5,2,5,936,2,16,1475,0,870,0,18,1427,0.00167,0.01156
71,2941,1807,34,2903,4,3,4,937,3,16,1476,0,870,0,18,1427,0.00133,0.01156
72,2941,1808,34,2905,2,2,2,938,2,16,1478,0,870,0,18,1427,0.00067,0.01156
73,2941,1808,34,2905,2,2,2,938,2,16,1478,0,870,0,18,1427,0.00067,0.01156
74,2941,1808,34,2906,1,1,1,938,1,16,1479,0,870,0,18,1427,0.00033,0.01156
75,2941,1808,35,2906,0,0,0,938,0,17,1479,0,870,0,18,1427,0.0,0.0119
76,2941,1808,35,2906,0,0,0,938,0,17,1479,0,870,0,18,1427,0.0,0.0119
77,2941,1808,35,2906,0,0,0,938,0,17,1479,0,870,0,18,1427,0.0,0.0119
78,2941,1808,35,2906,0,0,0,938,0,17,1479,0,870,0,18,1427,0.0,0.0119
79,2941,1808,35,2906,0,0,0,938,0,17,1479,0,870,0,18,1427,0.0,0.0119
80,2941,1808,35,2906,0,0,0,938,0,17,1479,0,870,0,18,1427,0.0,0.0119
81,2941,1808,35,2906,0,0,0,938,0,17,1479,0,870,0,18,1427,0.0,0.0119
82,2941,1808,35,2906,0,0,0,938,0,17,1479,0,870,0,18,1427,0.0,0.0119
83,2941,1808,35,2906,0,0,0,938,0,17,1479,0,870,0,18,1427,0.0,0.0119
84,2941,1808,35,2906,0,0,0,938,0,17,1479,0,870,0,18,1427,0.0,0.0119
85,2941,1808,35,2906,0,0,0,938,0,17,1479,0,870,0,18,1427,0.0,0.0119
86,2941,1808,35,2906,0,0,0,938,0,17,1479,0,870,0,18,1427,0.0,0.0119
87,2941,1808,35,2906,0,0,0,938,0,17,1479,0,870,0,18,1427,0.0,0.0119
88,2941,1808,35,2906,0,0,0,938,0,17,1479,0,870,0,18,1427,0.0,0.0119
89,2941,1808,35,2906,0,0,0,938,0,17,1479,0,870,0,18,1427,0.0,0.0119
90,2941,1808,35,2906,0,0,0,938,0,17,1479,0,870,0,18,1427,0.0,0.0119
91,2941,1808,35,2906,0,0,0,938,0,17,1479,0,870,0,18,1427,0.0,0.0119
92,2941,1808,35,2906,0,0,0,938,0,17,1479,0,870,0,18,1427,0.0,0.0119
93,2941,1808,35,2906,0,0,0,938,0,17,1479,0,870,0,18,1427,0.0,0.0119
94,2941,1808,35,2906,0,0,0,938,0,17,1479,0,870,0,18,1427,0.0,0.0119
95,2941,1808,35,2906,0,0,0,938,0,17,1479,0,870,0,18,1427,0.0,0.0119
96,2941,1808,35,2906,0,0,0,938,0,17,1479,0,870,0,18,1427,0.0,0.0119
97,2941,1808,35,2906,0,0,0,938,0,17,1479,0,870,0,18,1427,0.0,0.0119
98,2941,1808,35,2906,0,0,0,938,0,17,1479,0,870,0,18,1427,0.0,0.0119
99,2941,1808,35,2906,0,0,0,938,0,17,1479,0,870,0,18,1427,0.0,0.0119
100,2941,1808,35,2906,0,0,0,938,0,17,1479,0,870,0,18,1427,0.0,0.0119
101,2941,1808,35,2906,0,0,0,938,0,17,1479,0,870,0,18,1427,0.0,0.0119
102,2941,1808,35,2906,0,0,0,938,0,17,1479,0,870,0,18,1427,0.0,0.0119
103,2941,1808,35,2906,0,0,0,938,0,17,1479,0,870,0,18,1427,0.0,0.0119
104,2941,1808,35,2906,0,0,0,938,0,17,1479,0,870,0,18,1427,0.0,0.0119
105,2941,1808,35,2906,0,0,0,938,0,17,1479,0,870,0,18,1427,0.0,0.0119
106,2941,1808,35,2906,0,0,0,938,0,17,1479,0,870,0,18,1427,0.0,0.0119
107,2941,1808,35,2906,0,0,0,938,0,17,1479,0,870,0,18,1427,0.0,0.0119
108,2941,1808,35,2906,0,0,0,938,0,17,1479,0,870,0,18,1427,0.0,0.0119
109,2941,1808,35,2906,0,0,0,938,0,17,1479,0,870,0,18,1427,0.0,0.0119
110,2941,1808,35,2906,0,0,0,938,0,17,1479,0,870,0,18,1427,0.0,0.0119
111,2941,1808,35,2906,0,0,0,938,0,17,1479,0,870,0,18,1427,0.0,0.0119
112,2941,1808,35,2906,0,0,0,938,0,17,1479,0,870,0,18,1427,0.0,0.0119
113,2941,1808,35,2906,0,0,0,938,0,17,1479,0,870,0,18,1427,0.0,0.0119
114,2941,1808,35,2906,0,0,0,938,0,17,1479,0,870,0,18,1427,0.0,0.0119
115,2941,1808,35,2906,0,0,0,938,0,17,1479,0,870,0,18,1427,0.0,0.0119
116,2941,1808,35,2906,0,0,0,938,0,17,1479,0,870,0,18,1427,0.0,0.0119
117,2941,1808,35,2906,0,0,0,938,0,17,1479,0,870,0,18,1427,0.0,0.0119
118,2941,1808,35,2906,0,0,0,938,0,17,1479,0,870,0,18,1427,0.0,0.0119
119,2941,1808,35,2906,0,0,0,938,0,17,1479,0,870,0,18,1427,0.0,0.0119
120,2941,1808,35,2906,0,0,0,938,0,17,1479,0,870,0,18,1427,0.0,0.0119
