Day,Total infected,Total tested,Total deaths,Total recovered,Infected,Actual tested,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Known infected %,Infected population %,Population immunity %,Death rate,Total isolated,Isolated
1,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0.0,0.00167,0.0,0.0,0,0
2,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0.0,0.00167,0.0,0.0,0,0
3,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0.0,0.00233,0.0,0.0,0,0
4,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0.0,0.00233,0.0,0.0,0,0
5,7,0,0,0,7,0,1,6,0,1,0,0,1,0,0,0,0,0.0,0.00233,0.0,0.0,0,0
6,8,1,0,0,8,1,1,6,1,1,0,0,2,0,0,0,0,0.00033,0.00267,0.0,0.0,0,0
7,9,1,0,0,9,1,3,7,1,2,0,0,2,0,1,0,0,0.00033,0.003,0.0,0.0,0,0
8,10,3,0,0,10,3,3,8,2,2,0,0,2,1,1,0,0,0.001,0.00333,0.0,0.0,0,0
9,14,3,0,0,14,3,3,12,2,2,0,0,2,1,1,0,0,0.001,0.00467,0.0,0.0,0,0
10,16,5,0,2,14,5,3,13,4,2,0,1,1,1,1,0,1,0.00167,0.00467,0.00067,0.0,0,0
11,17,5,0,4,13,3,2,12,4,1,0,3,1,1,1,0,1,0.001,0.00433,0.00133,0.0,0,0
12,18,5,0,5,13,2,1,13,4,1,0,3,0,1,0,0,2,0.00067,0.00433,0.00167,0.0,0,0
13,19,5,0,6,13,2,3,13,4,3,0,4,0,1,0,0,2,0.00067,0.00433,0.002,0.0,0,0
14,24,6,0,6,18,3,3,18,5,3,0,4,0,1,0,0,2,0.001,0.006,0.002,0.0,0,0
15,25,6,0,6,19,3,5,19,5,5,0,4,0,1,0,0,2,0.001,0.00633,0.002,0.0,0,0
16,29,9,0,8,21,5,4,21,8,4,0,6,0,1,0,0,2,0.00167,0.007,0.00267,0.0,0,0
17,33,9,0,8,25,5,4,23,8,4,0,6,2,1,0,0,2,0.00167,0.00833,0.00267,0.0,0,0
18,38,9,0,10,28,4,3,27,8,3,0,8,1,1,0,0,2,0.00133,0.00933,0.00333,0.0,0,0
19,41,10,0,13,28,4,3,27,9,3,0,11,1,1,0,0,2,0.00133,0.00933,0.00433,0.0,0,0
20,48,12,0,14,34,5,3,30,11,3,0,12,4,1,0,0,2,0.00167,0.01133,0.00467,0.0,0,0
21,49,12,0,16,33,4,2,29,11,2,0,14,4,1,0,0,2,0.00133,0.011,0.00533,0.0,0,0
22,54,12,0,17,37,4,2,31,11,2,0,15,6,1,0,0,2,0.00133,0.01233,0.00567,0.0,0,0
23,57,16,1,17,39,7,4,32,15,3,1,15,7,1,1,0,2,0.00233,0.013,0.00567,0.01754,0,0
24,61,27,1,20,40,18,4,32,23,3,1,17,8,4,1,0,3,0.006,0.01334,0.00667,0.01639,0,0
