Day,Total infected,Total tested,Total deaths,Total recovered,Infected,Actual tested,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Known infected %,Infected population %,Population immunity %,Death rate,Total isolated,Isolated
1,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0.0,0.002,0.0,0.0,0,0
2,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0.0,0.00233,0.0,0.0,0,0
3,8,0,0,0,8,0,1,8,0,1,0,0,0,0,0,0,0,0.0,0.00267,0.0,0.0,0,0
4,9,2,0,0,9,2,2,9,2,2,0,0,0,0,0,0,0,0.00067,0.003,0.0,0.0,0,0
5,11,4,0,0,11,4,2,11,4,2,0,0,0,0,0,0,0,0.00133,0.00367,0.0,0.0,0,0
6,13,4,0,1,12,3,1,12,4,1,0,1,0,0,0,0,0,0.001,0.004,0.00033,0.0,0,0
7,14,4,0,2,12,3,1,12,4,1,0,2,0,0,0,0,0,0.001,0.004,0.00067,0.0,0,0
8,14,4,0,2,12,3,1,11,4,1,0,2,1,0,0,0,0,0.001,0.004,0.00067,0.0,0,0
9,14,4,0,3,11,3,1,11,4,1,0,2,0,0,0,0,1,0.001,0.00367,0.001,0.0,0,0
10,14,4,1,3,10,2,0,9,4,0,1,2,1,0,0,0,1,0.00067,0.00333,0.001,0.07143,0,0
11,14,4,1,3,10,2,0,10,4,0,1,2,0,0,0,0,1,0.00067,0.00333,0.001,0.07143,0,0
12,15,4,1,4,10,2,0,10,4,0,1,3,0,0,0,0,1,0.00067,0.00333,0.00133,0.06667,0,0
13,17,4,1,6,10,2,1,9,4,1,1,5,1,0,0,0,1,0.00067,0.00333,0.002,0.05882,0,0
14,17,4,1,6,10,2,1,9,4,1,1,5,1,0,0,0,1,0.00067,0.00333,0.002,0.05882,0,0
15,18,4,1,7,10,2,1,8,4,1,1,6,2,0,0,0,1,0.00067,0.00333,0.00233,0.05556,0,0
16,19,4,1,9,9,1,1,6,4,1,1,8,3,0,0,0,1,0.00033,0.003,0.003,0.05263,0,0
17,21,4,2,10,9,0,0,4,4,0,2,9,5,0,0,0,1,0.0,0.003,0.00334,0.09524,0,0
18,22,4,2,12,8,0,0,4,4,0,2,10,4,0,0,0,2,0.0,0.00267,0.004,0.09091,0,0
19,23,5,2,12,9,1,0,5,4,0,2,10,4,1,0,0,2,0.00033,0.003,0.004,0.08696,0,0
20,23,5,2,12,9,1,0,5,4,0,2,10,4,1,0,0,2,0.00033,0.003,0.004,0.08696,0,0
21,24,5,2,12,10,1,0,6,4,0,2,10,4,1,0,0,2,0.00033,0.00334,0.004,0.08333,0,0
22,25,5,2,12,11,1,1,7,4,1,2,10,4,1,0,0,2,0.00033,0.00367,0.004,0.08,0,0
23,28,6,2,13,13,2,1,9,5,1,2,10,4,1,0,0,3,0.00067,0.00434,0.00434,0.07143,0,0
24,29,6,2,16,11,2,1,7,5,1,2,11,4,1,0,0,5,0.00067,0.00367,0.00534,0.06897,0,0
25,31,6,2,16,13,2,1,8,5,1,2,11,5,1,0,0,5,0.00067,0.00434,0.00534,0.06452,0,0
26,32,6,2,16,14,2,1,7,5,1,2,11,7,1,0,0,5,0.00067,0.00467,0.00534,0.0625,0,0
27,33,6,2,19,12,1,0,6,5,0,2,13,6,1,0,0,6,0.00033,0.004,0.00634,0.06061,0,0
28,34,6,2,19,13,1,0,7,5,0,2,13,6,1,0,0,6,0.00033,0.00434,0.00634,0.05882,0,0
29,34,6,2,21,11,0,0,7,5,0,2,13,4,1,0,0,8,0.0,0.00367,0.007,0.05882,0,0
30,35,6,2,23,10,0,0,7,5,0,2,14,3,1,0,0,9,0.0,0.00334,0.00767,0.05714,0,0
31,36,6,2,23,11,0,0,8,5,0,2,14,3,1,0,0,9,0.0,0.00367,0.00767,0.05556,0,0
32,39,8,2,24,13,1,0,10,5,0,2,14,3,3,0,0,10,0.00033,0.00434,0.00801,0.05128,0,0
33,40,8,2,24,14,1,0,10,5,0,2,14,4,3,0,0,10,0.00033,0.00467,0.00801,0.05,0,0
34,46,8,2,24,20,1,1,14,5,0,2,14,6,3,1,0,10,0.00033,0.00667,0.00801,0.04348,0,0
35,53,10,2,27,24,3,1,17,5,0,2,16,7,5,1,0,11,0.001,0.00801,0.00901,0.03774,0,0
36,55,10,2,28,25,3,1,18,5,0,2,17,7,5,1,0,11,0.001,0.00834,0.00934,0.03636,0,0
37,57,10,2,28,27,3,1,20,5,0,2,17,7,5,1,0,11,0.001,0.00901,0.00934,0.03509,0,0
38,58,12,2,30,26,5,1,19,7,0,2,19,7,5,1,0,11,0.00167,0.00867,0.01001,0.03448,0,0
39,65,12,2,31,32,5,3,23,7,0,2,20,9,5,3,0,11,0.00167,0.01067,0.01034,0.03077,0,0
40,71,13,3,33,35,5,2,24,7,0,2,21,11,6,2,1,12,0.00167,0.01168,0.01101,0.04225,0,0
41,74,16,3,34,37,8,2,26,10,0,2,22,11,6,2,1,12,0.00267,0.01235,0.01134,0.04054,0,0
42,78,16,3,37,38,6,2,28,10,0,2,24,10,6,2,1,13,0.002,0.01268,0.01235,0.03846,0,0
43,82,17,3,39,40,6,3,30,11,0,2,25,10,6,3,1,14,0.002,0.01335,0.01301,0.03659,0,0
44,85,21,3,40,42,10,4,31,14,1,2,25,11,7,3,1,15,0.00334,0.01401,0.01335,0.03529,0,0
45,90,22,3,42,45,10,4,31,15,1,2,27,14,7,3,1,15,0.00334,0.01502,0.01401,0.03333,0,0
46,94,22,3,45,46,9,5,29,15,1,2,30,17,7,4,1,15,0.003,0.01535,0.01502,0.03191,0,0
47,101,24,3,47,51,10,4,31,15,1,2,31,20,9,3,1,16,0.00334,0.01702,0.01568,0.0297,0,0
