Day,Total infected,Total tested,Total deaths,Total recovered,Infected,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Infected population %,Death rate
1,4,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0.00133,0.0
2,4,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0.00133,0.0
3,5,1,0,0,5,0,5,1,0,0,0,0,0,0,0,0,0.00167,0.0
4,8,1,0,0,8,0,8,1,0,0,0,0,0,0,0,0,0.00267,0.0
5,8,1,0,0,8,0,8,1,0,0,0,0,0,0,0,0,0.00267,0.0
6,10,2,0,0,10,0,10,2,0,0,0,0,0,0,0,0,0.00333,0.0
7,13,3,0,0,13,1,11,2,1,0,0,2,1,0,0,0,0.00433,0.0
8,13,4,0,0,13,1,11,3,1,0,0,2,1,0,0,0,0.00433,0.0
9,16,4,0,3,13,1,12,3,1,0,2,1,1,0,0,1,0.00433,0.0
10,18,6,0,3,15,1,14,5,1,0,2,1,1,0,0,1,0.005,0.0
11,19,7,0,3,16,1,15,6,1,0,2,1,1,0,0,1,0.00533,0.0
12,21,8,0,6,15,2,14,7,2,0,5,1,1,0,0,1,0.005,0.0
13,26,9,0,6,20,2,19,8,2,0,5,1,1,0,0,1,0.00667,0.0
14,30,9,0,6,24,2,23,8,2,0,5,1,1,0,0,1,0.008,0.0
15,33,9,0,8,25,2,24,8,2,0,7,1,1,0,0,1,0.00833,0.0
16,39,9,0,10,29,2,28,8,2,0,9,1,1,0,0,1,0.00967,0.0
17,45,11,1,12,32,1,32,10,1,1,10,0,1,0,0,2,0.01067,0.02222
18,50,11,1,14,35,0,35,10,0,1,12,0,1,0,0,2,0.01167,0.02
19,56,13,1,16,39,2,39,12,2,1,14,0,1,0,0,2,0.013,0.01786
20,60,15,1,18,41,3,41,14,3,1,16,0,1,0,0,2,0.01367,0.01667
21,67,19,1,18,48,3,48,18,3,1,16,0,1,0,0,2,0.016,0.01493
22,81,21,1,20,60,3,57,19,3,1,18,3,2,0,0,2,0.02,0.01235
23,92,26,1,23,68,2,64,24,2,1,21,4,2,0,0,2,0.02267,0.01087
24,98,27,1,24,73,2,67,25,2,1,22,6,2,0,0,2,0.02433,0.0102
25,107,33,1,34,72,1,64,31,1,1,32,8,2,0,0,2,0.024,0.00935
26,120,42,1,38,81,1,71,38,1,1,35,10,4,0,0,3,0.027,0.00833
27,128,47,1,41,86,1,69,41,1,1,38,17,6,0,0,3,0.02867,0.00781
28,137,50,1,49,87,0,73,44,0,1,42,14,6,0,0,7,0.029,0.0073
29,149,54,1,51,97,2,81,48,1,1,44,16,6,1,0,7,0.03233,0.00671
30,163,63,1,57,105,3,87,56,2,1,49,18,7,1,0,8,0.035,0.00613
31,186,66,1,64,121,4,96,57,3,1,55,25,9,1,0,9,0.04033,0.00538
32,205,73,1,71,133,6,100,63,5,1,62,33,10,1,0,9,0.04433,0.00488
33,230,79,1,78,151,6,117,67,5,1,69,34,12,1,0,9,0.05033,0.00435
