Day,Total infected,Total tested,Total deaths,Total recovered,Infected,Actual tested,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Known infected %,Infected population %,Population immunity %,Death rate,Total isolated,Isolated
1,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0.0,0.00167,0.0,0.0,0,0
2,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0.0,0.002,0.0,0.0,0,0
3,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0.0,0.00267,0.0,0.0,0,0
4,10,0,0,0,10,0,1,10,0,1,0,0,0,0,0,0,0,0.0,0.00333,0.0,0.0,0,0
5,12,1,0,0,12,1,1,12,1,1,0,0,0,0,0,0,0,0.00033,0.004,0.0,0.0,0,0
6,16,1,0,0,16,1,2,16,1,2,0,0,0,0,0,0,0,0.00033,0.00533,0.0,0.0,0,0
7,18,2,0,0,18,2,3,15,2,3,0,0,3,0,0,0,0,0.00067,0.006,0.0,0.0,0,0
8,21,3,0,0,21,3,3,20,3,3,0,0,1,0,0,0,0,0.001,0.007,0.0,0.0,0,0
9,27,3,0,1,26,2,3,25,3,3,0,1,1,0,0,0,0,0.00067,0.00867,0.00033,0.0,0,0
10,28,4,0,1,27,3,4,25,4,4,0,1,2,0,0,0,0,0.001,0.009,0.00033,0.0,0,0
11,32,5,0,4,28,3,3,26,5,3,0,4,2,0,0,0,0,0.001,0.00933,0.00133,0.0,0,0
12,34,5,0,5,29,3,3,26,5,3,0,5,3,0,0,0,0,0.001,0.00967,0.00167,0.0,0,0
13,39,5,0,8,31,1,1,29,5,1,0,8,2,0,0,0,0,0.00033,0.01033,0.00267,0.0,0,0
14,43,5,0,8,35,1,3,32,5,3,0,8,3,0,0,0,0,0.00033,0.01167,0.00267,0.0,0,0
15,49,7,0,12,37,3,4,33,7,3,0,12,4,0,1,0,0,0.001,0.01233,0.004,0.0,0,0
16,56,9,1,13,42,4,3,36,8,2,1,13,6,1,1,0,0,0.00133,0.014,0.00433,0.01786,0,0
17,61,9,1,16,44,2,4,38,8,3,1,15,6,1,1,0,1,0.00067,0.01467,0.00534,0.01639,0,0
18,65,13,1,18,46,6,5,39,12,3,1,17,7,1,2,0,1,0.002,0.01534,0.006,0.01538,0,0
19,71,14,1,21,49,6,5,41,12,3,1,20,8,2,2,0,1,0.002,0.01634,0.007,0.01408,0,0
20,83,16,1,23,59,8,7,50,13,4,1,22,9,3,3,0,1,0.00267,0.01967,0.00767,0.01205,0,0
21,93,20,1,27,65,10,8,54,16,5,1,25,11,4,3,0,2,0.00333,0.02167,0.009,0.01075,0,0
22,100,23,1,33,66,11,8,53,18,5,1,31,13,5,3,0,2,0.00367,0.02201,0.011,0.01,0,0
23,109,24,1,38,70,11,8,55,19,5,1,36,15,5,3,0,2,0.00367,0.02334,0.01267,0.00917,0,0
24,118,24,1,38,79,11,9,64,19,6,1,36,15,5,3,0,2,0.00367,0.02634,0.01267,0.00847,0,0
25,127,26,2,45,80,9,6,64,21,5,1,42,16,5,1,1,3,0.003,0.02668,0.01501,0.01575,0,0
26,137,27,2,50,85,9,6,70,22,6,1,44,15,5,0,1,6,0.003,0.02835,0.01668,0.0146,0,0
27,152,28,2,56,94,8,5,75,23,5,1,49,19,5,0,1,7,0.00267,0.03135,0.01868,0.01316,0,0
28,164,30,2,65,97,7,4,72,24,3,1,57,25,6,1,1,8,0.00233,0.03235,0.02168,0.0122,0,0
29,176,31,2,71,103,5,5,77,24,3,1,63,26,7,2,1,8,0.00167,0.03436,0.02368,0.01136,0,0
30,195,33,2,75,118,7,7,90,26,5,1,67,28,7,2,1,8,0.00233,0.03936,0.02502,0.01026,0,0
31,204,37,2,79,123,11,8,95,30,6,1,70,28,7,2,1,9,0.00367,0.04103,0.02635,0.0098,0,0
32,219,39,2,88,129,11,7,98,32,5,1,76,31,7,2,1,12,0.00367,0.04303,0.02935,0.00913,0,0
33,241,40,2,102,137,10,9,98,33,6,1,87,39,7,3,1,15,0.00334,0.0457,0.03402,0.0083,0,0
34,263,46,3,115,145,12,8,106,37,6,2,96,39,9,2,1,19,0.004,0.04838,0.03837,0.01141,0,0
35,275,52,3,125,147,14,9,100,41,7,2,103,47,11,2,1,22,0.00467,0.04905,0.04171,0.01091,0,0
36,287,55,3,135,149,15,8,102,44,6,2,108,47,11,2,1,27,0.00501,0.04972,0.04505,0.01045,0,0
37,301,57,3,151,147,13,7,100,44,6,2,119,47,13,1,1,32,0.00434,0.04905,0.05038,0.00997,0,0
38,319,59,3,155,161,15,9,109,46,8,2,122,52,13,1,1,33,0.00501,0.05372,0.05172,0.0094,0,0
39,339,63,3,164,172,14,8,116,48,6,2,128,56,15,2,1,36,0.00467,0.05739,0.05472,0.00885,0,0
40,355,65,3,181,171,13,9,114,48,7,2,141,57,17,2,1,40,0.00434,0.05706,0.06039,0.00845,0,0
41,377,71,3,194,180,16,11,117,54,7,2,150,63,17,4,1,44,0.00534,0.06006,0.06473,0.00796,0,0
42,402,79,3,210,189,20,13,116,58,9,2,161,73,21,4,1,49,0.00667,0.06306,0.07007,0.00746,0,0
43,425,87,3,221,201,26,16,125,66,12,2,167,76,21,4,1,54,0.00868,0.06707,0.07374,0.00706,0,0
44,444,93,3,239,202,28,17,121,70,13,2,178,81,23,4,1,61,0.00934,0.0674,0.07975,0.00676,0,0
45,465,97,3,251,211,29,20,126,74,14,2,186,85,23,6,1,65,0.00968,0.0704,0.08375,0.00645,0,0
46,489,104,3,269,217,31,22,134,78,16,2,196,83,26,6,1,73,0.01034,0.07241,0.08976,0.00613,0,0
47,513,110,5,285,223,29,15,140,82,11,3,207,83,28,4,2,78,0.00968,0.07446,0.09516,0.00975,0,0
48,541,112,5,310,226,19,15,144,84,12,3,223,82,28,3,2,87,0.00634,0.07546,0.10351,0.00924,0,0
49,566,119,6,325,235,19,16,149,89,13,3,232,86,30,3,3,93,0.00635,0.07849,0.10855,0.0106,0,0
50,589,125,6,343,240,19,16,146,92,12,3,248,94,33,4,3,95,0.00635,0.08016,0.11456,0.01019,0,0
51,620,129,6,356,258,20,18,151,94,13,3,256,107,35,5,3,100,0.00668,0.08617,0.1189,0.00968,0,0
52,652,136,6,380,266,24,23,154,99,14,3,272,112,37,9,3,108,0.00802,0.08884,0.12692,0.0092,0,0
53,683,148,6,397,280,33,27,157,104,18,3,285,123,44,9,3,112,0.01102,0.09352,0.1326,0.00878,0,0
54,719,159,6,427,286,37,23,169,112,16,3,299,117,47,7,3,128,0.01236,0.09552,0.14262,0.00834,0,0
55,755,167,6,443,306,41,24,176,118,16,3,308,130,49,8,3,135,0.01369,0.1022,0.14796,0.00795,0,0
56,791,176,7,466,318,38,22,181,122,14,3,324,137,54,8,4,142,0.0127,0.10625,0.1557,0.00885,0,0
57,832,191,8,487,337,46,24,191,130,15,3,339,146,61,9,5,148,0.01537,0.11263,0.16277,0.00962,0,0
58,863,203,8,516,339,48,26,197,140,15,3,359,142,63,11,5,157,0.01604,0.1133,0.17246,0.00927,0,0
59,903,213,8,549,346,50,30,200,147,16,3,377,146,66,14,5,172,0.01671,0.11564,0.18349,0.00886,0,0
60,931,223,8,573,350,50,28,192,151,14,3,394,158,72,14,5,179,0.01671,0.11698,0.19151,0.00859,0,0
61,968,229,8,602,358,47,29,191,153,15,3,410,167,76,14,5,192,0.01571,0.11965,0.2012,0.00826,0,0
62,1006,240,8,628,370,51,29,193,158,14,3,425,177,82,15,5,203,0.01705,0.12366,0.20989,0.00795,0,0
63,1048,248,8,663,377,47,30,191,161,15,3,446,186,87,15,5,217,0.01571,0.126,0.22159,0.00763,0,0
64,1079,256,9,691,379,46,31,195,166,16,3,457,184,90,15,6,234,0.01538,0.12671,0.23103,0.00834,0,0
65,1109,267,9,726,374,49,34,189,171,18,3,476,185,96,16,6,250,0.01638,0.12504,0.24273,0.00812,0,0
66,1141,282,9,761,371,54,37,183,176,22,3,494,188,106,15,6,267,0.01805,0.12404,0.25443,0.00789,0,0
67,1166,299,10,793,363,59,36,178,190,20,3,513,185,109,16,7,280,0.01973,0.1214,0.26522,0.00858,0,0
68,1199,308,10,827,362,58,44,178,192,22,3,531,184,116,22,7,296,0.0194,0.12107,0.27659,0.00834,0,0
69,1236,322,12,859,365,63,50,186,198,28,3,548,179,124,22,9,311,0.02108,0.12216,0.28748,0.00971,0,0
70,1268,338,12,908,348,58,38,177,207,18,3,574,171,131,20,9,334,0.01941,0.11647,0.30388,0.00946,0,0
71,1295,344,12,937,346,54,39,168,210,16,3,592,178,134,23,9,345,0.01807,0.1158,0.31359,0.00927,0,0
72,1325,355,13,970,342,51,32,173,217,12,4,608,169,138,20,9,362,0.01707,0.1145,0.32474,0.00981,0,0
73,1356,361,14,997,345,44,31,177,220,12,5,620,168,141,19,9,377,0.01474,0.11554,0.33389,0.01032,0,0
74,1373,371,14,1033,326,43,30,179,227,15,5,632,147,144,15,9,401,0.0144,0.10918,0.34595,0.0102,0,0
75,1394,377,14,1064,316,36,28,170,231,11,5,650,146,146,17,9,414,0.01206,0.10583,0.35633,0.01004,0,0
76,1410,383,14,1101,295,33,29,162,234,13,5,668,133,149,16,9,433,0.01105,0.09879,0.36872,0.00993,0,0
77,1432,392,15,1138,279,32,32,159,239,17,5,686,120,153,15,10,452,0.01072,0.09347,0.38124,0.01047,0,0
78,1446,405,15,1168,263,38,31,151,246,19,5,701,112,159,12,10,467,0.01273,0.08811,0.39129,0.01037,0,0
79,1465,414,15,1194,256,42,32,153,252,19,5,712,103,162,13,10,482,0.01407,0.08576,0.4,0.01024,0,0
80,1482,420,15,1226,241,39,27,143,256,18,5,728,98,164,9,10,498,0.01307,0.08074,0.41072,0.01012,0,0
81,1493,422,17,1256,220,32,22,127,257,15,7,743,93,165,7,10,513,0.01073,0.07375,0.42105,0.01139,0,0
82,1504,428,18,1282,204,26,17,118,259,11,8,757,86,169,6,10,525,0.00872,0.06841,0.42991,0.01197,0,0
83,1511,433,19,1311,181,24,13,105,262,9,9,769,76,171,4,10,542,0.00805,0.06072,0.43979,0.01257,0,0
84,1520,436,21,1333,166,16,7,98,264,5,11,785,68,172,2,10,548,0.00537,0.05572,0.44747,0.01382,0,0
85,1529,437,21,1354,154,13,11,92,264,9,11,798,62,173,2,10,556,0.00436,0.0517,0.45451,0.01373,0,0
86,1541,444,21,1370,150,17,10,93,270,6,11,807,57,174,4,10,563,0.00571,0.05035,0.45989,0.01363,0,0
87,1549,450,21,1386,142,22,12,90,271,8,11,813,52,179,4,10,573,0.00739,0.04767,0.46526,0.01356,0,0
88,1562,454,21,1407,134,20,11,87,273,8,11,824,47,181,3,10,583,0.00671,0.04498,0.47231,0.01344,0,0
89,1574,458,21,1420,133,21,10,85,276,7,11,833,48,182,3,10,587,0.00705,0.04465,0.47667,0.01334,0,0
90,1579,460,21,1433,125,21,12,77,278,7,11,842,48,182,5,10,591,0.00705,0.04196,0.48103,0.0133,0,0
91,1585,465,21,1450,114,23,12,72,280,8,11,851,42,185,4,10,599,0.00772,0.03827,0.48674,0.01325,0,0
92,1593,469,22,1467,104,15,6,68,283,3,12,861,36,186,3,10,606,0.00504,0.03492,0.49261,0.01381,0,0
93,1598,472,22,1485,91,14,7,62,285,4,12,870,29,187,3,10,615,0.0047,0.03056,0.49866,0.01377,0,0
94,1610,474,23,1495,92,14,6,66,286,3,13,877,26,188,3,10,618,0.0047,0.0309,0.50218,0.01429,0,0
95,1617,478,23,1500,94,16,10,64,289,6,13,882,30,189,4,10,618,0.00537,0.03158,0.50386,0.01422,0,0
96,1627,483,23,1510,94,18,9,67,293,6,13,887,27,190,3,10,623,0.00605,0.03158,0.50722,0.01414,0,0
97,1634,485,23,1518,93,17,9,64,295,6,13,893,29,190,3,10,625,0.00571,0.03124,0.50991,0.01408,0,0
98,1639,487,23,1524,92,16,10,63,295,6,13,897,29,192,4,10,627,0.00537,0.0309,0.51192,0.01403,0,0
99,1642,490,23,1535,84,16,14,54,297,10,13,905,30,193,4,10,630,0.00537,0.02822,0.51562,0.01401,0,0
100,1646,494,24,1545,77,13,12,53,300,10,14,909,24,194,2,10,636,0.00437,0.02587,0.51915,0.01458,0,0
101,1653,497,24,1555,74,14,13,50,302,11,14,915,24,195,2,10,640,0.0047,0.02487,0.52251,0.01452,0,0
102,1660,499,24,1562,74,12,11,50,303,9,14,921,24,196,2,10,641,0.00403,0.02487,0.52487,0.01446,0,0
103,1663,502,24,1572,67,10,8,44,305,6,14,929,23,197,2,10,643,0.00336,0.02251,0.52823,0.01443,0,0
104,1667,503,24,1579,64,10,7,43,306,5,14,933,21,197,2,10,646,0.00336,0.02151,0.53058,0.0144,0,0
105,1671,503,24,1585,62,7,6,41,306,5,14,937,21,197,1,10,648,0.00235,0.02083,0.53259,0.01436,0,0
106,1675,505,24,1594,57,6,4,39,308,4,14,942,18,197,0,10,652,0.00202,0.01915,0.53562,0.01433,0,0
107,1675,508,24,1602,49,7,5,31,311,5,14,949,18,197,0,10,653,0.00235,0.01647,0.53831,0.01433,0,0
108,1680,511,24,1606,50,7,5,31,313,5,14,952,19,198,0,10,654,0.00235,0.0168,0.53965,0.01429,0,0
109,1681,513,24,1611,46,7,4,30,315,4,14,954,16,198,0,10,657,0.00235,0.01546,0.54133,0.01428,0,0
110,1685,513,24,1617,44,4,3,30,315,3,14,958,14,198,0,10,659,0.00134,0.01478,0.54335,0.01424,0,0
111,1686,513,24,1623,39,3,4,25,315,4,14,963,14,198,0,10,660,0.00101,0.0131,0.54536,0.01423,0,0
112,1690,516,24,1629,37,5,6,25,317,5,14,967,12,199,1,10,662,0.00168,0.01243,0.54738,0.0142,0,0
113,1693,518,24,1633,36,6,6,25,318,5,14,969,11,200,1,10,664,0.00202,0.0121,0.54872,0.01418,0,0
114,1694,518,24,1638,32,6,7,24,318,6,14,971,8,200,1,10,667,0.00202,0.01075,0.5504,0.01417,0,0
115,1699,520,24,1643,32,4,4,24,319,4,14,975,8,201,0,10,668,0.00134,0.01075,0.55208,0.01413,0,0
116,1700,521,24,1649,27,4,4,20,320,3,14,979,7,201,1,10,670,0.00134,0.00907,0.5541,0.01412,0,0
117,1702,523,24,1651,27,6,4,20,321,3,14,981,7,202,1,10,670,0.00202,0.00907,0.55477,0.0141,0,0
118,1703,523,24,1654,25,5,3,18,321,2,14,983,7,202,1,10,671,0.00168,0.0084,0.55578,0.01409,0,0
119,1704,523,25,1660,19,2,1,15,321,0,15,987,4,202,1,10,673,0.00067,0.00639,0.55798,0.01467,0,0
120,1704,524,25,1662,17,2,0,14,321,0,15,988,3,203,0,10,674,0.00067,0.00571,0.55866,0.01467,0,0
121,1709,525,25,1663,21,2,0,18,322,0,15,989,3,203,0,10,674,0.00067,0.00706,0.55899,0.01463,0,0
122,1711,526,25,1663,23,3,1,19,323,1,15,989,4,203,0,10,674,0.00101,0.00773,0.55899,0.01461,0,0
123,1711,527,25,1667,19,3,1,16,324,1,15,992,3,203,0,10,675,0.00101,0.00639,0.56034,0.01461,0,0
124,1712,527,25,1672,15,1,1,13,324,1,15,996,2,203,0,10,676,0.00034,0.00504,0.56202,0.0146,0,0
125,1713,527,25,1673,15,1,1,13,324,1,15,997,2,203,0,10,676,0.00034,0.00504,0.56235,0.01459,0,0
126,1713,527,25,1676,12,1,1,11,324,1,15,999,1,203,0,10,677,0.00034,0.00403,0.56336,0.01459,0,0
127,1713,527,25,1676,12,1,1,11,324,1,15,999,1,203,0,10,677,0.00034,0.00403,0.56336,0.01459,0,0
128,1713,527,25,1678,10,0,0,9,324,0,15,1001,1,203,0,10,677,0.0,0.00336,0.56403,0.01459,0,0
129,1713,527,25,1679,9,0,0,7,324,0,15,1002,2,203,0,10,677,0.0,0.00303,0.56437,0.01459,0,0
130,1713,527,25,1681,7,0,0,5,324,0,15,1004,2,203,0,10,677,0.0,0.00235,0.56504,0.01459,0,0
131,1713,527,25,1683,5,0,0,4,324,0,15,1005,1,203,0,10,678,0.0,0.00168,0.56571,0.01459,0,0
132,1713,527,25,1686,2,0,0,2,324,0,15,1008,0,203,0,10,678,0.0,0.00067,0.56672,0.01459,0,0
133,1713,527,25,1687,1,0,0,1,324,0,15,1009,0,203,0,10,678,0.0,0.00034,0.56706,0.01459,0,0
