Day,Total infected,Total tested,Total deaths,Total recovered,Infected,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Infected population %,Death rate
1,5,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0.001,0.0
2,5,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0.001,0.0
3,6,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0.0012,0.0
4,6,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0.0012,0.0
5,6,1,0,0,6,0,6,1,0,0,0,0,0,0,0,0,0.0012,0.0
6,8,1,0,1,7,1,7,1,1,0,1,0,0,0,0,0,0.0014,0.0
7,9,2,0,1,8,1,8,2,1,0,1,0,0,0,0,0,0.0016,0.0
8,13,2,0,1,12,1,12,2,1,0,1,0,0,0,0,0,0.0024,0.0
9,16,2,0,1,15,1,15,2,1,0,1,0,0,0,0,0,0.003,0.0
10,18,3,0,1,17,1,17,3,1,0,1,0,0,0,0,0,0.0034,0.0
11,22,4,0,3,19,2,19,4,2,0,3,0,0,0,0,0,0.0038,0.0
12,27,7,0,6,21,2,21,7,2,0,6,0,0,0,0,0,0.0042,0.0
13,28,7,0,6,22,2,19,7,2,0,6,3,0,0,0,0,0.0044,0.0
14,29,9,0,7,22,3,19,9,3,0,7,3,0,0,0,0,0.0044,0.0
15,33,11,0,7,26,4,22,11,4,0,7,4,0,0,0,0,0.0052,0.0
16,38,13,0,8,30,4,26,13,4,0,7,4,0,0,0,1,0.006,0.0
17,46,16,0,11,35,3,29,16,3,0,10,6,0,0,0,1,0.007,0.0
18,53,16,0,15,38,3,31,16,3,0,13,7,0,0,0,2,0.0076,0.0
19,61,18,0,20,41,2,29,17,2,0,18,12,1,0,0,2,0.0082,0.0
20,63,20,0,23,40,1,27,19,1,0,21,13,1,0,0,2,0.008,0.0
21,70,24,1,25,44,2,30,21,1,1,23,14,3,1,0,2,0.0088,0.01429
22,77,26,1,27,49,3,32,22,2,1,25,17,4,1,0,2,0.0098,0.01299
23,87,29,1,29,57,3,39,25,2,1,26,18,4,1,0,3,0.0114,0.01149
24,93,31,1,30,62,4,41,27,3,1,27,21,4,1,0,3,0.0124,0.01075
25,105,33,1,33,71,5,47,29,4,1,29,24,4,1,0,4,0.0142,0.00952
26,121,41,1,39,81,4,55,35,2,1,33,26,6,2,0,6,0.0162,0.00826
27,138,46,1,42,95,4,62,37,3,1,35,33,9,1,0,7,0.019,0.00725
