Day,Total infected,Total tested,Total deaths,Total recovered,Infected,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Infected population %,Death rate
1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.00033,0.0
2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.00033,0.0
3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.00033,0.0
4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.00033,0.0
5,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.00067,0.0
6,4,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0.00133,0.0
7,4,1,0,0,4,0,4,1,0,0,0,0,0,0,0,0,0.00133,0.0
8,5,1,0,0,5,0,5,1,0,0,0,0,0,0,0,0,0.00167,0.0
9,5,1,0,1,4,0,4,1,0,0,1,0,0,0,0,0,0.00133,0.0
10,6,1,0,1,5,0,5,1,0,0,1,0,0,0,0,0,0.00167,0.0
11,7,1,0,1,6,0,6,1,0,0,1,0,0,0,0,0,0.002,0.0
12,7,1,0,3,4,0,4,1,0,0,3,0,0,0,0,0,0.00133,0.0
13,8,1,0,3,5,0,5,1,0,0,3,0,0,0,0,0,0.00167,0.0
14,11,1,0,3,8,0,8,1,0,0,3,0,0,0,0,0,0.00267,0.0
15,14,2,0,3,11,0,11,2,0,0,3,0,0,0,0,0,0.00367,0.0
16,16,2,0,3,13,1,13,2,1,0,3,0,0,0,0,0,0.00433,0.0
17,19,3,0,3,16,2,15,3,2,0,3,1,0,0,0,0,0.00533,0.0
18,23,4,0,3,20,2,19,4,2,0,3,1,0,0,0,0,0.00667,0.0
19,28,5,0,3,25,3,24,5,3,0,3,1,0,0,0,0,0.00833,0.0
20,34,6,0,4,30,3,29,6,3,0,4,1,0,0,0,0,0.01,0.0
21,42,7,0,5,37,4,37,7,4,0,4,0,0,0,0,1,0.01233,0.0
22,53,9,0,6,47,7,47,9,7,0,5,0,0,0,0,1,0.01567,0.0
23,75,15,0,8,67,8,67,15,8,0,7,0,0,0,0,1,0.02233,0.0
24,76,19,0,10,66,8,66,19,8,0,9,0,0,0,0,1,0.022,0.0
25,87,26,0,13,74,9,74,26,9,0,12,0,0,0,0,1,0.02467,0.0
26,96,28,0,14,82,10,82,28,10,0,13,0,0,0,0,1,0.02733,0.0
27,113,34,1,18,94,12,94,34,12,1,17,0,0,0,0,1,0.03133,0.00885
28,127,42,2,21,104,13,104,42,13,2,20,0,0,0,0,1,0.03467,0.01575
29,142,49,2,25,115,15,115,49,15,2,24,0,0,0,0,1,0.03833,0.01408
30,162,55,3,35,124,16,124,55,16,3,34,0,0,0,0,1,0.04133,0.01852
31,178,63,3,40,135,18,135,63,18,3,39,0,0,0,0,1,0.045,0.01685
32,197,72,3,46,148,19,144,71,19,3,45,4,1,0,0,1,0.04933,0.01523
33,212,84,3,54,155,23,152,83,23,3,52,3,1,0,0,2,0.05167,0.01415
34,236,92,4,60,172,26,169,91,25,4,58,3,1,1,0,2,0.05733,0.01695
35,267,104,5,70,192,24,189,102,23,5,68,3,2,1,0,2,0.064,0.01873
36,296,115,5,78,213,22,208,113,21,5,75,5,2,1,0,3,0.071,0.01689
37,324,126,5,91,228,22,221,124,21,5,88,7,2,1,0,3,0.076,0.01543
38,347,149,7,108,232,19,226,145,19,7,102,6,4,0,0,6,0.07733,0.02017
39,381,167,7,124,250,23,243,163,23,7,118,7,4,0,0,6,0.08333,0.01837
40,399,181,7,141,251,19,239,176,19,7,133,12,5,0,0,8,0.08367,0.01754
41,421,192,8,157,256,24,245,186,23,8,148,11,6,1,0,9,0.08533,0.019
42,450,205,8,176,266,22,251,198,21,8,166,15,7,1,0,10,0.08867,0.01778
43,486,219,9,192,285,22,268,212,20,9,180,17,7,2,0,12,0.095,0.01852
44,515,232,10,211,294,24,278,223,23,10,196,16,9,1,0,15,0.098,0.01942
45,549,251,10,232,307,32,290,242,27,10,217,17,9,5,0,15,0.10233,0.01821
46,579,271,10,253,316,36,295,258,30,10,237,21,13,6,0,16,0.10533,0.01727
47,614,291,10,273,331,34,304,278,28,10,257,27,13,6,0,16,0.11033,0.01629
48,648,306,10,301,337,35,305,293,29,10,284,32,13,6,0,17,0.11233,0.01543
49,679,322,10,320,349,39,309,305,34,10,300,40,17,5,0,20,0.11633,0.01473
50,715,342,11,348,356,37,305,322,33,11,324,51,20,4,0,24,0.11867,0.01538
51,755,358,12,385,358,34,301,335,30,12,356,57,23,4,0,29,0.11933,0.01589
52,876,380,13,413,450,41,360,350,37,13,384,90,30,4,0,29,0.15,0.01484
53,997,405,13,450,534,37,419,371,34,13,418,115,34,3,0,32,0.178,0.01304
54,1113,433,13,478,622,52,473,393,47,13,441,149,40,5,0,37,0.20733,0.01168
55,1224,479,13,501,710,58,530,427,52,13,462,180,52,6,0,39,0.23667,0.01062
