Day,Total infected,Total tested,Total deaths,Total recovered,Infected,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Infected population %,Death rate
1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
3,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.0,0.0
4,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.0,0.0
5,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0.0,0.0
6,4,0,0,1,3,0,3,0,0,0,1,0,0,0,0,0,0.0,0.0
7,5,0,0,1,4,0,4,0,0,0,1,0,0,0,0,0,0.0,0.0
8,6,1,0,1,5,0,5,1,0,0,1,0,0,0,0,0,0.0,0.0
9,7,1,0,1,6,1,6,1,1,0,1,0,0,0,0,0,0.0,0.0
10,13,2,0,1,12,1,12,2,1,0,1,0,0,0,0,0,0.01,0.0
11,17,3,0,1,16,1,16,3,1,0,1,0,0,0,0,0,0.01,0.0
12,20,3,0,1,19,2,19,3,2,0,1,0,0,0,0,0,0.01,0.0
13,28,6,0,1,27,2,27,6,2,0,1,0,0,0,0,0,0.01,0.0
14,36,6,0,3,33,3,33,6,3,0,3,0,0,0,0,0,0.02,0.0
15,50,9,0,5,45,4,45,9,4,0,5,0,0,0,0,0,0.02,0.0
16,61,11,1,6,54,5,54,11,5,1,6,0,0,0,0,0,0.03,0.02
17,65,16,2,7,56,4,55,16,4,2,7,1,0,0,0,0,0.03,0.03
18,68,19,2,7,59,5,58,19,5,2,7,1,0,0,0,0,0.03,0.03
19,75,20,2,9,64,6,61,20,6,2,9,3,0,0,0,0,0.03,0.03
20,84,26,2,16,66,5,63,26,4,2,16,3,0,1,0,0,0.03,0.02
21,92,29,2,19,71,5,67,28,4,2,19,4,1,1,0,0,0.04,0.02
22,102,38,2,21,79,5,76,36,4,2,20,3,2,1,0,1,0.04,0.02
23,109,41,2,24,83,5,79,39,4,2,23,4,2,1,0,1,0.04,0.02
24,116,44,2,31,83,4,80,42,3,2,29,3,2,1,0,2,0.04,0.02
25,120,50,2,39,79,3,75,48,2,2,37,4,2,1,0,2,0.04,0.02
26,125,54,2,47,76,3,72,52,2,2,44,4,2,1,0,3,0.04,0.02
27,139,56,2,56,81,4,76,54,4,2,52,5,2,0,0,4,0.04,0.01
28,147,62,2,59,86,4,79,60,4,2,55,7,2,0,0,4,0.04,0.01
29,151,64,2,68,81,5,73,60,5,2,64,8,4,0,0,4,0.04,0.01
30,162,65,2,79,81,6,73,61,5,2,75,8,4,1,0,4,0.04,0.01
31,172,70,3,83,86,4,79,65,3,3,78,7,5,1,0,5,0.04,0.02
32,185,78,3,93,89,4,78,72,3,3,86,11,6,1,0,7,0.04,0.02
33,192,83,3,100,89,3,72,76,1,3,93,17,7,2,0,7,0.04,0.02
34,198,87,3,110,85,4,66,79,2,3,102,19,8,2,0,8,0.04,0.02
35,205,92,3,116,86,6,64,83,4,3,108,22,9,2,0,8,0.04,0.01
36,213,98,3,123,87,6,63,89,4,3,115,24,9,2,0,8,0.04,0.01
37,220,103,3,134,83,7,59,91,5,3,124,24,12,2,0,10,0.04,0.01
38,242,108,4,135,103,9,71,95,7,3,125,32,13,2,1,10,0.05,0.02
39,278,114,4,143,131,10,83,99,8,3,132,48,15,2,1,11,0.07,0.01
40,321,125,4,150,167,15,106,105,12,3,138,61,20,3,1,12,0.08,0.01
41,391,137,4,156,231,16,135,112,12,3,142,96,25,4,1,14,0.12,0.01
42,473,153,4,165,304,24,175,122,14,3,149,129,31,10,1,16,0.15,0.01
43,568,174,4,180,384,31,224,132,20,3,155,160,42,11,1,25,0.19,0.01
44,678,211,4,198,476,32,275,157,22,3,163,201,54,10,1,35,0.24,0.01
45,807,233,4,204,599,39,341,169,24,3,165,258,64,15,1,39,0.3,0.0
46,950,271,4,217,729,49,405,188,28,3,172,324,83,21,1,45,0.36,0.0
47,1077,310,4,231,842,61,461,206,33,3,181,381,104,28,1,50,0.42,0.0
48,1242,357,4,250,988,82,526,225,44,3,194,462,132,38,1,56,0.49,0.0
49,1389,424,5,279,1105,99,587,258,53,4,207,518,166,46,1,72,0.55,0.0
50,1510,487,5,316,1189,122,626,303,68,4,225,563,184,54,1,91,0.59,0.0
51,1642,575,5,379,1258,126,651,346,72,4,259,607,229,54,1,120,0.63,0.0
52,1736,658,5,453,1278,131,660,389,72,4,301,618,269,59,1,152,0.64,0.0
53,1818,726,5,558,1255,138,642,427,73,4,355,613,299,65,1,203,0.63,0.0
54,1864,817,5,643,1216,158,618,467,80,4,405,598,350,78,1,238,0.61,0.0
55,1902,901,6,753,1143,159,570,505,80,5,465,573,396,79,1,288,0.57,0.0
56,1931,963,8,871,1052,153,527,539,78,6,527,525,424,75,2,344,0.53,0.0
57,1947,1030,9,989,949,148,471,576,77,7,587,478,454,71,2,402,0.47,0.0
58,1956,1085,9,1103,844,139,417,606,76,7,647,427,479,63,2,456,0.42,0.0
59,1963,1116,9,1217,737,122,357,621,64,7,709,380,495,58,2,508,0.37,0.0
60,1973,1151,12,1337,624,94,304,632,52,8,772,320,519,42,4,565,0.31,0.01
61,1982,1187,12,1452,518,77,258,648,40,8,831,260,539,37,4,621,0.26,0.01
62,1988,1204,12,1541,435,70,204,654,37,8,880,231,550,33,4,661,0.22,0.01
63,1990,1223,12,1633,345,59,160,665,30,8,931,185,558,29,4,702,0.17,0.01
64,1991,1233,13,1705,273,48,133,670,27,8,958,140,563,21,5,747,0.14,0.01
65,1992,1244,15,1779,198,33,97,676,20,8,996,101,568,13,7,783,0.1,0.01
66,1993,1252,16,1834,143,25,72,681,16,9,1019,71,571,9,7,815,0.07,0.01
67,1994,1258,16,1868,110,21,56,683,13,9,1034,54,575,8,7,834,0.06,0.01
68,1995,1261,18,1897,80,14,38,684,7,11,1051,42,577,7,7,846,0.04,0.01
69,1995,1268,18,1909,68,11,29,689,6,11,1059,39,579,5,7,850,0.03,0.01
70,1995,1269,19,1929,47,7,19,690,4,12,1067,28,579,3,7,862,0.02,0.01
71,1995,1269,20,1939,36,5,15,690,3,12,1071,21,579,2,8,868,0.02,0.01
72,1995,1272,20,1947,28,5,12,691,3,12,1074,16,581,2,8,873,0.01,0.01
73,1995,1272,20,1960,15,2,8,691,2,12,1078,7,581,0,8,882,0.01,0.01
