Day,Total infected,Total tested,Total deaths,Total recovered,Infected,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Infected population %,Death rate
1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.00033,0.0
2,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0.00033,0.0
3,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0.00033,0.0
4,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0.00033,0.0
5,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0.00033,0.0
6,3,1,0,0,3,0,3,1,0,0,0,0,0,0,0,0,0.001,0.0
7,6,3,0,0,6,0,6,3,0,0,0,0,0,0,0,0,0.002,0.0
8,7,3,0,0,7,0,7,3,0,0,0,0,0,0,0,0,0.00233,0.0
9,9,3,0,0,9,0,9,3,0,0,0,0,0,0,0,0,0.003,0.0
10,17,3,0,0,17,0,17,3,0,0,0,0,0,0,0,0,0.00567,0.0
11,23,4,0,1,22,0,22,4,0,0,1,0,0,0,0,0,0.00733,0.0
12,32,5,0,1,31,0,26,4,0,0,1,5,1,0,0,0,0.01033,0.0
13,45,8,0,1,44,2,39,7,2,0,1,5,1,0,0,0,0.01467,0.0
14,62,12,0,3,59,4,51,10,3,0,3,8,2,1,0,0,0.01967,0.0
15,66,16,0,4,62,4,53,12,3,0,4,9,4,1,0,0,0.02067,0.0
16,75,19,0,4,71,4,61,15,3,0,4,10,4,1,0,0,0.02367,0.0
17,80,22,0,8,72,5,62,18,4,0,7,10,4,1,0,1,0.024,0.0
18,91,24,0,11,80,4,68,20,4,0,9,12,4,0,0,2,0.02667,0.0
19,100,25,0,15,85,4,72,21,4,0,13,13,4,0,0,2,0.02833,0.0
20,109,30,1,20,88,7,74,25,6,1,18,14,5,1,0,2,0.02933,0.00917
21,118,37,1,24,93,8,77,31,7,1,20,16,6,1,0,4,0.031,0.00847
22,128,42,1,31,96,9,79,35,8,1,25,17,7,1,0,6,0.032,0.00781
23,138,44,1,40,97,6,80,37,5,1,33,17,7,1,0,7,0.03233,0.00725
24,145,50,1,48,96,7,78,41,6,1,41,18,9,1,0,7,0.032,0.0069
25,158,54,1,54,103,8,85,45,6,1,45,18,9,2,0,9,0.03433,0.00633
26,168,61,3,62,103,6,87,50,4,3,51,16,11,2,0,11,0.03433,0.01786
27,180,66,3,67,110,9,90,55,6,3,56,20,11,3,0,11,0.03667,0.01667
28,190,78,3,79,108,7,88,65,4,3,65,20,13,3,0,14,0.036,0.01579
29,200,80,3,86,111,11,88,67,7,3,72,23,13,4,0,14,0.037,0.015
30,214,90,3,94,117,13,88,75,9,3,79,29,15,4,0,15,0.039,0.01402
31,225,94,4,99,122,13,90,78,10,3,83,32,16,3,1,16,0.04067,0.01778
32,238,101,5,108,125,11,90,84,8,4,91,35,17,3,1,17,0.04167,0.02101
33,256,106,5,116,135,10,96,87,8,4,97,39,19,2,1,19,0.045,0.01953
34,271,113,5,125,141,15,102,90,12,4,102,39,23,3,1,23,0.047,0.01845
35,282,122,6,142,134,13,99,96,9,5,114,35,26,4,1,28,0.04467,0.02128
36,295,129,9,151,135,10,99,102,6,7,123,36,27,4,2,28,0.045,0.03051
37,316,132,9,159,148,10,109,103,6,7,128,39,29,4,2,31,0.04933,0.02848
38,327,138,9,175,143,12,102,105,6,7,142,41,33,6,2,33,0.04767,0.02752
39,344,150,9,187,148,16,100,111,8,7,152,48,39,8,2,35,0.04933,0.02616
40,354,161,9,194,151,16,104,119,8,7,155,47,42,8,2,39,0.05033,0.02542
41,366,168,9,202,155,21,107,124,13,7,161,48,44,8,2,41,0.05167,0.02459
42,378,180,10,215,153,18,104,135,12,8,170,49,45,6,2,45,0.051,0.02646
43,440,188,10,229,201,19,135,141,14,8,176,66,47,5,2,53,0.067,0.02273
44,516,198,10,240,266,18,167,148,13,8,185,99,50,5,2,55,0.08867,0.01938
45,584,218,13,261,310,17,194,160,11,11,200,116,58,6,2,61,0.10333,0.02226
46,677,237,13,275,389,23,234,170,15,11,207,155,67,8,2,68,0.12967,0.0192
47,776,262,13,290,473,33,279,185,22,11,218,194,77,11,2,72,0.15767,0.01675
48,911,289,13,302,596,36,337,198,25,11,225,259,91,11,2,77,0.19867,0.01427
