Day,Total infected,Total tested,Total deaths,Total recovered,Infected,Actual tested,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Known infected %,Infected population %,Population immunity %,Death rate,Total isolated,Isolated
1,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0.0,0.0014,0.253,0.0,0.0,0.0
2,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0.0,0.0014,0.253,0.0,0.0,0.0
3,7,0,0,0,7,0,0,6,0,0,0,0,1,0,0,0,0,0.0,0.0014,0.253,0.0,0.0,0.0
4,9,0,0,0,9,0,0,8,0,0,0,0,1,0,0,0,0,0.0,0.0018,0.253,0.0,0.0,0.0
5,11,0,0,0,11,0,0,10,0,0,0,0,1,0,0,0,0,0.0,0.0022,0.253,0.0,0.0,0.0
6,12,0,0,1,11,0,0,10,0,0,0,1,1,0,0,0,0,0.0,0.0022,0.2532,0.0,0.0,0.0
7,13,0,0,1,12,0,0,11,0,0,0,1,1,0,0,0,0,0.0,0.0024,0.2532,0.0,0.0,0.0
8,13,0,0,1,12,0,0,11,0,0,0,1,1,0,0,0,0,0.0,0.0024,0.2532,0.0,0.0,0.0
9,15,0,0,4,11,0,0,10,0,0,0,4,1,0,0,0,0,0.0,0.0022,0.2538,0.0,0.0,0.0
10,18,0,0,5,13,0,0,13,0,0,0,4,0,0,0,0,1,0.0,0.0026,0.254,0.0,0.0,0.0
11,19,0,0,6,13,0,0,13,0,0,0,5,0,0,0,0,1,0.0,0.0026,0.2542,0.0,0.0,0.0
12,19,0,0,8,11,0,0,11,0,0,0,7,0,0,0,0,1,0.0,0.0022,0.2546,0.0,0.0,0.0
13,21,1,0,9,12,1,0,12,1,0,0,8,0,0,0,0,1,0.0002,0.0024,0.2548,0.0,0.0,0.0
14,22,1,0,11,11,0,1,11,1,1,0,10,0,0,0,0,1,0.0,0.0022,0.2552,0.0,0.0,0.0
15,24,2,0,11,13,1,1,12,2,1,0,10,1,0,0,0,1,0.0002,0.0026,0.2552,0.0,0.0,0.0
16,26,2,0,11,15,1,1,14,2,1,0,10,1,0,0,0,1,0.0002,0.003,0.2552,0.0,0.0,0.0
17,27,2,0,13,14,1,1,13,2,1,0,12,1,0,0,0,1,0.0002,0.0028,0.2556,0.0,0.0,0.0
18,27,2,0,13,14,1,1,13,2,1,0,12,1,0,0,0,1,0.0002,0.0028,0.2556,0.0,0.0,0.0
19,30,2,0,14,16,1,1,14,2,1,0,13,2,0,0,0,1,0.0002,0.0032,0.2558,0.0,0.0,0.0
20,33,2,0,16,17,0,0,15,2,0,0,15,2,0,0,0,1,0.0,0.0034,0.2562,0.0,0.0,0.0
21,37,3,0,16,21,1,0,18,3,0,0,15,3,0,0,0,1,0.0002,0.0042,0.2562,0.0,0.0,0.0
22,39,3,0,17,22,0,0,18,3,0,0,16,4,0,0,0,1,0.0,0.0044,0.2564,0.0,0.0,0.0
23,39,3,0,18,21,0,0,17,3,0,0,17,4,0,0,0,1,0.0,0.0042,0.2566,0.0,0.0,0.0
24,40,3,0,20,20,0,0,15,3,0,0,19,5,0,0,0,1,0.0,0.004,0.257,0.0,0.0,0.0
25,41,3,0,23,18,0,0,14,3,0,0,21,4,0,0,0,2,0.0,0.0036,0.2576,0.0,0.0,0.0
26,43,3,0,24,19,0,0,14,3,0,0,21,5,0,0,0,3,0.0,0.0038,0.2578,0.0,0.0,0.0
27,44,3,0,26,18,0,0,14,3,0,0,22,4,0,0,0,4,0.0,0.0036,0.2582,0.0,0.0,0.0
28,47,3,0,30,17,0,0,14,3,0,0,25,3,0,0,0,5,0.0,0.0034,0.259,0.0,0.0,0.0
29,49,4,0,30,19,1,0,16,4,0,0,25,3,0,0,0,5,0.0002,0.0038,0.259,0.0,0.0,0.0
30,52,4,0,31,21,1,0,18,4,0,0,26,3,0,0,0,5,0.0002,0.0042,0.2592,0.0,0.0,0.0
31,53,4,0,32,21,1,0,18,4,0,0,27,3,0,0,0,5,0.0002,0.0042,0.2594,0.0,0.0,0.0
32,54,4,0,34,20,1,0,17,4,0,0,29,3,0,0,0,5,0.0002,0.004,0.2598,0.0,0.0,0.0
33,57,5,0,34,23,2,0,20,4,0,0,29,3,1,0,0,5,0.0004,0.0046,0.2598,0.0,0.0,0.0
34,59,5,0,37,22,1,1,19,4,1,0,32,3,1,0,0,5,0.0002,0.0044,0.2604,0.0,0.0,0.0
35,59,6,0,43,16,2,1,15,5,1,0,36,1,1,0,0,7,0.0004,0.0032,0.2616,0.0,0.0,0.0
36,61,6,0,44,17,2,1,16,5,1,0,37,1,1,0,0,7,0.0004,0.0034,0.2618,0.0,0.0,0.0
37,64,7,0,45,19,3,1,17,6,1,0,38,2,1,0,0,7,0.0006,0.0038,0.262,0.0,0.0,0.0
38,66,8,0,46,20,3,1,19,7,1,0,38,1,1,0,0,8,0.0006,0.004,0.2622,0.0,0.0,0.0
39,68,8,0,51,17,2,0,16,7,0,0,43,1,1,0,0,8,0.0004,0.0034,0.2632,0.0,0.0,0.0
40,71,8,0,53,18,2,0,17,7,0,0,45,1,1,0,0,8,0.0004,0.0036,0.2636,0.0,0.0,0.0
41,72,8,0,53,19,2,0,18,7,0,0,45,1,1,0,0,8,0.0004,0.0038,0.2636,0.0,0.0,0.0
42,76,8,0,55,21,0,0,19,7,0,0,47,2,1,0,0,8,0.0,0.0042,0.264,0.0,0.0,0.0
43,81,8,0,55,26,0,0,25,7,0,0,47,1,1,0,0,8,0.0,0.0052,0.264,0.0,0.0,0.0
44,84,8,0,57,27,0,1,25,7,1,0,49,2,1,0,0,8,0.0,0.0054,0.2644,0.0,0.0,0.0
45,88,10,0,60,28,2,1,26,9,1,0,51,2,1,0,0,9,0.0004,0.0056,0.265,0.0,0.0,0.0
46,90,10,0,60,30,2,1,28,9,1,0,51,2,1,0,0,9,0.0004,0.006,0.265,0.0,0.0,0.0
47,95,11,0,61,34,3,2,29,10,2,0,52,5,1,0,0,9,0.0006,0.0068,0.2652,0.0,0.0,0.0
48,103,12,0,62,41,4,3,36,11,3,0,53,5,1,0,0,9,0.0008,0.0082,0.2654,0.0,0.0,0.0
