Day,Total infected,Total tested,Total deaths,Total recovered,Infected,Actual tested,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Known infected %,Infected population %,Population immunity %,Death rate,Total isolated,Isolated
1,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0.0,0.002,0.0,0.0,0.0,0.0
2,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0.0,0.002,0.0,0.0,0.0,0.0
3,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0.0,0.002,0.0,0.0,0.0,0.0
4,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0.0,0.00233,0.0,0.0,0.0,0.0
5,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0.0,0.00267,0.0,0.0,0.0,0.0
6,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0.0,0.00267,0.0,0.0,0.0,0.0
7,8,0,0,0,8,0,1,8,0,1,0,0,0,0,0,0,0,0.0,0.00267,0.0,0.0,0.0,0.0
8,11,1,0,2,9,1,1,9,1,1,0,2,0,0,0,0,0,0.00033,0.003,0.00067,0.0,0.0,0.0
9,15,1,0,2,13,1,1,13,1,1,0,2,0,0,0,0,0,0.00033,0.00433,0.00067,0.0,0.0,0.0
10,18,1,0,4,14,1,1,14,1,1,0,4,0,0,0,0,0,0.00033,0.00467,0.00133,0.0,0.0,0.0
11,22,1,0,6,16,0,0,16,1,0,0,6,0,0,0,0,0,0.0,0.00533,0.002,0.0,0.0,0.0
12,23,1,0,6,17,0,1,17,1,1,0,6,0,0,0,0,0,0.0,0.00567,0.002,0.0,0.0,0.0
13,24,2,0,6,18,1,1,17,2,1,0,6,1,0,0,0,0,0.00033,0.006,0.002,0.0,0.0,0.0
14,24,3,0,6,18,2,1,17,3,1,0,6,1,0,0,0,0,0.00067,0.006,0.002,0.0,0.0,0.0
15,29,3,1,6,22,1,0,21,3,0,1,6,1,0,0,0,0,0.00033,0.00734,0.002,0.03448,0.0,0.0
16,30,3,1,7,22,1,1,21,3,1,1,7,1,0,0,0,0,0.00033,0.00734,0.00233,0.03333,0.0,0.0
17,32,4,1,10,21,1,1,20,4,1,1,10,1,0,0,0,0,0.00033,0.007,0.00333,0.03125,0.0,0.0
18,37,4,1,13,23,1,1,17,4,1,1,13,6,0,0,0,0,0.00033,0.00767,0.00433,0.02703,0.0,0.0
19,38,4,1,14,23,1,1,16,4,1,1,14,7,0,0,0,0,0.00033,0.00767,0.00467,0.02632,0.0,0.0
20,40,4,1,14,25,1,1,17,4,1,1,14,8,0,0,0,0,0.00033,0.00834,0.00467,0.025,0.0,0.0
21,43,4,1,15,27,1,1,18,4,1,1,15,9,0,0,0,0,0.00033,0.009,0.005,0.02326,0.0,0.0
22,45,4,1,19,25,1,2,18,4,2,1,17,7,0,0,0,2,0.00033,0.00834,0.00634,0.02222,0.0,0.0
23,48,6,1,20,27,3,2,19,6,2,1,18,8,0,0,0,2,0.001,0.009,0.00667,0.02083,0.0,0.0
24,50,7,1,22,27,3,2,18,6,2,1,19,9,1,0,0,3,0.001,0.009,0.00734,0.02,0.0,0.0
25,53,8,1,24,28,4,3,17,7,3,1,21,11,1,0,0,3,0.00133,0.00934,0.008,0.01887,0.0,0.0
26,55,9,1,27,27,4,5,18,8,4,1,24,9,1,1,0,3,0.00133,0.009,0.009,0.01818,0.0,0.0
27,56,12,1,30,25,7,6,16,10,5,1,26,9,2,1,0,4,0.00233,0.00834,0.01,0.01786,0.0,0.0
28,59,13,1,31,27,8,6,18,11,5,1,27,9,2,1,0,4,0.00267,0.009,0.01034,0.01695,0.0,0.0
29,61,14,1,34,26,7,7,16,12,4,1,30,10,2,3,0,4,0.00233,0.00867,0.01134,0.01639,0.0,0.0
30,64,17,1,37,26,7,6,17,13,4,1,31,9,4,2,0,6,0.00233,0.00867,0.01234,0.01562,0.0,0.0
31,67,17,2,40,25,5,5,15,13,2,2,34,10,4,3,0,6,0.00167,0.00834,0.01334,0.02985,0.0,0.0
32,71,19,2,41,28,6,5,17,14,2,2,34,11,5,3,0,7,0.002,0.00934,0.01368,0.02817,0.0,0.0
33,77,19,2,42,33,5,4,19,14,1,2,35,14,5,3,0,7,0.00167,0.01101,0.01401,0.02597,0.0,0.0
34,84,19,2,47,35,3,2,23,14,1,2,36,12,5,1,0,11,0.001,0.01167,0.01568,0.02381,0.0,0.0
35,87,19,2,49,36,2,1,23,14,1,2,37,13,5,0,0,12,0.00067,0.01201,0.01634,0.02299,0.0,0.0
36,93,19,2,50,41,2,2,26,14,2,2,37,15,5,0,0,13,0.00067,0.01368,0.01668,0.02151,0.0,0.0
37,97,20,2,54,41,1,2,25,15,2,2,41,16,5,0,0,13,0.00033,0.01368,0.01801,0.02062,0.0,0.0
38,103,23,2,56,45,4,3,28,18,2,2,43,17,5,1,0,13,0.00133,0.01501,0.01868,0.01942,0.0,0.0
39,108,25,2,59,47,5,5,27,18,3,2,45,20,7,2,0,14,0.00167,0.01568,0.01968,0.01852,0.0,0.0
40,113,27,2,61,50,7,6,27,19,3,2,46,23,8,3,0,15,0.00233,0.01668,0.02035,0.0177,0.0,0.0
41,118,30,2,66,50,8,6,25,19,2,2,50,25,11,4,0,16,0.00267,0.01668,0.02201,0.01695,0.0,0.0
42,122,33,2,67,53,11,6,25,19,2,2,51,28,14,4,0,16,0.00367,0.01768,0.02235,0.01639,0.0,0.0
43,129,33,2,72,55,9,4,23,19,2,2,53,32,14,2,0,19,0.003,0.01835,0.02402,0.0155,0.0,0.0
44,135,35,2,76,57,9,4,23,19,2,2,56,34,16,2,0,20,0.003,0.01901,0.02535,0.01481,0.0,0.0
45,142,37,2,79,61,8,2,25,21,1,2,58,36,16,1,0,21,0.00267,0.02035,0.02635,0.01408,0.0,0.0
46,150,40,2,84,64,10,3,23,24,2,2,63,41,16,1,0,21,0.00334,0.02135,0.02802,0.01333,0.0,0.0
47,157,41,2,92,63,8,3,31,25,2,2,68,32,16,1,0,24,0.00267,0.02101,0.03069,0.01274,0.0,0.0
48,162,44,2,101,59,7,5,30,27,2,2,72,29,17,3,0,29,0.00233,0.01968,0.03369,0.01235,0.0,0.0
49,169,46,2,105,62,9,8,32,27,4,2,74,30,19,4,0,31,0.003,0.02068,0.03502,0.01183,0.0,0.0
50,179,49,2,108,69,11,8,28,29,4,2,76,41,20,4,0,32,0.00367,0.02302,0.03602,0.01117,0.0,0.0
51,193,49,2,111,80,10,8,32,29,3,2,77,48,20,5,0,34,0.00334,0.02668,0.03702,0.01036,0.0,0.0
52,208,51,2,115,91,10,7,34,30,2,2,80,57,21,5,0,35,0.00334,0.03035,0.03836,0.00962,0.0,0.0
53,219,53,2,119,98,10,9,35,31,3,2,81,63,22,6,0,38,0.00334,0.03269,0.03969,0.00913,0.0,0.0
54,228,57,2,128,98,11,7,34,32,2,2,83,64,25,5,0,45,0.00367,0.03269,0.0427,0.00877,0.0,0.0
55,241,58,2,135,104,8,6,39,33,3,2,85,65,25,3,0,50,0.00267,0.03469,0.04503,0.0083,0.0,0.0
56,255,61,2,145,108,10,8,42,35,2,2,90,66,26,6,0,55,0.00334,0.03602,0.04837,0.00784,0.0,0.0
57,272,64,3,151,118,12,9,44,35,3,2,93,74,29,6,1,58,0.004,0.03937,0.05038,0.01103,0.0,0.0
58,280,68,3,161,116,14,9,45,37,3,2,96,71,31,6,1,65,0.00467,0.03871,0.05372,0.01071,0.0,0.0
59,292,70,4,172,116,13,8,42,37,3,2,103,74,33,5,2,69,0.00434,0.03872,0.05741,0.0137,0.0,0.0
60,304,71,4,183,117,10,8,42,38,3,2,107,75,33,5,2,76,0.00334,0.03905,0.06108,0.01316,0.0,0.0
61,310,75,4,190,116,12,8,44,39,3,2,109,72,36,5,2,81,0.00401,0.03872,0.06342,0.0129,0.0,0.0
62,322,77,4,199,119,14,14,45,40,5,2,114,74,37,9,2,85,0.00467,0.03972,0.06642,0.01242,0.0,0.0
63,326,84,4,212,110,16,14,44,42,4,2,119,66,42,10,2,93,0.00534,0.03672,0.07076,0.01227,0.0,0.0
64,335,89,4,223,108,19,12,46,42,4,2,122,62,47,8,2,101,0.00634,0.03605,0.07443,0.01194,0.0,0.0
65,339,92,4,232,103,17,11,40,43,4,2,127,63,49,7,2,105,0.00567,0.03438,0.07744,0.0118,0.0,0.0
66,346,94,4,243,99,15,9,40,44,2,2,130,59,50,7,2,113,0.00501,0.03304,0.08111,0.01156,0.0,0.0
67,355,97,4,255,96,13,8,36,45,1,2,136,60,52,7,2,119,0.00434,0.03204,0.08511,0.01127,0.0,0.0
68,364,99,5,272,87,6,10,35,45,2,2,142,52,54,8,3,130,0.002,0.02905,0.09082,0.01374,0.0,0.0
69,373,106,6,276,91,12,11,39,48,2,2,145,52,58,9,4,131,0.00401,0.03039,0.09218,0.01609,0.0,0.0
70,381,108,6,286,89,12,11,37,48,3,2,150,52,60,8,4,136,0.00401,0.02973,0.09552,0.01575,0.0,0.0
71,389,111,6,296,87,15,11,37,51,3,2,154,50,60,8,4,142,0.00501,0.02906,0.09886,0.01542,0.0,0.0
72,399,114,6,307,86,16,11,38,52,2,2,159,48,62,9,4,148,0.00534,0.02872,0.10254,0.01504,0.0,0.0
73,403,116,6,318,79,15,9,37,52,2,2,162,42,64,7,4,156,0.00501,0.02639,0.10621,0.01489,0.0,0.0
74,411,117,6,322,83,14,8,41,52,3,2,162,42,65,5,4,160,0.00468,0.02772,0.10755,0.0146,0.0,0.0
75,415,119,7,326,82,14,6,38,54,1,3,165,44,65,5,4,161,0.00468,0.0274,0.10892,0.01687,0.0,0.0
76,423,120,7,332,84,12,4,39,55,1,3,167,45,65,3,4,165,0.00401,0.02807,0.11093,0.01655,0.0,0.0
77,432,121,7,341,84,9,3,43,56,2,3,171,41,65,1,4,170,0.00301,0.02807,0.11393,0.0162,0.0,0.0
78,440,125,7,348,85,13,3,41,59,2,3,173,44,66,1,4,175,0.00434,0.0284,0.11627,0.01591,0.0,0.0
79,448,126,7,360,81,10,3,41,59,2,3,180,40,67,1,4,180,0.00334,0.02706,0.12028,0.01562,0.0,0.0
80,454,129,8,365,81,12,3,45,61,3,3,182,36,68,0,5,183,0.00401,0.02707,0.12199,0.01762,0.0,0.0
81,462,131,8,372,82,12,3,47,63,3,3,186,35,68,0,5,186,0.00401,0.02741,0.12433,0.01732,0.0,0.0
82,471,131,8,383,80,8,6,46,63,4,3,190,34,68,2,5,193,0.00267,0.02674,0.12801,0.01699,0.0,0.0
83,478,135,8,390,80,12,6,52,66,4,3,192,28,69,2,5,198,0.00401,0.02674,0.13035,0.01674,0.0,0.0
84,488,136,8,395,85,12,9,59,67,7,3,194,26,69,2,5,201,0.00401,0.02841,0.13202,0.01639,0.0,0.0
85,495,139,8,404,83,14,10,58,70,8,3,199,25,69,2,5,205,0.00468,0.02774,0.13503,0.01616,0.0,0.0
86,501,141,8,408,85,13,8,58,71,6,3,203,27,70,2,5,205,0.00434,0.02841,0.13636,0.01597,0.0,0.0
87,508,141,8,414,86,12,8,57,71,6,3,208,29,70,2,5,206,0.00401,0.02874,0.13837,0.01575,0.0,0.0
88,513,143,9,421,83,12,8,56,72,5,4,212,27,71,3,5,209,0.00401,0.02775,0.14076,0.01754,0.0,0.0
89,523,144,9,430,84,12,7,55,72,4,4,218,29,72,3,5,212,0.00401,0.02808,0.14376,0.01721,0.0,0.0
90,529,145,9,441,79,9,6,48,73,4,4,226,31,72,2,5,215,0.00301,0.02641,0.14744,0.01701,0.0,0.0
91,536,148,9,447,80,10,6,48,76,4,4,229,32,72,2,5,218,0.00334,0.02675,0.14945,0.01679,0.0,0.0
92,543,149,10,452,81,9,6,50,76,4,5,232,31,73,2,5,220,0.00301,0.02709,0.15117,0.01842,0.0,0.0
93,550,151,11,463,76,9,7,42,77,3,6,239,34,74,4,5,224,0.00301,0.02543,0.1549,0.02,0.0,0.0
