Day,Total infected,Total tested,Total deaths,Total recovered,Infected,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Infected population %,Death rate
1,5,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0.001,0.0
2,5,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0.001,0.0
3,7,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0.0014,0.0
4,11,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,0.0022,0.0
5,12,1,0,0,12,0,12,1,0,0,0,0,0,0,0,0,0.0024,0.0
6,15,2,0,1,14,1,14,2,1,0,1,0,0,0,0,0,0.0028,0.0
7,18,4,0,1,17,2,17,4,2,0,1,0,0,0,0,0,0.0034,0.0
8,18,6,0,2,16,2,16,6,2,0,2,0,0,0,0,0,0.0032,0.0
9,18,7,0,4,14,3,14,7,3,0,4,0,0,0,0,0,0.0028,0.0
10,21,9,0,5,16,2,14,9,2,0,5,2,0,0,0,0,0.0032,0.0
11,23,9,0,6,17,3,13,9,2,0,5,4,0,1,0,1,0.0034,0.0
12,25,11,0,9,16,1,12,9,0,0,8,4,2,1,0,1,0.0032,0.0
13,26,12,0,9,17,1,12,10,0,0,8,5,2,1,0,1,0.0034,0.0
14,27,12,0,10,17,1,12,10,0,0,9,5,2,1,0,1,0.0034,0.0
15,30,12,0,14,16,3,12,10,2,0,12,4,2,1,0,2,0.0032,0.0
16,30,16,0,16,14,2,11,13,2,0,13,3,3,0,0,3,0.0028,0.0
17,32,17,0,16,16,3,13,14,3,0,13,3,3,0,0,3,0.0032,0.0
18,33,19,0,18,15,3,12,16,3,0,15,3,3,0,0,3,0.003,0.0
19,34,20,0,19,15,3,12,17,3,0,16,3,3,0,0,3,0.003,0.0
20,34,20,0,22,12,2,11,17,2,0,17,1,3,0,0,5,0.0024,0.0
21,35,20,0,23,12,1,11,17,1,0,18,1,3,0,0,5,0.0024,0.0
22,36,20,0,25,11,1,10,17,1,0,20,1,3,0,0,5,0.0022,0.0
23,37,21,0,27,10,1,9,18,1,0,22,1,3,0,0,5,0.002,0.0
24,38,21,0,27,11,1,10,18,1,0,22,1,3,0,0,5,0.0022,0.0
25,42,21,0,28,14,1,13,18,1,0,23,1,3,0,0,5,0.0028,0.0
26,45,21,0,30,15,2,15,18,2,0,24,0,3,0,0,6,0.003,0.0
27,47,22,0,31,16,3,16,19,3,0,25,0,3,0,0,6,0.0032,0.0
