Day,Total infected,Total tested,Total deaths,Total recovered,Infected,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Infected population %,Death rate
1,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0.001,0.0
2,4,1,0,0,4,0,4,1,0,0,0,0,0,0,0,0,0.00133,0.0
3,5,1,0,0,5,0,5,1,0,0,0,0,0,0,0,0,0.00167,0.0
4,5,1,0,0,5,0,5,1,0,0,0,0,0,0,0,0,0.00167,0.0
5,6,1,0,0,6,0,6,1,0,0,0,0,0,0,0,0,0.002,0.0
6,7,1,0,1,6,0,4,1,0,0,1,2,0,0,0,0,0.002,0.0
7,9,1,0,2,7,1,7,1,1,0,2,0,0,0,0,0,0.00233,0.0
8,12,2,0,2,10,1,10,2,1,0,2,0,0,0,0,0,0.00333,0.0
9,12,3,0,2,10,1,10,3,1,0,2,0,0,0,0,0,0.00333,0.0
10,16,3,0,2,14,1,14,3,1,0,2,0,0,0,0,0,0.00467,0.0
11,19,3,0,3,16,1,16,3,1,0,3,0,0,0,0,0,0.00533,0.0
12,19,6,0,4,15,2,15,6,2,0,4,0,0,0,0,0,0.005,0.0
13,26,8,0,4,22,2,22,8,2,0,4,0,0,0,0,0,0.00733,0.0
14,27,11,0,5,22,1,22,11,1,0,5,0,0,0,0,0,0.00733,0.0
15,30,12,0,5,25,2,25,12,2,0,5,0,0,0,0,0,0.00833,0.0
16,34,13,0,6,28,2,28,13,2,0,6,0,0,0,0,0,0.00933,0.0
17,40,13,0,7,33,2,32,13,2,0,7,1,0,0,0,0,0.011,0.0
18,45,14,0,9,36,2,35,13,2,0,9,1,1,0,0,0,0.012,0.0
19,47,14,0,10,37,2,36,13,2,0,10,1,1,0,0,0,0.01233,0.0
20,50,15,1,15,34,1,34,14,1,1,14,0,1,0,0,1,0.01133,0.02
21,54,16,1,17,36,2,34,15,2,1,16,2,1,0,0,1,0.012,0.01852
22,58,18,1,22,35,2,33,17,2,1,21,2,1,0,0,1,0.01167,0.01724
23,62,23,1,24,37,3,34,22,2,1,23,3,1,1,0,1,0.01233,0.01613
24,67,24,2,25,40,2,37,22,1,2,24,3,2,1,0,1,0.01333,0.02985
25,75,26,2,32,41,2,37,24,1,2,31,4,2,1,0,1,0.01367,0.02667
26,84,29,2,35,47,2,41,27,0,2,34,6,2,2,0,1,0.01567,0.02381
27,89,32,2,39,48,2,41,29,0,2,38,7,3,2,0,1,0.016,0.02247
28,97,34,2,43,52,2,45,29,1,2,41,7,5,1,0,2,0.01733,0.02062
29,113,37,2,45,66,3,52,32,1,2,43,14,5,2,0,2,0.022,0.0177
30,117,44,2,48,67,5,54,37,2,2,45,13,7,3,0,3,0.02233,0.01709
31,120,46,2,49,69,7,56,39,4,2,46,13,7,3,0,3,0.023,0.01667
32,130,50,2,54,74,7,60,42,4,2,51,14,8,3,0,3,0.02467,0.01538
33,144,55,2,60,82,7,67,46,4,2,56,15,9,3,0,4,0.02733,0.01389
34,155,60,2,67,86,7,65,50,4,2,62,21,10,3,0,5,0.02867,0.0129
35,169,65,2,71,96,6,70,53,3,2,65,26,12,3,0,6,0.032,0.01183
36,181,65,3,77,101,7,71,53,4,3,69,30,12,3,0,8,0.03367,0.01657
37,198,76,4,88,106,5,74,61,4,4,76,32,15,1,0,12,0.03533,0.0202
38,209,83,5,92,112,6,69,67,4,5,80,43,16,2,0,12,0.03733,0.02392
39,233,94,5,99,129,7,84,71,5,5,84,45,23,2,0,15,0.043,0.02146
40,251,98,5,107,139,6,92,72,5,5,89,47,26,1,0,18,0.04633,0.01992
41,267,108,5,112,150,6,96,79,4,5,92,54,29,2,0,20,0.05,0.01873
42,281,115,5,122,154,9,96,85,5,5,101,58,30,4,0,21,0.05133,0.01779
