Day,Total infected,Total tested,Total deaths,Total recovered,Infected,Actual tested,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Known infected %,Infected population %,Population immunity %,Death rate,Total isolated,Isolated
1,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0.0,0.0005,0.0,0.0,0.0,0.0
2,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0.0,0.0006,0.0,0.0,0.0,0.0
3,6,1,0,0,6,1,0,6,1,0,0,0,0,0,0,0,0,0.0001,0.0006,0.0,0.0,0.0,0.0
4,6,1,0,0,6,1,0,6,1,0,0,0,0,0,0,0,0,0.0001,0.0006,0.0,0.0,0.0,0.0
5,6,1,0,0,6,1,0,6,1,0,0,0,0,0,0,0,0,0.0001,0.0006,0.0,0.0,0.0,0.0
6,6,1,0,0,6,1,0,6,1,0,0,0,0,0,0,0,0,0.0001,0.0006,0.0,0.0,0.0,0.0
7,7,2,0,0,7,2,1,7,2,1,0,0,0,0,0,0,0,0.0002,0.0007,0.0,0.0,0.0,0.0
8,9,4,0,1,8,3,1,8,4,1,0,1,0,0,0,0,0,0.0003,0.0008,0.0001,0.0,0.0,0.0
9,10,4,0,2,8,3,1,8,4,1,0,2,0,0,0,0,0,0.0003,0.0008,0.0002,0.0,0.0,0.0
10,12,4,0,3,9,2,1,8,4,1,0,3,1,0,0,0,0,0.0002,0.0009,0.0003,0.0,0.0,0.0
11,14,4,0,3,11,2,1,10,4,1,0,3,1,0,0,0,0,0.0002,0.0011,0.0003,0.0,0.0,0.0
12,19,5,1,3,15,2,0,14,5,0,1,3,1,0,0,0,0,0.0002,0.0015,0.0003,0.05263,0.0,0.0
13,22,5,1,5,16,1,0,15,5,0,1,5,1,0,0,0,0,0.0001,0.0016,0.0005,0.04545,0.0,0.0
14,23,6,1,5,17,2,0,16,6,0,1,5,1,0,0,0,0,0.0002,0.0017,0.0005,0.04348,0.0,0.0
15,28,6,1,5,22,2,0,20,6,0,1,5,2,0,0,0,0,0.0002,0.0022,0.0005,0.03571,0.0,0.0
16,32,6,1,5,26,2,1,23,6,1,1,5,3,0,0,0,0,0.0002,0.0026,0.0005,0.03125,0.0,0.0
17,36,9,1,7,28,5,3,24,9,3,1,7,4,0,0,0,0,0.0005,0.0028,0.0007,0.02778,0.0,0.0
18,39,11,1,9,29,6,4,23,11,4,1,9,6,0,0,0,0,0.0006,0.0029,0.0009,0.02564,0.0,0.0
19,43,12,1,10,32,7,4,26,12,4,1,10,6,0,0,0,0,0.0007,0.0032,0.001,0.02326,0.0,0.0
20,48,12,1,11,36,7,4,30,12,4,1,10,6,0,0,0,1,0.0007,0.0036,0.0011,0.02083,0.0,0.0
21,54,12,1,12,41,6,5,35,12,5,1,11,6,0,0,0,1,0.0006,0.0041,0.0012,0.01852,0.0,0.0
22,63,14,1,17,45,5,4,37,14,3,1,15,8,0,1,0,2,0.0005,0.0045,0.0017,0.01587,0.0,0.0
23,64,16,1,20,43,5,3,35,15,2,1,18,8,1,1,0,2,0.0005,0.0043,0.002,0.01562,0.0,0.0
24,76,17,1,24,51,5,4,41,16,3,1,22,10,1,1,0,2,0.0005,0.0051,0.0024,0.01316,0.0,0.0
25,81,19,1,26,54,6,5,43,18,3,1,24,11,1,2,0,2,0.0006,0.0054,0.0026,0.01235,0.0,0.0
26,91,24,1,30,60,10,6,48,22,4,1,28,12,2,2,0,2,0.001,0.006,0.003,0.01099,0.0,0.0
27,103,25,1,34,68,9,5,57,23,4,1,29,11,2,1,0,5,0.0009,0.0068,0.0034,0.00971,0.0,0.0
28,115,26,1,37,77,8,4,65,24,4,1,30,12,2,0,0,7,0.0008,0.0077,0.0037,0.0087,0.0,0.0
29,127,26,1,40,86,7,5,70,24,4,1,33,16,2,1,0,7,0.0007,0.0086,0.004,0.00787,0.0,0.0
30,143,29,2,45,96,7,6,78,26,5,2,37,18,3,1,0,8,0.0007,0.0096,0.0045,0.01399,0.0,0.0
31,158,33,3,51,104,8,5,85,30,4,3,41,19,3,1,0,10,0.0008,0.0104,0.0051,0.01899,0.0,0.0
32,163,34,3,56,104,8,8,84,31,6,3,45,20,3,2,0,11,0.0008,0.0104,0.0056,0.0184,0.0,0.0
33,170,38,4,60,106,11,7,86,33,6,3,49,20,5,1,1,11,0.0011,0.0106,0.006,0.02353,0.0,0.0
34,180,39,4,67,109,11,8,87,34,7,3,56,22,5,1,1,11,0.0011,0.0109,0.0067,0.02222,0.0,0.0
35,187,41,5,77,105,11,8,81,35,7,4,66,24,6,1,1,11,0.0011,0.01051,0.0077,0.02674,0.0,0.0
36,190,44,5,82,103,13,9,78,38,8,4,71,25,6,1,1,11,0.0013,0.01031,0.0082,0.02632,0.0,0.0
37,199,46,5,89,105,12,8,76,40,6,4,77,29,6,2,1,12,0.0012,0.01051,0.0089,0.02513,0.0,0.0
38,206,49,5,105,96,11,8,70,42,6,4,87,26,7,2,1,18,0.0011,0.0096,0.01051,0.02427,0.0,0.0
39,214,53,5,113,96,11,7,70,45,3,4,93,26,8,4,1,20,0.0011,0.0096,0.01131,0.02336,0.0,0.0
