Day,Total infected,Total tested,Total deaths,Total recovered,Infected,Actual tested,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Known infected %,Infected population %,Population immunity %,Death rate,Total isolated,Isolated
1,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0.0,0.001,0.0,0.0,0.0,0.0
2,3,1,0,0,3,1,0,3,1,0,0,0,0,0,0,0,0,0.00033,0.001,0.0,0.0,0.0,0.0
3,3,1,0,0,3,1,0,3,1,0,0,0,0,0,0,0,0,0.00033,0.001,0.0,0.0,0.0,0.0
4,4,1,0,0,4,1,0,4,1,0,0,0,0,0,0,0,0,0.00033,0.00133,0.0,0.0,0.0,0.0
5,5,1,0,0,5,1,0,5,1,0,0,0,0,0,0,0,0,0.00033,0.00167,0.0,0.0,0.0,0.0
6,7,1,0,0,7,1,0,7,1,0,0,0,0,0,0,0,0,0.00033,0.00233,0.0,0.0,0.0,0.0
7,8,1,0,0,8,1,0,7,1,0,0,0,1,0,0,0,0,0.00033,0.00267,0.0,0.0,0.0,0.0
8,10,1,0,1,9,1,0,6,1,0,0,1,3,0,0,0,0,0.00033,0.003,0.00033,0.0,0.0,0.0
9,11,1,0,1,10,1,1,7,1,1,0,1,3,0,0,0,0,0.00033,0.00333,0.00033,0.0,0.0,0.0
10,14,2,0,2,12,2,1,8,2,1,0,2,4,0,0,0,0,0.00067,0.004,0.00067,0.0,0.0,0.0
11,18,2,0,3,15,1,1,10,2,1,0,2,5,0,0,0,1,0.00033,0.005,0.001,0.0,0.0,0.0
12,20,3,0,3,17,2,1,10,2,1,0,2,7,1,0,0,1,0.00067,0.00567,0.001,0.0,0.0,0.0
13,23,3,0,4,19,2,1,12,2,1,0,2,7,1,0,0,2,0.00067,0.00633,0.00133,0.0,0.0,0.0
14,27,3,0,4,23,2,2,15,2,1,0,2,8,1,1,0,2,0.00067,0.00767,0.00133,0.0,0.0,0.0
15,30,4,1,5,24,2,1,15,2,0,1,3,9,2,1,0,2,0.00067,0.008,0.00167,0.03333,0.0,0.0
16,33,5,1,6,26,2,1,16,3,0,1,3,10,2,1,0,3,0.00067,0.00867,0.002,0.0303,0.0,0.0
17,36,5,1,8,27,1,1,15,3,0,1,4,12,2,1,0,4,0.00033,0.009,0.00267,0.02778,0.0,0.0
18,38,5,1,8,29,1,4,16,3,2,1,4,13,2,2,0,4,0.00033,0.00967,0.00267,0.02632,0.0,0.0
19,39,8,1,9,29,3,5,19,5,3,1,4,10,3,2,0,5,0.001,0.00967,0.003,0.02564,0.0,0.0
20,50,11,1,9,40,6,5,25,6,3,1,4,15,5,2,0,5,0.002,0.01334,0.003,0.02,0.0,0.0
21,58,12,1,15,42,5,5,22,6,3,1,10,20,6,2,0,5,0.00167,0.014,0.005,0.01724,0.0,0.0
22,70,14,1,19,50,6,5,26,8,3,1,12,24,6,2,0,7,0.002,0.01667,0.00634,0.01429,0.0,0.0
23,81,15,1,21,59,7,7,31,9,4,1,13,28,6,3,0,8,0.00233,0.01967,0.007,0.01235,0.0,0.0
24,93,17,2,23,68,6,7,34,10,3,1,14,34,7,4,1,9,0.002,0.02268,0.00767,0.02151,0.0,0.0
25,103,22,2,28,73,9,7,35,11,2,1,18,38,11,5,1,10,0.003,0.02435,0.00934,0.01942,0.0,0.0
26,111,23,2,31,78,10,8,37,11,3,1,20,41,12,5,1,11,0.00334,0.02602,0.01034,0.01802,0.0,0.0
27,118,25,2,32,84,12,9,42,12,4,1,20,42,13,5,1,12,0.004,0.02802,0.01067,0.01695,0.0,0.0
28,130,28,2,34,94,14,11,44,15,5,1,21,50,13,6,1,13,0.00467,0.03135,0.01134,0.01538,0.0,0.0
29,144,32,2,42,100,15,14,42,18,3,1,27,58,14,11,1,15,0.005,0.03336,0.01401,0.01389,0.0,0.0
30,162,38,3,50,109,15,11,44,20,4,1,30,65,18,7,2,20,0.00501,0.03637,0.01668,0.01852,0.0,0.0
31,184,42,3,55,126,17,13,49,21,4,1,32,77,21,9,2,23,0.00567,0.04204,0.01835,0.0163,0.0,0.0
32,204,49,4,59,141,21,13,53,22,4,2,34,88,27,9,2,25,0.00701,0.04706,0.01969,0.01961,0.0,0.0
