Day,Total infected,Total tested,Total deaths,Total recovered,Infected,Actual tested,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Known infected %,Infected population %,Population immunity %,Death rate,Total isolated,Isolated
1,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0.0,0.00167,0.0,0.0,0,0
2,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0.0,0.00167,0.0,0.0,0,0
3,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0.0,0.002,0.0,0.0,0,0
4,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0.0,0.002,0.0,0.0,0,0
5,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0.0,0.002,0.0,0.0,0,0
6,6,0,0,0,6,0,1,6,0,1,0,0,0,0,0,0,0,0.0,0.002,0.0,0.0,0,0
7,7,1,0,1,6,1,2,6,1,2,0,1,0,0,0,0,0,0.00033,0.002,0.00033,0.0,0,0
8,9,3,0,2,7,3,2,7,3,2,0,2,0,0,0,0,0,0.001,0.00233,0.00067,0.0,0,0
9,9,3,0,2,7,3,2,7,3,2,0,2,0,0,0,0,0,0.001,0.00233,0.00067,0.0,0,0
10,9,3,0,2,7,3,2,7,3,2,0,2,0,0,0,0,0,0.001,0.00233,0.00067,0.0,0,0
11,9,3,0,4,5,2,1,5,3,1,0,4,0,0,0,0,0,0.00067,0.00167,0.00133,0.0,0,0
12,10,3,0,6,4,1,0,4,3,0,0,6,0,0,0,0,0,0.00033,0.00133,0.002,0.0,0,0
13,10,3,0,6,4,1,0,4,3,0,0,6,0,0,0,0,0,0.00033,0.00133,0.002,0.0,0,0
14,12,3,0,6,6,1,0,6,3,0,0,6,0,0,0,0,0,0.00033,0.002,0.002,0.0,0,0
15,12,3,0,6,6,1,0,6,3,0,0,6,0,0,0,0,0,0.00033,0.002,0.002,0.0,0,0
16,12,3,0,6,6,1,0,6,3,0,0,6,0,0,0,0,0,0.00033,0.002,0.002,0.0,0,0
17,13,4,0,6,7,2,0,7,4,0,0,6,0,0,0,0,0,0.00067,0.00233,0.002,0.0,0,0
18,14,4,0,8,6,1,0,6,4,0,0,7,0,0,0,0,1,0.00033,0.002,0.00267,0.0,0,0
19,16,4,0,8,8,1,0,8,4,0,0,7,0,0,0,0,1,0.00033,0.00267,0.00267,0.0,0,0
20,19,4,0,9,10,0,0,10,4,0,0,8,0,0,0,0,1,0.0,0.00333,0.003,0.0,0,0
21,20,6,0,9,11,2,0,11,6,0,0,8,0,0,0,0,1,0.00067,0.00367,0.003,0.0,0,0
22,20,7,0,10,10,3,0,10,7,0,0,9,0,0,0,0,1,0.001,0.00333,0.00333,0.0,0,0
23,20,7,0,10,10,3,0,10,7,0,0,9,0,0,0,0,1,0.001,0.00333,0.00333,0.0,0,0
24,21,7,0,10,11,3,0,11,7,0,0,9,0,0,0,0,1,0.001,0.00367,0.00333,0.0,0,0
25,22,7,0,10,12,3,1,11,7,1,0,9,1,0,0,0,1,0.001,0.004,0.00333,0.0,0,0
