Day,Total infected,Total tested,Total deaths,Total recovered,Infected,Actual tested,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Known infected %,Infected population %,Population immunity %,Death rate,Total isolated,Isolated
1,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0.0,0.001,0.0,0.0,0.0,0.0
2,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0.0,0.00133,0.0,0.0,0.0,0.0
3,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0.0,0.00133,0.0,0.0,0.0,0.0
4,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0.0,0.00133,0.0,0.0,0.0,0.0
5,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0.0,0.002,0.0,0.0,0.0,0.0
6,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0.0,0.00233,0.0,0.0,0.0,0.0
7,11,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0.0,0.00367,0.0,0.0,0.0,0.0
8,11,1,0,0,11,1,0,11,1,0,0,0,0,0,0,0,0,0.00033,0.00367,0.0,0.0,0.0,0.0
9,12,1,0,1,11,1,0,11,1,0,0,1,0,0,0,0,0,0.00033,0.00367,0.00033,0.0,0.0,0.0
10,12,1,0,2,10,1,0,10,1,0,0,2,0,0,0,0,0,0.00033,0.00333,0.00067,0.0,0.0,0.0
11,13,2,0,2,11,2,0,11,2,0,0,2,0,0,0,0,0,0.00067,0.00367,0.00067,0.0,0.0,0.0
12,15,2,0,3,12,1,0,12,2,0,0,3,0,0,0,0,0,0.00033,0.004,0.001,0.0,0.0,0.0
13,19,3,0,4,15,2,0,13,3,0,0,4,2,0,0,0,0,0.00067,0.005,0.00133,0.0,0.0,0.0
14,25,3,0,4,21,2,0,18,3,0,0,4,3,0,0,0,0,0.00067,0.007,0.00133,0.0,0.0,0.0
15,26,3,0,5,21,2,0,18,3,0,0,5,3,0,0,0,0,0.00067,0.007,0.00167,0.0,0.0,0.0
16,28,3,0,7,21,1,0,18,3,0,0,7,3,0,0,0,0,0.00033,0.007,0.00233,0.0,0.0,0.0
17,32,3,0,9,23,1,0,18,3,0,0,8,5,0,0,0,1,0.00033,0.00767,0.003,0.0,0.0,0.0
18,35,3,0,10,25,1,0,19,3,0,0,9,6,0,0,0,1,0.00033,0.00833,0.00333,0.0,0.0,0.0
19,39,3,0,12,27,0,2,19,3,1,0,11,8,0,1,0,1,0.0,0.009,0.004,0.0,0.0,0.0
20,45,6,0,13,32,3,2,23,5,1,0,12,9,1,1,0,1,0.001,0.01067,0.00433,0.0,0.0,0.0
21,47,6,0,14,33,3,2,24,5,1,0,13,9,1,1,0,1,0.001,0.011,0.00467,0.0,0.0,0.0
22,53,6,0,18,35,2,3,27,5,2,0,15,8,1,1,0,3,0.00067,0.01167,0.006,0.0,0.0,0.0
23,63,7,0,20,43,3,3,36,6,2,0,15,7,1,1,0,5,0.001,0.01433,0.00667,0.0,0.0,0.0
24,71,7,0,21,50,2,3,42,6,3,0,15,8,1,0,0,6,0.00067,0.01667,0.007,0.0,0.0,0.0
25,79,8,0,23,56,2,3,46,7,2,0,17,10,1,1,0,6,0.00067,0.01867,0.00767,0.0,0.0,0.0
26,87,10,0,23,64,4,4,46,8,2,0,17,18,2,2,0,6,0.00133,0.02133,0.00767,0.0,0.0,0.0
27,95,13,0,26,69,6,3,49,9,1,0,19,20,4,2,0,7,0.002,0.023,0.00867,0.0,0.0,0.0
28,102,13,1,29,72,5,5,50,9,1,1,21,22,4,4,0,8,0.00167,0.02401,0.00967,0.0098,0.0,0.0
29,113,16,1,31,81,8,9,56,10,4,1,23,25,6,5,0,8,0.00267,0.02701,0.01034,0.00885,0.0,0.0
30,124,20,1,35,88,11,10,58,13,5,1,27,30,7,5,0,8,0.00367,0.02934,0.01167,0.00806,0.0,0.0
31,134,21,1,40,93,12,10,58,14,5,1,31,35,7,5,0,9,0.004,0.03101,0.01334,0.00746,0.0,0.0
32,148,24,1,48,99,13,12,56,16,6,1,35,43,8,6,0,13,0.00433,0.03301,0.01601,0.00676,0.0,0.0
33,160,28,2,52,106,14,11,59,18,5,2,37,47,10,6,0,15,0.00467,0.03536,0.01734,0.0125,0.0,0.0
34,175,31,3,61,111,15,12,56,19,7,2,42,55,12,5,1,19,0.00501,0.03704,0.02035,0.01714,0.0,0.0
35,189,35,4,76,109,13,11,54,22,5,3,50,55,13,6,1,26,0.00434,0.03638,0.02537,0.02116,0.0,0.0
36,207,38,4,78,125,15,13,64,22,7,3,51,61,16,6,1,27,0.00501,0.04172,0.02603,0.01932,0.0,0.0
37,228,41,4,81,143,17,14,74,24,7,3,54,69,17,7,1,27,0.00567,0.04773,0.02704,0.01754,0.0,0.0
38,248,43,5,92,151,17,12,75,25,5,4,61,76,18,7,1,31,0.00568,0.05042,0.03072,0.02016,0.0,0.0
39,270,46,5,100,165,19,15,84,26,7,4,64,81,20,8,1,36,0.00634,0.05509,0.03339,0.01852,0.0,0.0
40,288,51,5,105,178,22,15,93,29,9,4,65,85,22,6,1,40,0.00735,0.05943,0.03506,0.01736,0.0,0.0
41,314,55,5,118,191,22,18,104,32,11,4,70,87,23,7,1,48,0.00735,0.06377,0.0394,0.01592,0.0,0.0
42,352,59,5,134,213,20,18,117,34,10,4,82,96,25,8,1,52,0.00668,0.07112,0.04474,0.0142,0.0,0.0
43,388,64,6,151,231,19,14,122,37,7,5,90,109,27,7,1,61,0.00635,0.07715,0.05043,0.01546,0.0,0.0
44,424,67,6,166,252,18,12,136,38,6,5,99,116,29,6,1,67,0.00601,0.08417,0.05544,0.01415,0.0,0.0
45,440,68,6,180,254,16,17,136,38,6,5,107,118,30,11,1,73,0.00534,0.08484,0.06012,0.01364,0.0,0.0
46,484,84,6,194,284,27,21,150,43,7,5,115,134,41,14,1,79,0.00902,0.09486,0.0648,0.0124,0.0,0.0
47,512,90,6,207,299,32,24,153,46,7,5,124,146,44,17,1,83,0.01069,0.09987,0.06914,0.01172,0.0,0.0
48,550,94,6,226,318,30,27,160,46,9,5,133,158,48,18,1,93,0.01002,0.10621,0.07548,0.01091,0.0,0.0
49,596,107,6,251,339,36,31,167,55,13,5,145,172,52,18,1,106,0.01202,0.11323,0.08383,0.01007,0.0,0.0
50,640,116,8,274,358,37,32,179,61,12,7,155,179,55,20,1,119,0.01237,0.11965,0.09158,0.0125,0.0,0.0
51,685,123,9,297,379,35,28,194,63,10,7,162,185,60,18,2,135,0.0117,0.12671,0.0993,0.01314,0.0,0.0
52,743,127,9,322,412,31,32,208,64,12,7,171,204,63,20,2,151,0.01036,0.13775,0.10766,0.01211,0.0,0.0
53,790,141,9,355,426,38,32,204,69,13,7,190,222,72,19,2,165,0.0127,0.14243,0.11869,0.01139,0.0,0.0
54,834,151,9,385,440,41,34,208,74,15,7,208,232,77,19,2,177,0.01371,0.14711,0.12872,0.01079,0.0,0.0
55,897,164,9,415,473,47,30,226,81,14,7,219,247,83,16,2,196,0.01571,0.15814,0.13875,0.01003,0.0,0.0
56,939,170,9,454,476,43,27,235,85,16,7,237,241,85,11,2,217,0.01438,0.15914,0.15179,0.00958,0.0,0.0
57,1000,177,10,482,508,44,32,247,89,16,8,254,261,88,16,2,228,0.01472,0.1699,0.1612,0.01,0.0,0.0
58,1056,191,10,516,530,48,41,254,93,19,8,275,276,98,22,2,241,0.01605,0.17726,0.17258,0.00947,0.0,0.0
59,1111,213,10,555,546,64,46,256,102,19,8,295,290,111,27,2,260,0.0214,0.18261,0.18562,0.009,0.0,0.0
60,1177,231,10,594,573,69,41,273,107,16,8,315,300,124,25,2,279,0.02308,0.19164,0.19866,0.0085,0.0,0.0
