Day,Total infected,Total tested,Total deaths,Total recovered,Infected,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Infected population %,Death rate
1,5,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0.001,0.0
2,8,1,0,0,8,0,8,1,0,0,0,0,0,0,0,0,0.0016,0.0
3,9,1,0,0,9,0,8,1,0,0,0,1,0,0,0,0,0.0018,0.0
4,12,1,0,0,12,0,10,1,0,0,0,2,0,0,0,0,0.0024,0.0
5,14,2,0,0,14,0,12,2,0,0,0,2,0,0,0,0,0.0028,0.0
6,17,3,0,0,17,0,15,3,0,0,0,2,0,0,0,0,0.0034,0.0
7,19,3,0,0,19,1,16,3,0,0,0,3,0,1,0,0,0.0038,0.0
8,20,6,0,1,19,3,16,5,2,0,1,3,1,1,0,0,0.0038,0.0
9,26,8,0,1,25,3,22,7,2,0,1,3,1,1,0,0,0.005,0.0
10,29,8,0,3,26,4,25,7,3,0,3,1,1,1,0,0,0.0052,0.0
11,34,12,0,5,29,5,28,11,4,0,5,1,1,1,0,0,0.0058,0.0
12,37,14,0,6,31,6,28,13,5,0,6,3,1,1,0,0,0.0062,0.0
13,38,17,1,9,28,5,25,15,5,0,9,3,2,0,1,0,0.0056,0.02632
14,42,18,1,10,31,7,27,16,7,0,10,4,2,0,1,0,0.0062,0.02381
15,47,21,1,10,36,7,32,18,7,0,10,4,3,0,1,0,0.0072,0.02128
16,52,22,1,14,37,6,33,19,6,0,14,4,3,0,1,0,0.0074,0.01923
17,55,25,2,16,37,4,33,22,4,1,16,4,3,0,1,0,0.0074,0.03636
18,57,26,2,22,33,4,31,23,3,1,20,2,3,1,1,2,0.0066,0.03509
19,59,28,2,23,34,4,32,24,3,1,21,2,4,1,1,2,0.0068,0.0339
20,61,30,3,27,31,2,28,26,1,2,25,3,4,1,1,2,0.0062,0.04918
21,64,33,3,29,32,4,30,29,3,2,27,2,4,1,1,2,0.0064,0.04688
