Day,Total infected,Total tested,Total deaths,Total recovered,Infected,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Infected population %,Death rate
1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
2,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.0,0.0
3,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.0,0.0
4,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.0,0.0
5,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.0,0.0
6,2,0,0,0,2,1,2,0,1,0,0,0,0,0,0,0,0.0,0.0
7,2,1,0,0,2,1,2,1,1,0,0,0,0,0,0,0,0.0,0.0
8,3,1,0,0,3,1,3,1,1,0,0,0,0,0,0,0,0.0,0.0
9,10,1,0,0,10,1,10,1,1,0,0,0,0,0,0,0,0.01,0.0
10,11,1,0,0,11,1,10,1,1,0,0,1,0,0,0,0,0.01,0.0
11,13,3,0,0,13,1,12,3,1,0,0,1,0,0,0,0,0.01,0.0
12,13,5,0,0,13,2,11,5,2,0,0,2,0,0,0,0,0.01,0.0
13,26,7,0,2,24,1,23,7,1,0,2,1,0,0,0,0,0.02,0.0
14,36,7,0,3,33,2,31,7,2,0,3,2,0,0,0,0,0.03,0.0
15,46,11,0,3,43,5,41,11,5,0,3,2,0,0,0,0,0.04,0.0
16,67,15,0,4,63,6,55,15,6,0,4,8,0,0,0,0,0.06,0.0
17,92,18,0,5,87,6,77,18,6,0,5,10,0,0,0,0,0.09,0.0
18,120,22,0,5,115,6,99,21,6,0,5,16,1,0,0,0,0.12,0.0
19,153,27,0,9,144,9,119,26,8,0,8,25,1,1,0,1,0.14,0.0
20,184,39,0,11,173,11,133,34,10,0,10,40,5,1,0,1,0.17,0.0
21,220,51,0,17,203,15,153,45,13,0,15,50,6,2,0,2,0.2,0.0
22,271,71,0,23,248,18,182,59,14,0,20,66,12,4,0,3,0.25,0.0
23,341,86,0,29,312,24,219,71,20,0,26,93,15,4,0,3,0.31,0.0
24,412,109,0,40,372,30,260,87,26,0,32,112,22,4,0,8,0.37,0.0
25,487,147,1,54,432,29,296,114,25,1,41,136,33,4,0,13,0.43,0.0
26,552,160,1,69,482,37,315,121,25,1,52,167,39,12,0,17,0.48,0.0
27,632,186,1,86,545,47,336,133,31,1,62,209,53,16,0,24,0.55,0.0
28,697,213,1,108,588,53,359,153,33,1,76,229,60,20,0,32,0.59,0.0
29,758,244,1,142,615,53,357,171,34,1,102,258,73,19,0,40,0.61,0.0
30,820,284,1,180,639,54,364,194,35,1,126,275,90,19,0,54,0.64,0.0
31,858,321,3,215,640,49,362,216,31,3,148,278,105,18,0,67,0.64,0.0
32,901,360,4,259,638,52,355,233,32,4,174,283,127,20,0,85,0.64,0.0
33,928,408,4,314,610,55,324,259,30,4,216,286,149,25,0,98,0.61,0.0
34,947,456,4,375,568,54,296,288,31,4,247,272,168,23,0,128,0.57,0.0
35,959,478,4,433,522,52,275,300,29,4,284,247,178,23,0,149,0.52,0.0
36,969,504,4,505,460,51,237,317,26,4,328,223,187,25,0,177,0.46,0.0
37,976,532,4,563,409,46,216,332,24,4,362,193,200,22,0,201,0.41,0.0
38,980,550,4,621,355,46,184,339,24,4,400,171,211,22,0,221,0.35,0.0
