Day,Total infected,Total tested,Total deaths,Total recovered,Infected,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Infected population %,Death rate
1,4,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0.00133,0.0
2,4,1,0,0,4,0,4,1,0,0,0,0,0,0,0,0,0.00133,0.0
3,4,1,0,0,4,0,4,1,0,0,0,0,0,0,0,0,0.00133,0.0
4,5,1,0,0,5,0,5,1,0,0,0,0,0,0,0,0,0.00167,0.0
5,6,1,0,0,6,0,5,1,0,0,0,1,0,0,0,0,0.002,0.0
6,7,1,0,0,7,0,6,1,0,0,0,1,0,0,0,0,0.00233,0.0
7,8,1,0,0,8,0,7,1,0,0,0,1,0,0,0,0,0.00267,0.0
8,8,1,0,0,8,0,7,1,0,0,0,1,0,0,0,0,0.00267,0.0
9,10,1,0,0,10,0,9,1,0,0,0,1,0,0,0,0,0.00333,0.0
10,12,3,0,0,12,0,11,3,0,0,0,1,0,0,0,0,0.004,0.0
11,14,3,0,0,14,0,9,3,0,0,0,5,0,0,0,0,0.00467,0.0
12,16,4,0,1,15,0,11,4,0,0,1,4,0,0,0,0,0.005,0.0
13,16,4,0,1,15,0,11,4,0,0,1,4,0,0,0,0,0.005,0.0
14,18,4,0,2,16,1,12,4,0,0,2,4,0,1,0,0,0.00533,0.0
15,22,7,0,5,17,1,14,6,0,0,4,3,1,1,0,1,0.00567,0.0
16,23,7,0,6,17,3,14,6,0,0,5,3,1,3,0,1,0.00567,0.0
17,23,10,0,6,17,4,14,7,1,0,5,3,3,3,0,1,0.00567,0.0
18,23,11,0,7,16,5,13,8,2,0,6,3,3,3,0,1,0.00533,0.0
19,23,13,0,9,14,4,12,10,2,0,7,2,3,2,0,2,0.00467,0.0
20,24,14,0,9,15,4,13,11,2,0,7,2,3,2,0,2,0.005,0.0
21,24,14,0,11,13,3,12,11,2,0,8,1,3,1,0,3,0.00433,0.0
22,25,15,0,14,11,1,11,12,1,0,10,0,3,0,0,4,0.00367,0.0
23,26,15,0,15,11,0,11,12,0,0,11,0,3,0,0,4,0.00367,0.0
24,26,15,0,16,10,0,10,12,0,0,12,0,3,0,0,4,0.00333,0.0
25,29,15,0,17,12,0,12,12,0,0,13,0,3,0,0,4,0.004,0.0
26,29,15,0,17,12,0,12,12,0,0,13,0,3,0,0,4,0.004,0.0
27,29,15,0,19,10,0,10,12,0,0,15,0,3,0,0,4,0.00333,0.0
28,30,15,0,22,8,0,8,12,0,0,18,0,3,0,0,4,0.00267,0.0
29,34,17,0,22,12,1,12,14,1,0,18,0,3,0,0,4,0.004,0.0
30,37,19,0,22,15,1,15,16,1,0,18,0,3,0,0,4,0.005,0.0
31,38,19,0,22,16,1,16,16,1,0,18,0,3,0,0,4,0.00533,0.0
32,40,19,0,23,17,1,17,16,1,0,19,0,3,0,0,4,0.00567,0.0
33,49,21,0,25,24,0,24,18,0,0,21,0,3,0,0,4,0.008,0.0
34,51,22,0,25,26,2,26,19,2,0,21,0,3,0,0,4,0.00867,0.0
35,58,24,0,25,33,2,33,21,2,0,21,0,3,0,0,4,0.011,0.0
36,62,26,0,26,36,4,36,23,4,0,22,0,3,0,0,4,0.012,0.0
37,67,30,0,26,41,4,41,27,4,0,22,0,3,0,0,4,0.01367,0.0
38,68,31,0,28,40,5,39,28,5,0,24,1,3,0,0,4,0.01333,0.0
39,75,34,1,30,44,3,43,31,3,1,26,1,3,0,0,4,0.01467,0.01333
40,79,38,1,31,47,3,44,35,3,1,27,3,3,0,0,4,0.01567,0.01266
41,86,38,1,32,53,4,49,35,3,1,28,4,3,1,0,4,0.01767,0.01163
42,100,40,2,37,61,4,56,36,3,2,33,5,4,1,0,4,0.02033,0.02
43,106,45,2,38,66,3,60,41,2,2,34,6,4,1,0,4,0.022,0.01887
44,116,50,2,42,72,3,65,45,2,2,38,7,5,1,0,4,0.024,0.01724
45,127,53,2,47,78,4,69,47,3,2,42,9,6,1,0,5,0.026,0.01575
46,135,60,2,53,80,7,71,52,6,2,46,9,8,1,0,7,0.02667,0.01481
47,153,67,2,57,94,7,80,58,6,2,50,14,9,1,0,7,0.03133,0.01307
48,174,72,2,63,109,7,95,63,6,2,53,14,9,1,0,10,0.03633,0.01149
49,193,76,2,70,121,7,102,67,6,2,58,19,9,1,0,12,0.04033,0.01036
50,215,89,2,73,140,9,117,76,7,2,61,23,13,2,0,12,0.04667,0.0093
51,240,98,3,78,159,11,134,84,9,3,65,25,14,2,0,13,0.053,0.0125
52,261,109,3,81,177,14,143,95,12,3,68,34,14,2,0,13,0.059,0.01149
53,278,119,3,92,183,17,148,105,15,3,75,35,14,2,0,17,0.061,0.01079
54,306,133,4,97,205,20,161,115,17,4,78,44,18,3,0,19,0.06833,0.01307
55,329,146,6,105,218,21,167,123,18,6,86,51,23,3,0,19,0.07267,0.01824
56,361,157,7,115,239,25,181,131,23,7,93,58,26,2,0,22,0.07967,0.01939
57,385,175,8,127,250,29,189,147,26,7,102,61,28,3,1,25,0.08333,0.02078
58,410,187,8,142,260,33,194,154,29,7,112,66,33,4,1,30,0.08667,0.01951
59,441,207,8,154,279,33,208,169,28,7,121,71,38,5,1,33,0.093,0.01814
60,475,224,9,173,293,35,220,182,29,8,137,73,42,6,1,36,0.09767,0.01895
61,511,240,9,197,305,36,217,194,28,8,159,88,46,8,1,38,0.10167,0.01761
62,538,255,9,224,305,29,209,204,23,8,180,96,51,6,1,44,0.10167,0.01673
63,569,268,9,238,322,31,222,212,24,8,188,100,56,7,1,50,0.10733,0.01582
64,609,286,9,262,338,32,229,225,25,8,208,109,61,7,1,54,0.11267,0.01478
65,654,309,9,286,359,31,238,238,23,8,224,121,71,8,1,62,0.11967,0.01376
66,700,335,9,309,382,32,242,253,23,8,240,140,82,9,1,69,0.12733,0.01286
67,731,357,9,333,389,37,242,267,26,8,256,147,90,11,1,77,0.12967,0.01231
68,770,385,9,353,408,39,258,285,26,8,267,150,100,13,1,86,0.136,0.01169
69,804,408,9,381,414,42,251,302,25,8,288,163,106,17,1,93,0.138,0.01119
70,843,442,9,409,425,47,258,322,32,8,303,167,120,15,1,106,0.14167,0.01068
71,902,473,10,449,443,46,265,340,31,9,331,178,133,15,1,118,0.14767,0.01109
72,936,504,10,479,447,51,260,360,33,9,349,187,144,18,1,130,0.149,0.01068
73,984,526,10,508,466,48,270,373,31,9,368,196,153,17,1,140,0.15533,0.01016
74,1025,556,11,548,466,41,269,392,28,10,389,197,164,13,1,159,0.15533,0.01073
75,1070,575,12,580,478,43,263,402,29,10,410,215,173,14,2,170,0.15933,0.01121
76,1119,610,12,609,498,49,276,421,33,10,429,222,189,16,2,180,0.166,0.01072
77,1170,640,12,648,510,49,265,434,34,10,456,245,206,15,2,192,0.17,0.01026
78,1213,669,12,691,510,51,259,457,33,10,486,251,212,18,2,205,0.17,0.00989
79,1255,711,14,744,497,46,251,479,23,12,513,246,232,23,2,231,0.16567,0.01116
80,1290,739,14,783,493,53,257,489,30,12,531,236,250,23,2,252,0.16433,0.01085
81,1322,770,16,817,489,56,246,506,32,13,554,243,264,24,3,263,0.163,0.0121
82,1363,796,16,864,483,57,249,519,32,13,573,234,277,25,3,291,0.161,0.01174
83,1393,823,16,908,469,55,236,533,35,13,594,233,290,20,3,314,0.15633,0.01149
