Day,Total infected,Total tested,Total deaths,Total recovered,Infected,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Infected population %,Death rate
1,6,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0.0012,0.0
2,7,1,0,0,7,0,7,1,0,0,0,0,0,0,0,0,0.0014,0.0
3,9,2,0,0,9,0,9,2,0,0,0,0,0,0,0,0,0.0018,0.0
4,10,3,0,0,10,0,10,3,0,0,0,0,0,0,0,0,0.002,0.0
5,11,3,0,0,11,0,11,3,0,0,0,0,0,0,0,0,0.0022,0.0
6,13,4,0,0,13,0,13,4,0,0,0,0,0,0,0,0,0.0026,0.0
7,17,5,0,0,17,1,17,5,1,0,0,0,0,0,0,0,0.0034,0.0
8,18,6,0,1,17,1,17,6,1,0,1,0,0,0,0,0,0.0034,0.0
9,18,6,0,3,15,1,15,6,1,0,3,0,0,0,0,0,0.003,0.0
10,22,6,0,3,19,2,19,6,2,0,3,0,0,0,0,0,0.0038,0.0
11,25,9,0,6,19,2,19,9,2,0,6,0,0,0,0,0,0.0038,0.0
12,30,11,1,7,22,2,22,11,2,1,7,0,0,0,0,0,0.0044,0.03333
13,32,13,1,8,23,3,23,13,3,1,8,0,0,0,0,0,0.0046,0.03125
14,38,16,1,9,28,3,27,16,3,1,9,1,0,0,0,0,0.0056,0.02632
15,41,16,1,10,30,3,29,16,3,1,10,1,0,0,0,0,0.006,0.02439
16,45,17,1,13,31,1,30,17,1,1,13,1,0,0,0,0,0.0062,0.02222
17,48,19,1,17,30,0,28,19,0,1,17,2,0,0,0,0,0.006,0.02083
18,51,23,1,18,32,2,30,23,2,1,18,2,0,0,0,0,0.0064,0.01961
19,55,26,1,19,35,2,32,26,2,1,19,3,0,0,0,0,0.007,0.01818
20,57,27,1,24,32,3,30,27,3,1,23,2,0,0,0,1,0.0064,0.01754
21,61,30,2,28,31,3,29,30,3,2,27,2,0,0,0,1,0.0062,0.03279
22,64,32,2,30,32,6,29,32,5,2,29,3,0,1,0,1,0.0064,0.03125
