Day,Total infected,Total tested,Total deaths,Total recovered,Infected,Actual tested,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Known infected %,Infected population %,Population immunity %,Death rate,Total isolated,Isolated
1,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0.0,0.001,0.0,0.0,0,0
2,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0.0,0.0014,0.0,0.0,0,0
3,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0.0,0.0014,0.0,0.0,0,0
4,7,0,0,0,7,0,0,5,0,0,0,0,2,0,0,0,0,0.0,0.0014,0.0,0.0,0,0
5,8,0,0,0,8,0,1,5,0,1,0,0,3,0,0,0,0,0.0,0.0016,0.0,0.0,0,0
6,10,1,0,0,10,1,1,6,1,1,0,0,4,0,0,0,0,0.0002,0.002,0.0,0.0,0,0
7,13,2,0,1,12,2,2,9,2,1,0,0,3,0,1,0,1,0.0004,0.0024,0.0002,0.0,0,0
8,14,3,0,2,12,2,1,8,2,0,0,1,4,1,1,0,1,0.0004,0.0024,0.0004,0.0,0,0
9,18,3,0,2,16,2,1,11,2,0,0,1,5,1,1,0,1,0.0004,0.0032,0.0004,0.0,0,0
10,20,3,0,2,18,2,1,12,2,0,0,1,6,1,1,0,1,0.0004,0.0036,0.0004,0.0,0,0
11,21,3,0,3,18,2,2,12,2,1,0,2,6,1,1,0,1,0.0004,0.0036,0.0006,0.0,0,0
12,23,4,0,3,20,3,3,14,3,2,0,2,6,1,1,0,1,0.0006,0.004,0.0006,0.0,0,0
13,26,5,0,5,21,3,2,15,4,2,0,3,6,1,0,0,2,0.0006,0.0042,0.001,0.0,0,0
14,30,5,0,8,22,2,2,16,4,2,0,5,6,1,0,0,3,0.0004,0.0044,0.0016,0.0,0,0
15,32,5,0,10,22,1,1,17,4,1,0,6,5,1,0,0,4,0.0002,0.0044,0.002,0.0,0,0
16,35,5,0,11,24,1,1,17,4,1,0,7,7,1,0,0,4,0.0002,0.0048,0.0022,0.0,0,0
17,37,6,0,13,24,2,1,17,5,1,0,8,7,1,0,0,5,0.0004,0.0048,0.0026,0.0,0,0
18,38,6,0,13,25,2,1,18,5,1,0,8,7,1,0,0,5,0.0004,0.005,0.0026,0.0,0,0
19,41,6,0,17,24,1,1,17,5,1,0,11,7,1,0,0,6,0.0002,0.0048,0.0034,0.0,0,0
20,44,7,0,18,26,2,3,19,6,1,0,11,7,1,2,0,7,0.0004,0.0052,0.0036,0.0,0,0
21,46,9,0,18,28,4,4,19,6,2,0,11,9,3,2,0,7,0.0008,0.0056,0.0036,0.0,0,0
22,50,10,0,22,28,5,5,19,7,3,0,15,9,3,2,0,7,0.001,0.0056,0.0044,0.0,0,0
