Day,Total infected,Total tested,Total deaths,Total recovered,Infected,In treatment,Infected in A,Tested in A,In treatment in A,Deaths in A,Recovered in A,Infected in B,Tested in B,In treatment in B,Deaths in B,Recovered in B,Infected population %,Death rate
1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
4,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0
5,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0
6,5,1,0,0,5,0,0,0,0,0,0,5,1,0,0,0,0.0,0.0
7,6,2,0,0,6,0,0,0,0,0,0,6,2,0,0,0,0.0,0.0
8,7,2,0,1,6,0,0,0,0,0,0,6,2,0,0,1,0.0,0.0
9,12,3,0,1,11,0,0,0,0,0,0,11,3,0,0,1,0.01,0.0
10,16,3,0,1,15,0,0,0,0,0,0,15,3,0,0,1,0.01,0.0
11,22,3,0,2,20,0,0,0,0,0,0,20,3,0,0,2,0.01,0.0
12,30,4,0,3,27,0,1,0,0,0,0,26,4,0,0,3,0.01,0.0
13,36,6,0,3,33,0,4,1,0,0,0,29,5,0,0,3,0.02,0.0
14,48,6,0,3,45,0,5,1,0,0,0,40,5,0,0,3,0.02,0.0
15,68,6,0,4,64,1,7,1,0,0,0,57,5,1,0,4,0.03,0.0
16,87,13,0,6,81,3,10,3,1,0,0,71,10,2,0,6,0.04,0.0
17,111,21,0,9,102,4,15,4,2,0,0,87,17,2,0,9,0.05,0.0
18,134,27,0,11,123,9,18,5,3,0,0,105,22,6,0,11,0.06,0.0
19,179,37,0,13,166,11,31,8,3,0,0,135,29,8,0,13,0.08,0.0
20,237,46,0,19,218,18,49,9,4,0,0,169,37,14,0,19,0.11,0.0
21,306,60,1,23,282,22,67,11,5,0,0,215,49,17,1,23,0.14,0.0
22,389,79,1,31,357,26,94,14,7,0,0,263,65,19,1,31,0.18,0.0
23,490,106,1,42,447,32,132,19,8,0,5,315,87,24,1,37,0.22,0.0
24,606,145,1,56,549,43,196,27,12,0,8,353,118,31,1,48,0.27,0.0
25,741,177,1,74,666,46,249,42,15,0,11,417,135,31,1,63,0.33,0.0
26,881,223,1,91,789,51,304,56,16,0,21,485,167,35,1,70,0.39,0.0
27,1043,272,1,120,922,72,399,83,23,0,31,523,189,49,1,89,0.46,0.0
28,1177,328,1,146,1030,88,478,110,30,0,41,552,218,58,1,105,0.52,0.0
29,1338,391,2,199,1137,99,559,139,40,0,62,578,252,59,2,137,0.57,0.0
30,1474,462,3,254,1217,108,625,165,42,1,81,592,297,66,2,173,0.61,0.0
31,1591,536,4,306,1281,120,667,197,52,2,100,614,339,68,2,206,0.64,0.0
32,1693,628,4,388,1301,139,709,249,69,2,132,592,379,70,2,256,0.65,0.0
33,1783,704,4,475,1304,153,735,297,85,2,171,569,407,68,2,304,0.65,0.0
34,1841,791,5,565,1271,163,724,349,91,3,215,547,442,72,2,350,0.64,0.0
35,1887,872,5,650,1232,168,714,393,94,3,258,518,479,74,2,392,0.62,0.0
36,1919,930,7,766,1146,160,674,433,96,4,312,472,497,64,3,454,0.57,0.0
37,1945,983,8,889,1048,143,617,469,87,4,383,431,514,56,4,506,0.52,0.0
38,1958,1033,9,1030,919,129,539,504,84,5,464,380,529,45,4,566,0.46,0.0
39,1972,1080,12,1164,796,125,471,529,84,6,534,325,551,41,6,630,0.4,0.01
40,1978,1121,13,1286,679,113,403,552,70,7,606,276,569,43,6,680,0.34,0.01
41,1985,1150,15,1402,568,94,337,568,56,9,670,231,582,38,6,732,0.28,0.01
42,1985,1171,16,1517,452,70,267,577,40,10,734,185,594,30,6,783,0.23,0.01
43,1986,1184,17,1609,360,60,220,583,37,11,784,140,601,23,6,825,0.18,0.01
44,1989,1200,20,1675,294,47,178,592,27,14,820,116,608,20,6,855,0.15,0.01
45,1989,1209,20,1746,223,40,137,599,23,14,864,86,610,17,6,882,0.11,0.01
46,1990,1215,21,1804,165,27,101,605,15,15,902,64,610,12,6,902,0.08,0.01
47,1992,1219,22,1839,131,22,85,607,13,16,916,46,612,9,6,923,0.07,0.01
48,1992,1222,23,1865,104,14,67,610,9,16,931,37,612,5,7,934,0.05,0.01
49,1992,1227,25,1900,67,7,39,612,4,18,955,28,615,3,7,945,0.03,0.01
50,1992,1230,25,1922,45,3,27,613,2,18,966,18,617,1,7,956,0.02,0.01
51,1992,1230,25,1939,28,3,12,613,1,18,980,16,617,2,7,959,0.01,0.01
52,1992,1231,25,1946,21,3,10,613,1,18,982,11,618,2,7,964,0.01,0.01
53,1992,1232,26,1956,10,2,6,613,1,18,986,4,619,1,8,970,0.01,0.01
54,1992,1232,26,1960,6,1,4,613,0,18,988,2,619,1,8,972,0.0,0.01
55,1992,1232,26,1962,4,1,2,613,0,18,990,2,619,1,8,972,0.0,0.01
56,1992,1232,26,1962,4,1,2,613,0,18,990,2,619,1,8,972,0.0,0.01
57,1992,1232,26,1963,3,2,2,613,1,18,990,1,619,1,8,973,0.0,0.01
58,1992,1232,26,1963,3,2,2,613,1,18,990,1,619,1,8,973,0.0,0.01
59,1992,1232,26,1963,3,2,2,613,1,18,990,1,619,1,8,973,0.0,0.01
60,1992,1232,26,1965,1,1,1,613,1,18,991,0,619,0,8,974,0.0,0.01
61,1992,1232,26,1965,1,1,1,613,1,18,991,0,619,0,8,974,0.0,0.01
62,1992,1232,26,1965,1,1,1,613,1,18,991,0,619,0,8,974,0.0,0.01
63,1992,1232,26,1966,0,0,0,613,0,18,992,0,619,0,8,974,0.0,0.01
64,1992,1232,26,1966,0,0,0,613,0,18,992,0,619,0,8,974,0.0,0.01
65,1992,1232,26,1966,0,0,0,613,0,18,992,0,619,0,8,974,0.0,0.01
66,1992,1232,26,1966,0,0,0,613,0,18,992,0,619,0,8,974,0.0,0.01
67,1992,1232,26,1966,0,0,0,613,0,18,992,0,619,0,8,974,0.0,0.01
68,1992,1232,26,1966,0,0,0,613,0,18,992,0,619,0,8,974,0.0,0.01
69,1992,1232,26,1966,0,0,0,613,0,18,992,0,619,0,8,974,0.0,0.01
70,1992,1232,26,1966,0,0,0,613,0,18,992,0,619,0,8,974,0.0,0.01
71,1992,1232,26,1966,0,0,0,613,0,18,992,0,619,0,8,974,0.0,0.01
